Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
443,22,0.6550,151.3,1.713e+04,0.008735,1.00000,"APOBEC3D APOBEC3G APOL1 C22orf15 CRYBA4 CRYBB1 CRYBB3 DGCR6L FOXRED2 GSTT2B LRRC75B MIF MPPE1 RFPL2 RFPL3 RGL4 SEC14L6 SEPT5 SLC5A1 SUSD2 VPREB1 ZNF74"
444,4,0.6747,4.048,3105,0.001299,0.992931,"C22orf42 GH2 GYPC OR5AU1"
445,5,0.7413,7.413,3986,0.001851,0.996692,"C22orf46 CSDC2 PNPLA5 SEPT3 SULT4A1"
446,5,0.6515,6.515,3654,0.001775,0.996692,"C2CD5 CDK5 FIBP PTP4A1 TMEM94"
447,7,0.6546,13.75,4587,0.002979,0.999299,"ADAT2 FAM98B PYROXD1 RTCB RTRAF TRMT6 TRMT61A"
448,4,0.7672,4.603,2938,0.001560,0.992931,"C2orf69 GLUL QARS SLC1A5"
449,6,0.6632,9.947,3972,0.002491,0.998474,"DDX47 GAPDH NOP2 PHB2 USP5 WBP11"
450,23,0.5934,150.1,1.752e+04,0.008475,1.00000,"AQP7 CD274 FAM205A IFNA1 IFNA10 IFNA14 IFNA16 IFNA17 IFNA2 IFNA21 IFNA4 IFNA5 IFNA6 IFNA7 IFNA8 IFNB1 IFNE IFNK IFNW1 MTAP OR2S2 SIGMAR1 TOMM5"
451,4,0.6513,3.908,3482,0.001118,0.992931,"ATP2B2 C2orf91 CNPY1 GRIK1"
452,8,0.6519,18.25,6338,0.002864,0.999679,"C3orf52 COL6A2 KRTAP10-11 KRTAP10-3 KRTAP10-5 KRTAP12-1 KRTAP12-3 KRTAP12-4"
453,20,0.6198,117.8,1.582e+04,0.007372,1.00000,"ARPC1B C7orf43 CLDN15 CYP3A43 CYP3A5 CYP3A7 FBXO24 GJC3 MOGAT3 MUC12 PCOLCE PILRA PILRB PVRIG SLC26A4 SLC26A5 ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
454,4,0.7422,4.453,3325,0.001334,0.992931,"C4orf3 HERC3 MYOZ2 USP53"
455,4,0.7017,4.210,3115,0.001346,0.992931,"C4orf46 CNN2 TBC1D3B UQCRH"
456,17,0.6558,89.20,1.369e+04,0.006458,1.00000,"PCDHA13 PCDHA3 PCDHA4 PCDHA5 PCDHA6 PCDHA7 PCDHA9 PCDHB10 PCDHB12 PCDHB13 PCDHB16 PCDHB7 PCDHGA10 PCDHGA2 PCDHGA7 PCDHGB1 PCDHGB3"
457,6,0.6597,9.895,4185,0.002352,0.998474,"DIAPH3 FLII KIF20B LRRFIP2 MYL6 TMOD3"
458,4,0.6840,4.104,3169,0.001290,0.992931,"ADAMTS12 C5orf51 FBXO4 PLCXD3"
459,5,0.6661,6.661,3903,0.001700,0.996692,"C6orf106 C6orf48 CLIC1 EGFL8 MSH5"
460,10,0.6564,29.54,6995,0.004193,0.999933,"C6orf136 CYC1 UQCC1 UQCC2 UQCC3 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRQ"
461,7,0.6571,13.80,5530,0.002483,0.999299,"C6orf203 ENPP1 ENPP3 TAAR2 TAAR6 ULBP3 VNN2"
462,5,0.6751,6.751,3908,0.001720,0.996692,"C6orf222 C6orf48 MSH5 TAP2 TNXB"
463,5,0.6539,6.539,4027,0.001617,0.996692,"ALOX15 ALOX15B C6orf52 CCDC144A DYNLT1"
464,4,0.7495,4.497,3104,0.001443,0.992931,"C7orf25 GTPBP1 GTPBP2 WDR12"
465,5,0.8050,8.050,3086,0.002594,0.996692,"C7orf26 INTS10 INTS13 INTS14 INTS5"
466,6,0.6960,10.44,4415,0.002353,0.998474,"C7orf50 CNIH4 FOXD4 GJA3 NBEAL1 TSPYL5"
467,8,0.6880,19.26,6013,0.003185,0.999679,"ACR ANHX C8orf33 CHAMP1 MZF1 PARD6G PGBD2 RABL2B"
468,5,0.6549,6.549,4046,0.001612,0.996692,"C8orf44 DSTN MTFR1 SGK3 UBE2W"
469,4,0.6919,4.151,3369,0.001228,0.992931,"C8orf48 F10 F7 ZIC5"
470,4,0.6670,4.002,2808,0.001419,0.992931,"C8orf59 FAM207A NUP50 ZNF277"
471,9,0.6776,24.39,6237,0.003885,0.999853,"IKBKB IKZF3 IRF4 NFKB1 POU2AF1 PRDM1 RELA RELB TCF3"
472,5,0.6529,6.529,3866,0.001682,0.996692,"C9orf16 RABEPK TXNDC8 UCK1 ZBTB6"
473,5,0.6539,6.539,3898,0.001670,0.996692,"C9orf84 FBP1 GOLGA2 PALM2 TXNDC8"
474,7,0.6655,13.98,5802,0.002397,0.999299,"CA1 CA13 CA2 CA3 CYP7A1 FABP4 PMP2"
475,8,0.6540,18.31,6442,0.002827,0.999679,"C5AR1 CA11 CRX FLT3LG FUT1 FUT2 SULT2A1 SULT2B1"
476,7,0.6684,14.04,5829,0.002397,0.999299,"CA8 CEBPD CYP7A1 MOS NPBWR1 PPDPFL SPIDR"
477,6,0.7153,10.73,4412,0.002420,0.998474,"DPM1 GANAB MOGS PRKCSH SLC35B4 UGGT1"
478,12,0.6589,43.49,9771,0.004420,0.999986,"B4GALT6 CABLES1 CTIF DSG1 DSG3 DSG4 HRH4 KIAA1328 SERPINB7 TPGS2 ZNF396 ZNF397"
479,8,0.6578,18.42,6077,0.003014,0.999679,"CABP2 CABP4 FOLR2 MRGPRD MRGPRF P2RY6 POLD4 TBX10"
480,4,0.6726,4.035,3367,0.001194,0.992931,"ARRDC1 CACFD1 PGK2 UCK1"
481,4,0.7152,4.291,3078,0.001389,0.992931,"CACNG4 CDKAL1 OR2B6 ZSCAN31"
482,4,0.6736,4.041,3324,0.001211,0.992931,"CACNG6 FPR2 OTP PKDREJ"
483,9,0.7127,25.66,6116,0.004165,0.999853,"ATP5F1C CDC123 GTPBP4 KIN MCM10 PRPF18 RBM17 RPP38 UPF2"
484,6,0.6675,10.01,4999,0.001994,0.998474,"BSND C1orf123 CADM4 FAAH PCSK9 RAB3B"
485,19,0.6528,111.6,1.558e+04,0.007097,1.00000,"CALB2 CES1 CES2 CES3 CES4A CHST5 CLEC18A CLEC18C CMTM1 CPNE2 CTRB1 HSD11B2 HSF4 IRX6 LCAT MT4 PDP2 PLA2G15 TMED6"
486,11,0.6563,36.10,8550,0.004194,0.999969,"ANO1 CREM CTTN FGF19 FGF4 FOLR2 GSTP1 MRGPRD MRGPRF MYEOV POLD4"
487,17,0.6555,89.15,1.333e+04,0.006625,1.00000,"AEBP1 AGR3 CALM1 EGR3 FKBP9 GHRHR LANCL2 NIPSNAP2 NUPR2 PHKG1 PSPH RNASET2 SEPT14 SUMF2 VWC2 ZNF713 ZNF716"
488,4,0.6608,3.965,2566,0.001538,0.992931,"ASPM CALM2 DYNLRB1 NDE1"
489,5,0.7017,7.017,3990,0.001751,0.996692,"CALML4 GOLGA6B PLEKHO2 SCAMP2 SCAMP5"
490,6,0.7078,10.62,4463,0.002367,0.998474,"CALR GANAB MOGS PRKCSH SLC35B4 UGGT1"
491,7,0.6516,13.68,5254,0.002591,0.999299,"CALU EDEM3 SAR1A SEC23IP SURF4 TM9SF3 TMED7"
492,4,0.6935,4.161,3417,0.001214,0.992931,"CALY OR10Z1 PEBP4 TSN"
493,4,0.6538,3.923,3422,0.001142,0.992931,"ATP2B2 CAMK1G CCR2 TOPAZ1"
494,4,0.7006,4.203,3366,0.001244,0.992931,"CAMKK1 LDB2 MDGA1 NEBL"
495,13,0.6130,47.81,8864,0.005349,0.999993,"CCDC12 CCDC130 CLASRP CRIPT CWF19L1 CWF19L2 DHX35 ESS2 FRA10AC1 GPATCH1 LENG1 PPIE WDR83"
496,4,0.7370,4.422,2373,0.001854,0.992931,"CAND1 CUL3 KEAP1 UBE2M"
497,4,0.6734,4.040,3320,0.001213,0.992931,"CAPG GNLY STON1 TLX2"
498,5,0.6783,6.783,3701,0.001825,0.996692,"DNAJC14 KRT85 OR10AD1 OR8S1 SLC38A4"
499,4,0.7158,4.295,3239,0.001321,0.992931,"ABCG5 CAPN13 FSHR SIX3"
500,4,0.6930,4.158,2845,0.001456,0.992931,"CAPN15 GATA6 TCF7L2 UBE2Z"
501,4,0.6740,4.044,3409,0.001182,0.992931,"CAPN7 CPA1 FMC1 STRA8"
502,26,0.5892,191.5,1.984e+04,0.009532,1.00000,"AIFM3 APOBEC3A APOBEC3D APOBEC3G APOL1 CCDC116 CRYBA4 DGCR6 DGCR6L GSTT2B MIF MPPE1 RFPL2 RFPL3 RIMBP3 SDF2L1 SEC14L6 SEPT5 SLC5A1 TOP3B TSSK2 USP18 VPREB1 YPEL1 ZDHHC8 ZNF74"
503,4,0.7589,4.553,2569,0.001763,0.992931,"CAPRIN1 G3BP1 SERBP1 USP10"
504,4,0.6554,3.933,3317,0.001181,0.992931,"CAPZA2 MAG WNT2 ZNF599"
505,5,0.6804,6.804,3006,0.002251,0.996692,"CAP1 CAPZB CFL1 CORO1C WDR1"
506,6,0.6821,10.23,4098,0.002483,0.998474,"BCL10 CARD10 CYLD IKBKB MALT1 TRAF2"
507,19,0.6443,110.2,1.481e+04,0.007366,1.00000,"ARPC1B C7orf43 CASTOR3 CYP3A43 CYP3A5 CYP3A7 FBXO24 IFT22 MOGAT3 MUC12 PILRA PILRB SLC26A5 TECPR1 WNT2 ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
508,4,0.6875,4.125,3171,0.001296,0.992931,"CARNS1 FAIM KLK10 TEX12"
509,6,0.6819,10.23,4172,0.002438,0.998474,"CARS GGPS1 GUK1 NEDD8 RABGGTB YARS"
510,4,0.6838,4.103,2711,0.001507,0.992931,"CASC1 KRAS LRMP SOX5"
511,8,0.6772,18.96,5471,0.003444,0.999679,"AATF CASC3 CDC6 DHX8 PSMB3 PSMD11 PSMD3 ZNF830"
512,4,0.6720,4.032,3444,0.001167,0.992931,"CASC4 CDC42EP5 GNB5 SNX22"
513,9,0.6837,24.61,7092,0.003450,0.999853,"BICDL2 CASKIN1 CLDN6 CLUAP1 CORO7 HCFC1R1 KREMEN2 PAQR4 TNFRSF12A"
514,4,0.6731,4.039,2968,0.001356,0.992931,"CASKIN2 DYNC1LI2 NDE1 PAFAH1B2"
515,5,0.6848,6.848,3916,0.001741,0.996692,"C11orf53 CASP1 CASP4 CRYAB KDELC2"
516,10,0.6579,29.61,7397,0.003976,0.999933,"ACCSL CAT CHRM4 ELF5 KCNC1 MYBPC3 OR4B1 OR4X1 SLC1A2 TP53I11"
517,6,0.6595,9.892,4148,0.002372,0.998474,"LDLR LDLRAP1 MYLIP NR1H2 SREBF1 TMEM41A"
518,4,0.6576,3.946,3033,0.001296,0.992931,"ADIPOR2 CBFA2T3 IRF8 PLCG2"
519,7,0.6692,14.05,4582,0.003049,0.999299,"CBL LZTR1 NF1 SHOC2 SOS1 SPRED1 SPRED2"
520,5,0.6693,6.693,4235,0.001574,0.996692,"CBLB IL17RE KLHL42 TMTC1 TSPAN11"
521,4,0.6707,4.024,3563,0.001125,0.992931,"CBLC CC2D2A FPR3 TTC12"
522,8,0.9254,25.91,5129,0.005011,0.999679,"CBLL1 METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13"
523,4,0.7365,4.419,3072,0.001433,0.992931,"CBS GAS2 HOXB13 SAA4"
524,11,0.6235,34.29,8097,0.004206,0.999969,"AQP7 CBWD1 CNN2 CNTNAP3 CNTNAP3B FOXD4 OR2S2 PGM5 SPATA31A6 SPATA31A7 ZNF658"
525,10,0.6567,29.55,7165,0.004096,0.999933,"AQP7 CBWD2 CBWD5 CNTNAP3 CNTNAP3B FOXD4L5 PGM5 SPATA31A6 SPATA31A7 ZNF658"
526,4,0.6564,3.938,3153,0.001245,0.992931,"CBY1 FOXRED2 PLCXD2 RASD2"
527,5,0.6667,6.667,4123,0.001611,0.996692,"CBY3 NSG2 RUFY1 ZNF454 ZNF879"
528,18,0.5452,83.42,1.377e+04,0.006008,1.00000,"ASL CASTOR3 CLDN3 CLIP2 GUSB PMS2 SPDYE1 TRIM40 TRIM50 TYW1 ZNF107 ZNF138 ZNF273 ZNF479 ZNF679 ZNF727 ZNF736 ZNF92"
529,4,0.6941,4.165,3212,0.001292,0.992931,"CCBE1 FZD1 NAGK SLC4A10"
530,4,0.6716,4.030,2658,0.001509,0.992931,"CCDC107 PTP4A2 SLC7A1 TRPM7"
531,9,0.6732,24.23,6349,0.003792,0.999853,"CDT1 CFDP1 CIAPIN1 GINS2 GINS3 NUP93 ORC6 RPL13 ZC3H18"
532,4,0.6957,4.174,3381,0.001230,0.992931,"CCDC117 FGA NT5DC3 SMTNL2"
533,11,0.6823,37.53,8706,0.004281,0.999969,"ACTR3B GIMAP2 GIMAP4 GIMAP6 PDIA4 ZNF212 ZNF282 ZNF398 ZNF425 ZNF783 ZNF786"
534,8,0.6641,18.59,5460,0.003384,0.999679,"C1D DIS3 EXOSC1 EXOSC10 EXOSC7 EXOSC8 TENT4B ZCCHC7"
535,6,0.6525,9.788,5046,0.001931,0.998474,"ASTL CCDC138 CNNM4 FAM178B IL1F10 LYG1"
536,4,0.6703,4.022,3314,0.001209,0.992931,"CCDC140 HYAL4 RNF148 SPAM1"
537,7,0.6844,14.37,4698,0.003041,0.999299,"CENPJ GTF3A MRPS31 NUP58 POMP SKA3 USPL1"
538,4,0.6947,4.168,3159,0.001315,0.992931,"CCDC152 FBXO4 RANBP3L UGT3A1"
539,4,0.6701,4.021,3097,0.001293,0.992931,"ADAMTS15 CCDC153 OR10G9 OR4D5"
540,9,0.7105,25.58,6243,0.004069,0.999853,"CCDC174 CHCHD4 LSM3 RPL32 SEC13 SGO1 TAMM41 TRNT1 TSEN2"
541,13,0.6647,51.85,8438,0.006088,0.999993,"AP3B1 EIPR1 HTT RAB14 RAB6A RIC1 VIPAS39 VPS33B VPS50 VPS51 VPS52 VPS53 VPS54"
542,7,0.6933,14.56,5476,0.002645,0.999299,"CCDC25 CCNB1IP1 CTDSP1 KIF26B MAP3K7CL NIPSNAP3B SDR39U1"
543,6,0.7403,11.10,4080,0.002706,0.998474,"AHCYL1 FAM13B MAPK6 MAPKAPK5 SLC4A2 SLC4A7"
544,5,0.7434,7.434,3856,0.001919,0.996692,"CCDC28B PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20"
545,5,0.6547,6.547,4072,0.001601,0.996692,"CCDC33 DLX6 GRM3 SEMA3E ZNF804B"
546,12,0.6484,42.80,7878,0.005387,0.999986,"CCDC115 CCDC47 EMC1 EMC2 EMC3 EMC4 EMC6 EMC7 EMC8 NCLN RAB5IF TMEM147"
547,15,0.6597,69.27,1.041e+04,0.006593,0.999999,"CCDC77 CEP120 CEP135 CEP295 CEP41 CEP44 MIIP PCM1 PPP1R35 RTTN SPICE1 TBC1D31 TUBD1 TUBE1 WRAP73"
548,4,0.6677,4.006,2814,0.001417,0.992931,"CCDC51 KLHL12 SLC25A46 STARD7"
549,9,0.6662,23.98,7345,0.003247,0.999853,"CCDC54 INSL6 MPL PDCD1LG2 PUM3 RLN1 RLN2 SAXO1 TYRP1"
550,6,0.6533,9.799,3428,0.002841,0.998474,"CCDC6 FBXO42 LCMT1 PPME1 PPP2CA PPP2R1A"
551,12,0.6651,43.89,7525,0.005781,0.999986,"CLPB CRLS1 DNAJC11 HAX1 HTRA2 MFN2 MTCH2 MTX2 ROMO1 TIMM13 TIMM44 YME1L1"
552,31,0.5322,247.5,2.213e+04,0.01103,1.00000,"ATPAF2 CARS2 COA7 DARS2 DDX28 FOXRED1 GFM2 GTPBP10 GTPBP8 MCAT METTL17 MRM2 MRM3 MRPL58 MRPS33 MRRF MTFMT MTG1 MTIF2 MTIF3 MTO1 NDUFAF1 NOA1 NSUN4 NUBPL POLG SSBP1 TBRG4 TFB1M TRIT1 YBEY"
553,6,0.6834,10.25,4100,0.002487,0.998474,"HSPA13 NAF1 NOP10 SPCS3 TMA16 TRAPPC11"
554,9,0.6509,23.43,6955,0.003349,0.999853,"CCDC71 GNAT1 HYAL1 IQCF2 IQCF5 ITIH3 ITIH4 NT5DC2 PFKFB4"
555,4,0.7129,4.278,2838,0.001501,0.992931,"CCDC71L LRIF1 MKLN1 SMCHD1"
556,7,0.6574,13.81,5173,0.002654,0.999299,"CCDC74B CFC1 CFC1B FAHD2A MZT2A POTEI TUBA3D"
557,14,0.5413,49.26,1.026e+04,0.004763,0.999997,"ARL13B IMPG2 NXPE3 OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5H6 OR5K1 OR5K3 OR5K4 PROS1 STX19"
558,6,0.6847,10.27,4613,0.002216,0.998474,"CLDN25 FXYD6 HTR3A HTR3B POU2F3 TMEM136"
559,5,0.6584,6.584,3500,0.001872,0.996692,"CCDC86 INTS5 NXF1 OSBP TMEM258"
560,4,0.6691,4.015,3159,0.001266,0.992931,"CCDC89 CREBZF P2RY6 PLEKHB1"
561,9,0.6517,23.46,7379,0.003162,0.999853,"C5AR1 CCDC9 CRX FLT3LG FUT1 SPACA4 SULT2A1 SULT2B1 TPRX1"
562,12,0.6654,43.92,9201,0.004738,0.999986,"BICDL2 CLDN6 CLDN9 CLUAP1 CORO7 OR1F1 PAQR4 PRSS21 PRSS27 SEPT12 ZNF213 ZNF500"
563,10,0.6644,29.90,8064,0.003685,0.999933,"CCIN CREB3 DNAJB5 FAM221B GALT OR13J1 OR2S2 SIGMAR1 SPAG8 UBAP2"
564,5,0.7069,7.069,4119,0.001709,0.996692,"CCL1 HOXB9 OR4D1 SGCA TBKBP1"
565,14,0.5732,52.16,1.100e+04,0.004707,0.999997,"C17orf50 C17orf75 CCL11 CCL13 CCL2 CCL5 CCL7 DHRS11 EVI2A GAS2L2 LYRM9 RDM1 SLFN12 TAF15"
566,12,0.6692,44.17,9647,0.004546,0.999986,"C17orf50 C17orf75 CCL13 CCL14 CCL2 CCL7 DHRS11 GAS2L2 LYRM9 RDM1 SLFN12 SLFN12L"
567,22,0.5311,122.7,1.755e+04,0.006925,1.00000,"APTX AQP7 CCL19 CCL21 CREB3 DNAI1 DNAJB5 FAM205A FAM219A FRMPD1 GALT GBA2 GLIPR2 IL11RA NPR2 OR13J1 OR2S2 SIGMAR1 SPAG8 TESK1 TOMM5 UBAP2"
568,4,0.6518,3.911,3356,0.001161,0.992931,"CCL20 GPR171 P2RY12 SERPINI2"
569,7,0.6624,13.91,4706,0.002938,0.999299,"CCNA2 CCNB1 CDC25B FBXO5 FOXM1 LIN37 LIN54"
570,6,0.6551,9.826,3598,0.002715,0.998474,"CCNE2 CDK4 CKS1B E2F3 SKP2 UBE2Q1"
571,11,0.6552,36.03,8534,0.004194,0.999969,"BICDL2 CLDN6 CLDN9 CLUAP1 CORO7 HCFC1R1 KREMEN2 OR1F1 PAQR4 TNFRSF12A ZNF213"
572,7,0.6609,13.88,4859,0.002840,0.999299,"ATXN2L CCNI G3BP2 LARP1 LARP4 LARP4B LSM12"
573,8,0.6622,18.54,5624,0.003277,0.999679,"LARP7 LSM3 LSM5 LSM6 LSM8 TMCO6 USB1 ZNF511"
574,10,0.7070,31.82,6797,0.004645,0.999933,"CCNK CINP DDX24 DICER1 DYNC1H1 EIF5 NRDE2 PSMC1 WARS WDR25"
575,4,0.8411,5.046,2919,0.001721,0.992931,"HLA-DQA1 HLA-DQB1 HLA-DRB1 HLA-DRB5"
576,14,0.6589,59.96,1.090e+04,0.005458,0.999997,"CCR2 CCR3 CCR5 GNAT1 IQCF1 IQCF2 IQCF3 IQCF5 ITIH3 ITIH4 MUSTN1 SEMA3G TLR9 ZNF502"
577,4,0.7171,4.302,3165,0.001354,0.992931,"CCR6 GPR31 LPA TBXT"
578,8,0.6726,18.83,6399,0.002927,0.999679,"CCR2 CCR3 CCR5 CCR8 FAM198A SCN10A SCN11A SLC22A14"
579,6,0.6752,10.13,4793,0.002103,0.998474,"CCR2 CCR3 CCRL2 FAM198A SCN10A VIPR1"
580,5,0.6556,6.556,3213,0.002030,0.996692,"CCS CYB5R4 PTPA SOD1 TIPRL"
581,6,0.6538,9.806,4113,0.002372,0.998474,"CCT2 CNOT2 CPM CPSF6 NUP107 SLC35E3"
582,11,0.6585,36.22,7489,0.004799,0.999969,"CCT3 COPB2 ETF1 PSMA1 PSMA2 PSMA3 PSMA5 PSMA6 PSMB3 SMU1 VCP"
583,8,0.6550,18.34,5281,0.003451,0.999679,"CCT4 MSTO1 PDCD5 PFDN1 PFDN4 TCP1 TUBA1B TXNDC9"
584,4,0.6515,3.909,2598,0.001498,0.992931,"CCT5 CCT6A MSTO1 TCP1"
585,6,0.6646,9.969,3734,0.002654,0.998474,"PFDN1 PFDN4 TBCA TUBA1B TUBA1C TUBB"
586,8,0.6798,19.04,5309,0.003562,0.999679,"APH1A CD109 LEMD3 NCSTN PSEN1 PSENEN TGFBR1 TGFBR2"
587,8,0.6766,18.94,4869,0.003863,0.999679,"CD151 CRKL ILK ITGA3 ITGAV ITGB1 ITGB5 SNX17"
588,4,0.6782,4.069,3407,0.001190,0.992931,"CD180 FST ITGA2 KCTD16"
589,12,0.6232,41.13,9032,0.004522,0.999986,"CD19 CD79A CD79B CD81 CLBA1 DOCK2 EBF1 LDLRAP1 PAX5 RAC2 RHOH SYK"
590,16,0.6528,78.33,1.196e+04,0.006492,0.999999,"CD1C CIART CTSK FCRL3 FLG2 GBA HIST2H2AB HRNR ITLN2 LCE3E LCE5A S100A12 S100A2 S100A4 S100A9 SLAMF7"
591,11,0.6783,37.31,8026,0.004614,0.999969,"ADGRG7 ARL13B CD200R1L OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5K1 OR5K3 PROS1"
592,9,0.6783,24.42,7224,0.003360,0.999853,"CD300LF EPX LPO MIF4GD MKS1 MPO OR4D1 OR4D2 SEPT4"
593,4,0.7184,4.311,3328,0.001290,0.992931,"CD300LG CFAP97D1 HEXIM2 MPP3"
594,4,0.7044,4.226,2575,0.001634,0.992931,"CD44 DLG5 NF2 PKN2"
595,4,0.6797,4.078,3177,0.001279,0.992931,"CD48 FMO3 NMNAT2 PRELP"
596,23,0.6306,159.6,1.770e+04,0.008912,1.00000,"ADORA2A APOBEC3D APOBEC3G APOL1 CRYBA4 CRYBB1 CRYBB3 DGCR6L GSTT2B GUCD1 LRRC75B MIF MPPE1 RFPL2 RFPL3 SEC14L6 SEPT5 SLC5A1 SPECC1L SUSD2 USP18 VPREB1 ZNF74"
597,13,0.6310,49.22,9736,0.005016,0.999993,"CD1B CD1E CD5L FCRL3 ITLN1 ITLN2 OR10J5 OR10T2 OR6K6 OR6N1 OR6N2 SLAMF7 YY1AP1"
598,9,0.6542,23.55,6547,0.003575,0.999853,"C19orf66 CNN1 ICAM1 ICAM3 P2RY11 ZNF441 ZNF625 ZNF627 ZNF69"
599,4,0.6797,4.078,3405,0.001194,0.992931,"CD80 CHST12 GEM PEAR1"
600,9,0.6547,23.57,6606,0.003545,0.999853,"ACCS ACCSL CD82 CHRM4 ELF5 MYBPC3 OR4B1 OR4X1 TP53I11"
601,4,0.6873,4.124,3247,0.001265,0.992931,"CD84 EML2 FLT3LG SPHK2"
602,10,0.6637,29.87,8259,0.003594,0.999933,"ADCYAP1R1 AEBP1 AGR3 CDCA7L GHRHR MYO1G NME8 PSPH SUGCT ZNF713"
603,9,0.6637,23.89,7058,0.003365,0.999853,"C1QTNF3 CDH10 CDH12 CDH6 CDH9 FBXO4 OXCT1 UGT3A1 UGT3A2"
604,9,0.6679,24.04,7057,0.003387,0.999853,"CDH10 CDH12 CDH18 CDH6 CDH9 FAM173B HCN1 OXCT1 UGT3A1"
605,10,0.6552,29.48,8188,0.003579,0.999933,"C18orf32 CDH20 CDH7 CTIF SERPINB10 SERPINB12 SERPINB2 SERPINB5 SERPINB7 SERPINB8"
606,10,0.6644,29.90,8482,0.003504,0.999933,"CDH22 CNBD2 CPNE1 DUSP15 GGT7 GHRH HCK MAP1LC3A MYH7B MYLK2"
607,9,0.6536,23.53,6290,0.003716,0.999853,"AFDN CDH1 CDH2 CDH3 CTNNA1 CTNND1 PARD6B TAX1BP3 TP53BP2"
608,4,0.7049,4.229,3332,0.001265,0.992931,"BMP7 CDH4 FAM209A PCK1"
609,21,0.6506,136.6,1.737e+04,0.007788,1.00000,"ABCC12 CA7 CDH5 CES2 CES3 CES4A CHST5 CKLF CLEC18A CLEC18B CMTM1 CTRB1 DUS2 HSD11B2 LCAT MTSS1L PDP2 PDPR PLA2G15 TMED6 ZNF23"
610,12,0.6603,43.58,9384,0.004610,0.999986,"BICDL2 CDIP1 CLDN6 CLUAP1 CORO7 NMRAL1 OR1F1 PAQR4 PRSS21 SEPT12 ZNF213 ZNF500"
611,6,0.6688,10.03,4027,0.002478,0.998474,"CCNL1 CDK11A CTNNBL1 MMP23B PPP1R8 PRPF19"
612,5,0.7201,7.201,3752,0.001910,0.996692,"CFHR1 RGS18 RGS2 RGS21 TROVE2"
613,6,0.7575,11.36,4348,0.002599,0.998474,"DUS2 NSUN2 PUS3 THUMPD1 TRMT1 XPOT"
614,6,0.6566,9.848,4023,0.002435,0.998474,"ASPM CDK5RAP2 HMMR KIFC1 NDE1 PCNT"
615,10,0.9681,43.56,6029,0.007150,0.999933,"CDK5RAP3 DDRGK1 DNAJC21 EFL1 ODR4 UBA5 UFC1 UFL1 UFM1 UFSP2"
616,4,0.7000,4.200,2300,0.001817,0.992931,"CDK4 CDK6 CDKN2C MAU2"
617,8,0.6615,18.52,5123,0.003591,0.999679,"CKAP5 CLTC GAK GTSE1 HAUS3 HAUS6 MYBL2 TACC3"
618,18,0.6512,99.63,1.442e+04,0.006843,1.00000,"ALDH3A1 ALOX15 ALOX15B ALOXE3 CCDC144A CCDC144NL CDRT1 GID4 KRT16 MFAP4 MFSD6L MYH2 MYH4 TBC1D28 TNFSF12 TNFSF13 VAMP2 ZNF624"
619,16,0.6505,78.06,1.273e+04,0.006081,0.999999,"ALDH3A1 ALOX15 ALOXE3 CCDC144A CDRT15 CDRT15L2 KRT16 MFSD6L MYH2 MYH4 TBC1D28 TMEM256 TNFSF12 TNFSF13 VAMP2 ZNF624"
620,23,0.5943,150.4,1.758e+04,0.008456,1.00000,"CEACAM1 CEACAM5 CYP2A13 CYP2A7 CYP2B6 KIR2DL1 LAIR2 PSG1 PSG11 PSG2 PSG3 PSG4 PSG5 PSG6 PSG8 PSG9 ZNF155 ZNF222 ZNF230 ZNF284 ZNF285 ZNF45 ZNF780B"
621,7,0.6860,14.41,4156,0.003443,0.999299,"ASNS ATF4 EIF2AK4 GCN1 SLC38A2 SLC3A2 TRPM7"
622,7,0.6577,13.81,4871,0.002819,0.999299,"CLNS1A INTS4 NUMA1 POLD3 RPS3 SPCS2 THAP12"
623,4,0.7062,4.237,3195,0.001321,0.992931,"AGO3 C1QB CELA3A GJB4"
624,5,0.6528,6.528,3816,0.001703,0.996692,"CELF5 MUM1 PLIN3 SGTA UQCR11"
625,5,0.6683,6.683,3290,0.002021,0.996692,"CENPF DYNC1LI1 DYNLRB1 NDE1 PAFAH1B1"
626,5,0.6911,6.911,3716,0.001851,0.996692,"CEP131 NBEAL1 POGZ ST20 TSPYL5"
627,7,0.6625,13.91,4567,0.003028,0.999299,"CEP55 CIT ECT2 IST1 KIF14 KIF1BP PDCD6IP"
628,6,0.6747,10.12,5428,0.001857,0.998474,"AP3M1 CEP57L1 CYP2C9 PPP3CB SEMA4G SRGN"
629,12,0.6184,40.81,9024,0.004491,0.999986,"ANKRD26 C2CD3 CASP2 CEP120 CEP76 CEP83 CNTROB CRADD FOPNL KIAA0753 PIBF1 PIDD1"
630,4,0.7116,4.270,2530,0.001679,0.992931,"CEP192 CEP85 KIF18B TRIM37"
631,7,0.6774,14.23,4471,0.003162,0.999299,"CERS2 COL4A3BP ELOVL1 KDSR PI4KB SPTLC2 SPTSSA"
