Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
434,6,0.7466,11.20,4524,0.002463,0.998474,"CABP2 CABP4 FOLR2 MRGPRD MRGPRF POLD4"
435,5,0.7258,7.258,3537,0.002042,0.996692,"ARHGAP11A ARHGAP11B CHRFAM7A GOLGA8R UBE2Q2L"
436,4,0.7152,4.291,3078,0.001389,0.992931,"CACNG4 CDKAL1 OR2B6 ZSCAN31"
437,9,0.7127,25.66,6116,0.004165,0.999853,"ATP5F1C CDC123 GTPBP4 KIN MCM10 PRPF18 RBM17 RPP38 UPF2"
438,17,0.7095,96.49,9536,0.009981,1.00000,"ADSL ATIC CAD CTPS1 DHFR DHODH FPGS GART GMPS IMPDH2 MTHFD1 PAICS PFAS PPAT RPIA TYMS UMPS"
439,5,0.7285,7.285,4210,0.001723,0.996692,"BSND C1orf123 CADM4 FAAH RAB3B"
440,14,0.7005,63.75,1.177e+04,0.005375,0.999997,"CALB2 CES2 CES3 CES4A CHST5 CMTM1 CPNE2 CTRB1 HSD11B2 HSF4 LCAT MT4 PDP2 TMED6"
441,15,0.7141,74.98,1.165e+04,0.006378,0.999999,"AGR3 CALM1 EGR3 FKBP9 GHRHR LANCL2 NIPSNAP2 NUPR2 PHKG1 PSPH RNASET2 SEPT14 SUMF2 VWC2 ZNF713"
442,5,0.7017,7.017,3990,0.001751,0.996692,"CALML4 GOLGA6B PLEKHO2 SCAMP2 SCAMP5"
443,6,0.7078,10.62,4463,0.002367,0.998474,"CALR GANAB MOGS PRKCSH SLC35B4 UGGT1"
444,5,0.7106,7.106,3908,0.001811,0.996692,"CALU EDEM3 SURF4 TM9SF3 TMED7"
445,4,0.7006,4.203,3366,0.001244,0.992931,"CAMKK1 LDB2 MDGA1 NEBL"
446,11,0.7164,39.40,7510,0.005204,0.999969,"CCDC12 CCDC130 CLASRP CRIPT CWF19L1 CWF19L2 DHX35 FRA10AC1 GPATCH1 LENG1 WDR83"
447,4,0.7370,4.422,2373,0.001854,0.992931,"CAND1 CUL3 KEAP1 UBE2M"
448,4,0.7947,4.768,2298,0.002063,0.992931,"CAP1 CAPZB CFL1 WDR1"
449,4,0.7546,4.528,2934,0.001536,0.992931,"KRT85 OR10AD1 OR8S1 SLC38A4"
450,4,0.7158,4.295,3239,0.001321,0.992931,"ABCG5 CAPN13 FSHR SIX3"
451,23,0.5995,151.7,1.766e+04,0.008492,1.00000,"AIFM3 APOL1 CCDC116 CRYBA4 DGCR6 DGCR6L GSTT2B MIF MPPE1 RFPL3 RIMBP3 SDF2L1 SEC14L6 SEPT5 SLC5A1 TANGO2 TOP3B TSSK2 USP18 VPREB1 YPEL1 ZDHHC8 ZNF74"
452,4,0.7589,4.553,2569,0.001763,0.992931,"CAPRIN1 G3BP1 SERBP1 USP10"
453,5,0.7952,7.952,3552,0.002227,0.996692,"BCL10 CARD10 CYLD IKBKB MALT1"
454,5,0.7594,7.594,3485,0.002168,0.996692,"CARS GGPS1 GUK1 RABGGTB YARS"
455,33,0.6440,340.0,2.211e+04,0.01510,1.00000,"BCS1L COA3 COA5 COA6 COA7 COX16 COX17 COX4I1 COX5B COX6B1 COX6C COX7C CYC1 DARS2 FASTKD5 NDUFA10 NDUFA8 NDUFB10 NDUFB3 NDUFB6 NDUFB8 NDUFB9 NDUFC2 NDUFS1 NDUFS2 NDUFS5 NDUFS7 NDUFV2 PET100 PET117 UQCRB UQCRC1 UQCRC2"
456,7,0.7069,14.85,4709,0.003134,0.999299,"CASC3 CDC6 DHX8 PSMB3 PSMD11 PSMD3 ZNF830"
457,8,0.7201,20.16,6311,0.003177,0.999679,"BICDL2 CASKIN1 CLUAP1 CORO7 HCFC1R1 KREMEN2 PAQR4 TNFRSF12A"
458,4,0.7975,4.785,3105,0.001535,0.992931,"CASP1 CASP4 CRYAB KDELC2"
459,8,0.7048,19.74,5917,0.003315,0.999679,"ACCSL CAT ELF5 KCNC1 MYBPC3 OR4B1 OR4X1 TP53I11"
460,5,0.7605,7.605,3453,0.002191,0.996692,"LDLR LDLRAP1 MYLIP NR1H2 SREBF1"
461,6,0.7449,11.17,4027,0.002759,0.998474,"CBL LZTR1 NF1 SOS1 SPRED1 SPRED2"
462,4,0.7459,4.475,3495,0.001276,0.992931,"CBLB IL17RE KLHL42 TSPAN11"
463,8,0.9254,25.91,5129,0.005011,0.999679,"CBLL1 METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13"
464,4,0.7365,4.419,3072,0.001433,0.992931,"CBS GAS2 HOXB13 SAA4"
465,9,0.7056,25.40,6453,0.003910,0.999853,"AQP7 CBWD5 CNTNAP3 CNTNAP3B FOXD4L5 PGM5 SPATA31A6 SPATA31A7 ZNF658"
466,4,0.7077,4.246,3398,0.001245,0.992931,"CBY3 NSG2 RUFY1 ZNF454"
467,8,0.7228,20.24,5630,0.003572,0.999679,"CDT1 CFDP1 CIAPIN1 GINS2 GINS3 NUP93 ORC6 ZC3H18"
468,15,0.7145,75.02,1.135e+04,0.006547,0.999999,"AIFM3 CCDC116 DGCR6 DGCR6L GSTT2B MPPE1 RIMBP3 SDF2L1 SEPT5 TOP3B USP18 VPREB1 YPEL1 ZDHHC8 ZNF74"
469,7,0.7145,15.00,4746,0.003142,0.999299,"C1D DIS3 EXOSC1 EXOSC10 EXOSC8 TENT4B ZCCHC7"
470,4,0.7507,4.504,3248,0.001381,0.992931,"ASTL CCDC138 CNNM4 LYG1"
471,6,0.7284,10.93,4084,0.002660,0.998474,"CCDC142 CENPJ GTF3A NUP58 POMP USPL1"
472,16,0.7075,84.90,1.267e+04,0.006641,0.999999,"APOBEC3A APOBEC3C APOBEC3D APOBEC3G APOL1 APOL2 APOL5 CCDC157 FOXRED2 MIF RFPL2 RFPL3 SEC14L2 SEC14L4 SEC14L6 SLC5A1"
473,9,0.7105,25.58,6243,0.004069,0.999853,"CCDC174 CHCHD4 LSM3 RPL32 SEC13 SGO1 TAMM41 TRNT1 TSEN2"
474,12,0.7015,46.30,7905,0.005805,0.999986,"AP3B1 EIPR1 HTT RAB14 RIC1 VIPAS39 VPS33B VPS50 VPS51 VPS52 VPS53 VPS54"
475,6,0.7490,11.23,4745,0.002356,0.998474,"CCDC25 CCNB1IP1 CTDSP1 KIF26B MAP3K7CL SDR39U1"
476,6,0.7403,11.10,4080,0.002706,0.998474,"AHCYL1 FAM13B MAPK6 MAPKAPK5 SLC4A2 SLC4A7"
477,5,0.7434,7.434,3856,0.001919,0.996692,"CCDC28B PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20"
478,9,0.7051,25.38,7192,0.003508,0.999853,"CCDC30 CFAP57 ERMAP EXO5 PPT1 ZFP69 ZFP69B ZNF684 ZNF691"
479,12,0.6484,42.80,7878,0.005387,0.999986,"CCDC115 CCDC47 EMC1 EMC2 EMC3 EMC4 EMC6 EMC7 EMC8 NCLN RAB5IF TMEM147"
480,11,0.7202,39.61,7690,0.005110,0.999969,"CCDC77 CEP135 CEP295 CEP41 CEP44 MIIP PCM1 SPICE1 TBC1D31 TRIM37 WRAP73"
481,8,0.7213,20.20,6617,0.003035,0.999679,"CCDC54 INSL6 MPL PDCD1LG2 RLN1 RLN2 SAXO1 TYRP1"
482,5,0.7042,7.042,2903,0.002412,0.996692,"CCDC6 FBXO42 LCMT1 PPME1 PPP2CA"
483,11,0.7132,39.23,6921,0.005618,0.999969,"CLPB CRLS1 DNAJC11 HAX1 HTRA2 MTCH2 MTX2 ROMO1 TIMM13 TIMM44 YME1L1"
484,19,0.7055,120.6,1.361e+04,0.008763,1.00000,"CARS2 COA7 DARS2 DDX28 FOXRED1 GFM2 GTPBP10 GTPBP8 MRM2 MRM3 MTFMT MTG1 MTIF2 NSUN4 NUBPL POLG SSBP1 TFB1M YBEY"
485,6,0.7286,10.93,4576,0.002376,0.998474,"CCDC71 GNAT1 HYAL1 ITIH4 NT5DC2 PFKFB4"
486,4,0.7129,4.278,2838,0.001501,0.992931,"CCDC71L LRIF1 MKLN1 SMCHD1"
487,9,0.7052,25.39,6767,0.003727,0.999853,"CCDC73 CYBC1 DDC FDX1 KCNK13 NAT8L RPH3A TNFRSF19 UCKL1"
488,6,0.7068,10.60,4458,0.002366,0.998474,"CCDC74B CFC1 CFC1B MZT2A POTEI TUBA3D"
489,5,0.7269,7.269,3807,0.001901,0.996692,"ARL13B CCDC80 OR5K3 PROS1 STX19"
490,5,0.7213,7.213,3857,0.001862,0.996692,"CLDN25 HTR3A HTR3B POU2F3 TMEM136"
491,4,0.7881,4.729,2803,0.001680,0.992931,"CCDC86 INTS5 OSBP TMEM258"
492,7,0.7147,15.01,5648,0.002644,0.999299,"C5AR1 CCDC9 CRX FLT3LG FUT1 SULT2A1 SULT2B1"
493,4,0.7086,4.252,3105,0.001364,0.992931,"CCHCR1 CLDN6 OR1F1 ZNF500"
494,5,0.7069,7.069,4119,0.001709,0.996692,"CCL1 HOXB9 OR4D1 SGCA TBKBP1"
495,12,0.6456,42.61,9497,0.004455,0.999986,"C17orf50 C17orf75 CCL11 CCL13 CCL2 CCL5 CCL7 DHRS11 GAS2L2 LYRM9 RDM1 SLFN12"
496,9,0.7111,25.60,7273,0.003498,0.999853,"C17orf50 CCL13 CCL14 CCL2 CCL7 DHRS11 GAS2L2 SLFN12 SLFN12L"
497,14,0.6558,59.68,1.117e+04,0.005303,0.999997,"APTX AQP7 CCL19 CREB3 DNAI1 DNAJB5 FAM205A GALT GLIPR2 OR2S2 SIGMAR1 SPAG8 TESK1 TOMM5"
498,14,0.6334,57.64,1.114e+04,0.005136,0.999997,"AQP7 CCL21 CREB3 DNAJB5 FAM205A FRMPD1 GALT NPR2 OR2S2 SIGMAR1 SPAG8 TESK1 TMEM215 TOMM5"
499,8,0.7186,20.12,6213,0.003220,0.999679,"CCM2L DUSP15 HCK MYLK2 PLAGL2 POFUT1 TM9SF4 XKR7"
500,6,0.7335,11.00,4007,0.002730,0.998474,"CCNA2 CCNB1 CDC25B FBXO5 FOXM1 LIN54"
501,8,0.7008,19.62,5409,0.003604,0.999679,"CCND2 IKZF3 IRF4 NFKB1 POU2AF1 PRDM1 SMAD7 TCF3"
502,5,0.7937,7.937,3090,0.002553,0.996692,"CCNE2 CKS1B E2F3 SKP2 UBE2Q1"
503,4,0.7262,4.357,2544,0.001705,0.992931,"CCNF E2F3 SKP2 TCF19"
504,6,0.7058,10.59,4068,0.002588,0.998474,"ATXN2L CCNI LARP1 LARP4 LARP4B LSM12"
505,7,0.7399,15.54,4896,0.003154,0.999299,"LARP7 LSM3 LSM5 LSM6 LSM8 TMCO6 ZNF511"
506,16,0.7004,84.04,1.258e+04,0.006620,0.999999,"AEBP1 AGR3 EGR3 FKBP9 GHRHR MTURN NIPSNAP2 NUPR2 PHKG1 PSPH RNASET2 SEPT14 SUMF2 VWC2 WIPF3 ZNF713"
507,10,0.7070,31.82,6797,0.004645,0.999933,"CCNK CINP DDX24 DICER1 DYNC1H1 EIF5 NRDE2 PSMC1 WARS WDR25"
508,5,0.7940,7.940,3342,0.002363,0.996692,"HSPA13 NAF1 SPCS3 TMA16 TRAPPC11"
509,4,0.8411,5.046,2919,0.001721,0.992931,"HLA-DQA1 HLA-DQB1 HLA-DRB1 HLA-DRB5"
510,8,0.7059,19.77,6236,0.003152,0.999679,"CCR2 CCR3 CCR5 GNAT1 IQCF5 ITIH3 ITIH4 ZNF502"
511,4,0.7171,4.302,3165,0.001354,0.992931,"CCR6 GPR31 LPA TBXT"
512,5,0.7026,7.026,3958,0.001767,0.996692,"CALM1 CCR7 EGR3 FKBP9 LANCL2"
513,7,0.7023,14.75,5557,0.002640,0.999299,"CCR2 CCR3 CCR5 CCR8 SCN10A SCN11A SLC22A14"
514,5,0.7131,7.131,3949,0.001798,0.996692,"CCR2 CCR3 CCRL2 SCN10A VIPR1"
515,4,0.7139,4.284,2608,0.001635,0.992931,"CCS CYB5R4 SOD1 TIPRL"
516,5,0.7470,7.470,3359,0.002212,0.996692,"CCT2 CNOT2 CPSF6 NUP107 SLC35E3"
517,11,0.6911,38.01,7515,0.005018,0.999969,"COPB2 PSMA1 PSMA2 PSMA3 PSMA5 PSMA6 PSMB3 SMU1 SNRPD1 SNU13 VCP"
518,7,0.7295,15.32,4654,0.003271,0.999299,"CCT4 MSTO1 PDCD5 PFDN1 PFDN4 TCP1 TXNDC9"
519,7,0.7666,16.10,4632,0.003453,0.999299,"APH1A CD109 NCSTN PSEN1 PSENEN TGFBR1 TGFBR2"
520,10,0.7216,32.47,7432,0.004338,0.999933,"CD19 CD79A CD79B CD81 DOCK2 EBF1 PAX5 RAC2 RHOH SYK"
521,12,0.7058,46.58,8958,0.005159,0.999986,"CD1C CIART CTSK FLG2 HIST2H2AB HRNR LCE3E S100A12 S100A2 S100A4 S100A9 SLAMF7"
522,4,0.7230,4.338,3163,0.001366,0.992931,"CD300LF MIF4GD OR4D1 OR4D2"
523,4,0.7184,4.311,3328,0.001290,0.992931,"CD300LG CFAP97D1 HEXIM2 MPP3"
524,4,0.7044,4.226,2575,0.001634,0.992931,"CD44 DLG5 NF2 PKN2"
525,15,0.7094,74.49,1.160e+04,0.006366,0.999999,"ADORA2A CRYBA4 CRYBB1 CRYBB3 DGCR6L GSTT2B GUCD1 LRRC75B MIF MPPE1 RFPL3 SEC14L6 SEPT5 SUSD2 VPREB1"
526,9,0.7141,25.71,6742,0.003788,0.999853,"CD1B CD1E CD5L FCRL3 ITLN1 OR10J5 OR10T2 OR6N1 SLAMF7"
527,7,0.7249,15.22,5100,0.002968,0.999299,"C19orf66 ICAM1 ICAM3 P2RY11 ZNF625 ZNF627 ZNF69"
528,5,0.7168,7.168,3706,0.001925,0.996692,"ACCSL CD82 ELF5 MYBPC3 TP53I11"
529,9,0.7228,26.02,6330,0.004082,0.999853,"CDC26 GLE1 NOL8 NUP214 PRPF4 RPL35 SEC16A SURF6 TXN"
530,7,0.7174,15.06,4832,0.003099,0.999299,"AATF CDC27 CDC6 DHX8 PSMD11 PSMD3 ZNF830"
531,9,0.7049,25.38,7357,0.003429,0.999853,"CDC37L1 INSL6 MPL PDCD1LG2 PLPP6 RLN1 RLN2 TYRP1 ZDHHC21"
532,10,0.7318,32.93,6983,0.004680,0.999933,"ATP6V1E1 CDC45 CRK DGCR8 ESS2 GNB1L PI4KA PPIL2 TFIP11 UFD1"
533,7,0.7023,14.75,6017,0.002439,0.999299,"AEBP1 AGR3 CDCA7L GHRHR MYO1G NME8 SUGCT"
534,8,0.7011,19.63,6302,0.003097,0.999679,"C1QTNF3 CDH10 CDH12 CDH6 CDH9 OXCT1 UGT3A1 UGT3A2"
535,7,0.7381,15.50,5542,0.002782,0.999299,"CDH10 CDH12 CDH18 CDH6 CDH9 FAM173B UGT3A1"
536,5,0.7279,7.279,4073,0.001779,0.996692,"CDH20 SERPINB12 SERPINB5 SERPINB7 SERPINB8"
537,7,0.7090,14.89,6090,0.002433,0.999299,"CDH22 CNBD2 GGT7 GHRH HCK MAP1LC3A MYH7B"
538,7,0.7555,15.86,4935,0.003196,0.999299,"AFDN CDH1 CDH2 CDH3 CTNNA1 CTNND1 TAX1BP3"
539,4,0.7049,4.229,3332,0.001265,0.992931,"BMP7 CDH4 FAM209A PCK1"
540,8,0.7396,20.71,6492,0.003172,0.999679,"C18orf32 CDH7 CTIF PQLC1 SERPINB10 SERPINB2 SERPINB5 SERPINB7"
541,10,0.7027,31.62,7870,0.003992,0.999933,"BICDL2 CDIP1 CLDN6 CLUAP1 CORO7 NMRAL1 OR1F1 PAQR4 PRSS21 ZNF213"
542,4,0.7577,4.546,2745,0.001648,0.992931,"CCNL1 CDK11A MMP23B PPP1R8"
543,5,0.7201,7.201,3752,0.001910,0.996692,"CFHR1 RGS18 RGS2 RGS21 TROVE2"
544,6,0.7575,11.36,4348,0.002599,0.998474,"DUS2 NSUN2 PUS3 THUMPD1 TRMT1 XPOT"
545,5,0.7300,7.300,3290,0.002207,0.996692,"ASPM CDK5RAP2 KIFC1 NDE1 PCNT"
546,10,0.9681,43.56,6029,0.007150,0.999933,"CDK5RAP3 DDRGK1 DNAJC21 EFL1 ODR4 UBA5 UFC1 UFL1 UFM1 UFSP2"
547,7,0.7174,15.07,4415,0.003390,0.999299,"CKAP5 CLTC GAK GTSE1 HAUS6 MYBL2 TACC3"
548,13,0.7155,55.81,1.052e+04,0.005263,0.999993,"ALDH3A1 ALOX15 ALOX15B CCDC144A CCDC144NL CDRT1 GID4 KRT16 MFAP4 TBC1D28 TNFSF12 TNFSF13 ZNF624"
549,11,0.7031,38.67,8753,0.004388,0.999969,"ALDH3A1 ALOXE3 CCDC144A CDRT15 CDRT15L2 KRT16 MYH2 TBC1D28 TNFSF12 TNFSF13 ZNF624"
550,5,0.7204,7.204,3308,0.002166,0.996692,"CDS2 ESF1 NOP56 TRMT6 VPS16"
551,15,0.7109,74.65,1.132e+04,0.006534,0.999999,"CEACAM1 CEACAM5 CYP2A13 KIR2DL1 PSG1 PSG11 PSG2 PSG3 PSG4 PSG5 PSG6 PSG8 PSG9 ZNF285 ZNF780B"
552,6,0.7745,11.62,3516,0.003282,0.998474,"ASNS ATF4 EIF2AK4 GCN1 SLC3A2 TRPM7"
553,6,0.7197,10.80,4200,0.002557,0.998474,"INTS4 NUMA1 POLD3 RPS3 SPCS2 THAP12"
554,4,0.7062,4.237,3195,0.001321,0.992931,"AGO3 C1QB CELA3A GJB4"
555,4,0.7196,4.317,3101,0.001387,0.992931,"CELF5 MUM1 PLIN3 SGTA"
556,4,0.7819,4.692,2574,0.001814,0.992931,"CENPF DYNLRB1 NDE1 PAFAH1B1"
557,7,0.7252,15.23,4996,0.003030,0.999299,"CDT1 CENPT CFDP1 GINS3 SF3B3 SLC7A6OS TANGO6"
558,4,0.7389,4.433,3010,0.001467,0.992931,"CEP131 NBEAL1 POGZ TSPYL5"
559,6,0.7475,11.21,3869,0.002881,0.998474,"CEP55 CIT ECT2 KIF14 KIF1BP PDCD6IP"
560,5,0.7211,7.211,4516,0.001591,0.996692,"AP3M1 CEP57L1 CYP2C9 PPP3CB SRGN"
561,10,0.7032,31.64,7613,0.004129,0.999933,"ANKRD26 C2CD3 CASP2 CEP76 CEP83 CNTROB CRADD FOPNL KIAA0753 PIDD1"
562,13,0.7105,55.42,9187,0.005980,0.999993,"CCDC77 CEP120 CEP135 CEP295 CEP41 CEP44 MIIP PCM1 PPP1R35 SPICE1 TBC1D31 TUBE1 WRAP73"
563,4,0.7116,4.270,2530,0.001679,0.992931,"CEP192 CEP85 KIF18B TRIM37"
564,9,0.7297,26.27,6235,0.004183,0.999853,"BCL6 CEPT1 CYB561A3 EBF1 ITSN2 MEF2B PAX5 POU2AF1 SH3GL1"
565,6,0.7291,10.94,3828,0.002840,0.998474,"CERS2 COL4A3BP ELOVL1 KDSR SPTLC2 SPTSSA"
566,6,0.7337,11.01,4039,0.002709,0.998474,"CERS2 CERS6 ELOVL1 FASN TECR TMEM189"
567,17,0.7018,95.44,1.390e+04,0.006804,1.00000,"ABCC12 CES1 CES3 CES5A CETP CHST5 CLEC18A CLEC18C CMTM1 HSD11B2 IRX6 LCAT MT1F MT4 MTSS1L TEPP TMED6"
568,5,0.7148,7.148,3571,0.001992,0.996692,"CFAP298 MCM3AP PAXBP1 SOD1 URB1"
569,7,0.7444,15.63,4262,0.003643,0.999299,"ELMO2 ILK ITGA3 ITGAV ITGB1 ITGB5 SNX17"
570,14,0.7104,64.64,1.125e+04,0.005698,0.999997,"ALDH3A1 ALOX15B ALOXE3 CCDC144A CFAP52 KRT16 MFAP4 MYH2 MYH4 TBC1D28 TNFSF12 TNFSF13 VAMP2 ZNF624"
571,6,0.7184,10.78,4675,0.002294,0.998474,"CFAP53 ISL2 LHX3 NEUROD1 OTP OTX2"
572,11,0.7056,38.81,8783,0.004388,0.999969,"CALHM3 CFAP70 DUSP13 GPRIN2 NUTM2A NUTM2B PTPN20 SFTPA1 SFTPA2 SYT15 ZNF239"
573,4,0.7290,4.374,3194,0.001364,0.992931,"CGAS COL19A1 GJB7 KHDC1L"
574,4,0.7156,4.294,3188,0.001342,0.992931,"CGB7 LHB SIGLEC11 ZNF808"
575,5,0.7073,7.073,3824,0.001841,0.996692,"CGGBP1 EPHA3 HTR1F VGLL3 ZNF654"
576,4,0.7353,4.412,3156,0.001393,0.992931,"CGN CTSK DDR2 S100A6"
577,6,0.7381,11.07,4946,0.002228,0.998474,"CA2 CA3 CHCHD7 CHMP4C CYP7A1 SNX16"
578,4,0.7466,4.480,2881,0.001548,0.992931,"CHIC2 CYLD STUB1 TNFAIP3"
579,12,0.7081,46.74,7413,0.006245,0.999986,"ATIC DHODH GCLC GSS NAMPT NMNAT1 PFAS PPCDC PPCS RFK TPK1 UMPS"
580,7,0.7108,14.93,4558,0.003255,0.999299,"CHMP1B CHMP3 CHMP5 IST1 VPS4A VPS4B VTA1"
581,6,0.7030,10.55,4541,0.002311,0.998474,"CHMP4A CMA1 OR5AU1 RNASE6 SLC7A7 TM9SF1"
582,4,0.7490,4.494,2650,0.001688,0.992931,"CHMP7 LEMD2 NUP35 PDE2A"
583,6,0.7907,11.86,4056,0.002907,0.998474,"ACACA CHP1 FASN GPAT4 TMEM120B VKORC1L1"
584,13,0.7053,55.01,1.043e+04,0.005235,0.999993,"ALDH3A1 ALOX15 ALOX15B ALOXE3 CCDC144A CHRNB1 FBXO39 MFSD6L MYH2 MYH4 TNFSF12 TNFSF13 VAMP2"
585,6,0.7082,10.62,3980,0.002654,0.998474,"BECN1 PIK3C3 PIK3R4 UVRAG VPS16 VPS33A"
586,34,0.5954,334.0,2.297e+04,0.01429,1.00000,"BCS1L COA3 COA5 COA6 COA7 COQ4 COX10 COX11 COX15 COX16 COX17 COX19 COX4I1 COX5B COX6B1 COX6C COX7C CYC1 CYCS DARS2 FASTKD5 NDUFB10 NDUFB3 NDUFS1 NDUFS5 NDUFV2 PET117 SCO1 SCO2 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRFS1"
587,15,0.7029,73.80,1.240e+04,0.005900,0.999999,"CES3 CES4A CHST5 CHST6 CLEC18A CMTM1 CTRB1 CTRB2 HSD11B2 LCAT MTSS1L PLA2G15 TMED6 TMEM170A ZNF23"
588,7,0.7497,15.74,4273,0.003659,0.999299,"CHTF18 CHTF8 DSCC1 FANCM FEN1 MMS22L TRAIP"
589,4,0.8120,4.872,2736,0.001773,0.992931,"CIAO2B CIAPIN1 GLRX3 IREB2"
590,5,0.7247,7.247,3507,0.002056,0.996692,"CIAO1 CIAO2B CIAO3 NUBP2 TIMM10"
591,13,0.7015,54.72,9688,0.005601,0.999993,"BCL2L2 CIDEB CMA1 CMTM5 CTSG DHRS2 GZMH LTB4R LTB4R2 MYH6 OR5AU1 RNASE4 TM9SF1"
592,7,0.7066,14.84,4424,0.003332,0.999299,"CIP2A H2AFX HUS1 MAD2L2 RAD17 RHNO1 TOPBP1"
593,6,0.7044,10.57,4071,0.002581,0.998474,"CCNA2 CCNB1 CDC25B CKS2 FBXO5 FOXM1"
594,9,0.7304,26.30,6724,0.003885,0.999853,"CD19 CD79A CD79B CD81 CLBA1 DOCK2 EBF1 PAX5 SYK"
595,5,0.7250,7.250,4027,0.001792,0.996692,"CLCA1 CLCA4 GBP5 GBP6 IFI44"
596,4,0.7520,4.512,3176,0.001415,0.992931,"CLCN1 CLEC6A GYS2 SLCO1C1"
597,4,0.7082,4.249,2949,0.001435,0.992931,"CLCNKA PRAMEF12 PRAMEF18 PRAMEF20"
598,6,0.7136,10.70,4086,0.002605,0.998474,"CERS2 CERS6 ELOVL1 HSD17B12 TECR TMEM189"
599,6,0.7729,11.59,3799,0.003032,0.998474,"GPI HK2 PFKP PGP SLC2A1 VDAC1"
600,4,0.7100,4.260,3405,0.001247,0.992931,"BTN2A2 CLDN22 INTU TXNDC5"
601,6,0.7083,10.62,4510,0.002344,0.998474,"ABHD11 ASL CASTOR3 CLDN3 CLDN4 CYP3A5"
602,4,0.7134,4.281,3091,0.001379,0.992931,"CLEC12B CLEC4D CLEC6A SLCO1B1"
603,10,0.7057,31.76,6557,0.004805,0.999933,"CLEC16A COG1 COG5 COG6 COG7 RAB1B RAB2A SLC10A7 SLC39A9 UNC50"
604,5,0.7170,7.170,3978,0.001795,0.996692,"CLEC1B GALNT8 KCNA1 KLRC1 TAS2R10"
605,8,0.7102,19.89,6329,0.003124,0.999679,"CLEC2B CLEC4C KLRC1 PRH2 TAS2R13 TAS2R20 TAS2R7 TAS2R9"
606,6,0.7317,10.98,4746,0.002302,0.998474,"CLEC4D CLEC4E GALNT8 KCNA1 KCNA6 PZP"
607,4,0.7596,4.558,3628,0.001252,0.992931,"ADAD1 CLEC4F KLHL2 PDE5A"
608,4,0.7310,4.386,3053,0.001431,0.992931,"CLEC12A CLEC4D CLEC9A TAS2R20"
609,13,0.7050,54.99,1.001e+04,0.005448,0.999993,"ASL CASTOR3 GUSB SPDYE1 TRIM50 TYW1 ZNF138 ZNF273 ZNF479 ZNF679 ZNF727 ZNF736 ZNF92"
610,13,0.7191,56.09,9963,0.005584,0.999993,"CLK2 CTSK GBA LCE3E LCE5A PGLYRP3 S100A12 S100A2 S100A4 S100A5 S100A7A S100A8 S100A9"
611,7,0.9996,20.99,4168,0.004994,0.999333,"GID8 MAEA RANBP9 RMND5A UBE2H WDR26 YPEL5"
612,4,0.7018,4.211,2941,0.001426,0.992931,"CFAP300 CLMP GJC1 TJP1"
613,4,0.7316,4.390,2804,0.001559,0.992931,"CLNS1A POLD3 SNRPD1 SNRPD2"
614,14,0.7063,64.27,9934,0.006410,0.999997,"C12orf65 CLPP CLPX FASTKD2 GRSF1 MPV17L2 MRM3 MRPL1 MRPL44 REXO2 RMND1 RPUSD3 RPUSD4 SLC30A9"
615,6,0.7045,10.57,4258,0.002469,0.998474,"CLSPN EIF3I GNL2 PSMB2 SNIP1 TRAPPC3"
616,18,0.6838,104.6,1.380e+04,0.007507,1.00000,"APOBEC3G APOL1 COMT CRYBA4 DGCR6 DGCR6L GSTT2B MPPE1 RFPL3 SEC14L4 SEC14L6 SEPT5 SLC5A1 TUBA8 USP18 VPREB1 YPEL1 ZNF74"
617,4,0.7375,4.425,3187,0.001383,0.992931,"BIVM CLYBL DLEU7 SLITRK5"
618,5,0.7095,7.095,4158,0.001699,0.996692,"CMBL DNAH5 FAM173B OTULINL ROPN1L"
619,12,0.7012,46.28,7140,0.006418,0.999986,"CMPK1 DTYMK GMPPB GMPS HMGCR HMGCS1 MAT2A MVD MVK PGD PMVK YRDC"
620,5,0.7051,7.051,3353,0.002092,0.996692,"CMTM6 DENND4A EXOC8 RAB10 RABIF"
621,7,0.7068,14.84,4521,0.003262,0.999299,"CNEP1R1 CTDNEP1 IPO8 LEMD3 TGFBR1 TGFBR2 TGFBR3"
622,4,0.7489,4.493,3346,0.001338,0.992931,"CNGB1 NAT1 NAT2 TNFRSF10C"
623,7,0.7011,14.72,6037,0.002427,0.999299,"C8orf44 CNGB3 CPA6 MCMDC2 PMP2 SGK3 TRIM55"
624,10,0.7456,33.55,6728,0.004947,0.999933,"CNIH1 GOSR2 RAB18 RAB1A RAB1B SCFD1 SEC23IP TRAPPC12 TRAPPC13 TRAPPC2L"
625,7,0.7153,15.02,4499,0.003317,0.999299,"CNOT1 CNOT10 CNOT11 EIF3K EIF3L GGNBP2 GPBP1"
626,4,0.7694,4.616,2683,0.001713,0.992931,"ANKRD17 BTG1 CNOT2 CNOT8"
627,17,0.7002,95.23,1.065e+04,0.008835,1.00000,"ALG12 ALG3 ALG5 ALG6 ALG8 ALG9 DNAJC3 DOLPP1 DPM1 DPM2 DPM3 MPDU1 PMM2 SEC63 SLC33A1 SYVN1 UBE2G2"
