Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
504,4,0.6053,3.632,3295,0.001098,0.992931,"ABCD2 C12orf40 CPNE8 SLC8B1"
505,5,0.6203,6.203,3490,0.001769,0.996692,"C12orf45 CCDC59 PWP1 RBM19 UTP20"
506,31,0.5680,264.1,2.256e+04,0.01154,1.00000,"C12orf65 DDX28 FOXRED1 GFM2 GRSF1 GTPBP10 GTPBP8 MALSU1 METTL17 MRM2 MRM3 MRPL1 MRPL44 MRPL50 MRPL58 MRPL9 MTERF3 MTERF4 MTFMT MTG1 MTG2 MTIF2 NGRN NSUN4 PTCD1 RMND1 RPUSD3 RPUSD4 TFB1M TRUB2 YBEY"
507,6,0.6174,9.261,4654,0.001981,0.998474,"C12orf71 PRB1 PRB2 PRB4 PRH2 TAS2R19"
508,13,0.5869,45.78,1.029e+04,0.004417,0.999993,"C1QTNF3 C7 CDH10 CDH12 CDH6 CDH9 FBXO4 HCN1 OXCT1 PRLR SLC45A2 UGT3A1 UGT3A2"
509,4,0.6855,4.113,3410,0.001202,0.992931,"C14orf119 DNAH14 IGIP PCDHGB7"
510,4,0.6362,3.817,3298,0.001153,0.992931,"ADCY4 C14orf93 CEBPE MMP14"
511,4,0.6456,3.874,3157,0.001222,0.992931,"C16orf71 DIXDC1 GPER1 GPR146"
512,18,0.6023,92.15,1.426e+04,0.006406,1.00000,"ALDH3A1 ALOX15B ALOXE3 C17orf51 CCDC144A CCDC144NL DRC3 FOXO3 GID4 KRT16 MFAP4 MIEF2 SLC47A2 TBC1D28 TNFSF12 TNFSF13 ZNF287 ZNF624"
513,15,0.6083,63.87,9571,0.006608,0.999999,"BRIP1 C17orf53 FANCD2 FANCG FANCI MCM8 MCM9 RAD51 RAD51B RAD51C RAD51D RFWD3 SFR1 XRCC2 XRCC3"
514,4,0.6408,3.845,3001,0.001276,0.992931,"ANKRD36B C17orf64 FAHD2A TRIM43"
515,14,0.6110,55.60,1.123e+04,0.004913,0.999997,"C18orf32 CDH7 CHST9 CTIF DSC1 DSG1 DSG3 DSG4 SERPINB10 SERPINB2 SERPINB5 SERPINB7 ZNF396 ZNF397"
516,4,0.6141,3.685,3221,0.001140,0.992931,"C18orf54 IGDCC4 MC4R RTP5"
517,5,0.6290,6.290,4046,0.001548,0.996692,"ACR C19orf18 CPT1B ZNF132 ZNF324B"
518,4,0.6248,3.749,2899,0.001288,0.992931,"C19orf24 CXADR GJA1 TJP1"
519,5,0.6127,6.127,3354,0.001818,0.996692,"C19orf53 C1D METAP1 METAP2 POP4"
520,14,0.6100,55.51,1.027e+04,0.005362,0.999997,"C19orf66 P2RY11 ZNF433 ZNF441 ZNF442 ZNF443 ZNF490 ZNF563 ZNF564 ZNF625 ZNF627 ZNF69 ZNF709 ZNF878"
521,21,0.4992,104.8,1.388e+04,0.007473,1.00000,"CHCHD3 CLPB CLUH CRLS1 DNAJC11 FAM136A HAX1 HTRA2 IMMP2L IMMT MFN2 MTCH2 MTX1 MTX2 PARL ROMO1 SAMM50 TIMM13 TIMM17A TMEM11 YME1L1"
522,9,0.6137,22.09,7527,0.002920,0.999853,"C19orf73 C5AR1 C5AR2 CABP5 EML2 FLT3LG KPTN SULT2A1 SULT2B1"
523,7,0.6028,12.66,4859,0.002591,0.999299,"C1GALT1 CMAS GNE MGAT1 NANS SLC35A1 SLC39A9"
524,4,0.6725,4.035,3529,0.001139,0.992931,"C1QC CTRC NCALD SLC2A5"
525,4,0.6164,3.698,3412,0.001080,0.992931,"C1RL C2CD4A MMP9 PEAK1"
526,9,0.6228,22.42,7098,0.003141,0.999853,"C1S CLEC2B CLEC4C KLRC1 PRH2 TAS2R13 TAS2R20 TAS2R7 TAS2R9"
527,10,0.6087,27.39,6529,0.004165,0.999933,"BUB3 C1orf109 DHX33 DPAGT1 MYBBP1A OSGEP POP5 RPP21 SPATA5L1 WDR18"
528,11,0.6022,33.12,8091,0.004066,0.999969,"C1orf131 COG2 EPRS INTS7 NUP133 NVL RRP15 SDE2 SRP9 TBCE URB2"
529,4,0.6325,3.795,3402,0.001112,0.992931,"C1orf185 ODF1 REN ZNF76"
530,4,0.6278,3.767,3508,0.001070,0.992931,"C1orf189 IFT172 NCMAP ZNF683"
531,4,0.6273,3.764,3148,0.001191,0.992931,"C1orf210 FOXF1 RTP5 ZNF197"
532,5,0.6722,6.722,3170,0.002110,0.996692,"CWC25 NSRP1 PPIL1 SNRNP40 SNRPB2"
533,4,0.6954,4.172,2943,0.001412,0.992931,"C1orf43 KIAA0100 KIAA1109 VAPA"
534,12,0.5851,38.61,9691,0.003959,0.999986,"C1orf50 CCDC30 CFAP57 ERMAP EXO5 FAM183A MFSD2A PPT1 ZFP69 ZFP69B ZNF684 ZNF691"
535,4,0.6293,3.776,3227,0.001166,0.992931,"C1QB C1orf52 CELA3A GJB4"
536,4,0.6247,3.748,3339,0.001119,0.992931,"C1orf87 MYF5 PAX7 SEMA4C"
537,13,0.6120,47.74,1.067e+04,0.004444,0.999993,"CNBD2 CPNE1 FAM209A FAM209B FAM83C GGT7 GHRH HCK MAP1LC3A MYH7B MYLK2 WFDC11 WISP2"
538,14,0.5759,52.41,1.131e+04,0.004600,0.999997,"AVP C20orf202 HSPA12B LZTS3 OXT PLCB4 PRND RSPO4 SIRPA SIRPB1 SIRPG SPEF1 TGM3 ZNF343"
539,4,0.6138,3.683,3404,0.001078,0.992931,"ANKRD55 C20orf85 DDX4 SPATA18"
540,10,0.6235,28.06,6836,0.004076,0.999933,"C21orf2 CCP110 CEP44 CEP97 CFAP97 CNTROB KATNB1 KIF2A NEK1 PCM1"
541,4,0.6193,3.716,3280,0.001129,0.992931,"AVP C21orf58 ITPRIP TMEM74B"
542,6,0.6461,9.692,4828,0.001998,0.998474,"C22orf46 CSDC2 MEI1 PNPLA5 SEPT3 SULT4A1"
543,5,0.6515,6.515,3654,0.001775,0.996692,"C2CD5 CDK5 FIBP PTP4A1 TMEM94"
544,4,0.6142,3.685,3300,0.001113,0.992931,"ACOX2 C1QL2 C2orf16 HEPACAM"
545,8,0.6003,16.81,5239,0.003188,0.999679,"ADAT2 DOLK FAM98B PYROXD1 RTCB RTRAF TRMT6 TRMT61A"
546,5,0.6051,6.051,4110,0.001466,0.996692,"C2orf68 SFTPB THNSL2 TRABD2A WBP1"
547,5,0.6208,6.208,3473,0.001779,0.996692,"C2orf69 EIF2AK4 GLUL QARS SLC1A5"
548,4,0.6040,3.624,3131,0.001153,0.992931,"C2orf78 GNAT1 HYAL1 ZNF502"
549,6,0.6632,9.947,3972,0.002491,0.998474,"DDX47 GAPDH NOP2 PHB2 USP5 WBP11"
550,4,0.6513,3.908,3482,0.001118,0.992931,"ATP2B2 C2orf91 CNPY1 GRIK1"
551,4,0.6148,3.689,3255,0.001129,0.992931,"ABHD16B AHSA1 C3orf30 LCN15"
552,4,0.6022,3.613,3301,0.001091,0.992931,"C3orf33 COL6A6 NOL3 SVBP"
553,16,0.6029,72.35,1.219e+04,0.005884,0.999999,"COL6A2 KRTAP10-11 KRTAP10-3 KRTAP10-5 KRTAP10-8 KRTAP10-9 KRTAP12-1 KRTAP12-3 KRTAP12-4 KRTAP13-1 KRTAP13-2 KRTAP19-1 KRTAP19-3 KRTAP19-6 KRTAP19-7 KRTAP19-8"
554,4,0.6413,3.848,3397,0.001129,0.992931,"C3orf80 DGLUCY GHSR PRR23C"
555,5,0.6054,6.054,4113,0.001466,0.996692,"C4orf3 HERC3 MYOZ2 UGT2B4 USP53"
556,5,0.6051,6.051,3767,0.001599,0.996692,"C4orf46 CNN2 DUX4 TBC1D3B UQCRH"
557,4,0.6405,3.843,3235,0.001184,0.992931,"C5 GNLY STON1 TLX2"
558,4,0.6380,3.828,3490,0.001093,0.992931,"C5orf30 DGAT2 KIAA1217 PROKR1"
559,12,0.5408,35.70,8085,0.004382,0.999986,"FLII GNA13 LRRFIP2 LUZP1 MYH9 MYL12A MYL12B MYL6 ROCK1 ROCK2 SIAH1 TMOD3"
560,8,0.6113,17.12,6362,0.002676,0.999679,"ADAMTS12 C1QTNF3 C5orf51 CDH6 FBXO4 PLCXD3 UGT3A1 UGT3A2"
561,4,0.6080,3.648,3376,0.001077,0.992931,"C5orf52 DCDC1 FZD3 OR10G7"
562,7,0.6122,12.86,5444,0.002350,0.999299,"ATAT1 C6orf106 C6orf48 CLIC1 EGFL8 MSH5 TNXB"
563,4,0.6310,3.786,3240,0.001164,0.992931,"C6orf201 CLEC2A FAM217A RAB3B"
564,8,0.6087,17.04,6292,0.002695,0.999679,"C6orf203 ENPP1 ENPP3 TAAR2 TAAR6 TAAR8 ULBP3 VNN2"
565,7,0.6014,12.63,5443,0.002309,0.999299,"C6orf222 C6orf48 HLA-DMB MSH5 TAP1 TAP2 TNXB"
566,4,0.6355,3.813,3148,0.001207,0.992931,"ARL6IP1 C6orf47 RETREG3 SCGB3A2"
567,5,0.6125,6.125,4008,0.001522,0.996692,"ATG2B C7orf25 GTPBP1 GTPBP2 WDR12"
568,6,0.6378,9.568,3580,0.002656,0.998474,"C7orf26 INTS10 INTS13 INTS14 INTS5 SNRPB2"
569,7,0.6441,13.53,5113,0.002631,0.999299,"C7orf50 CNIH4 FOXD4 GJA3 NBEAL1 POGZ TSPYL5"
570,10,0.6051,27.23,7564,0.003578,0.999933,"ACR ANHX C8orf33 CHAMP1 MZF1 PARD6G PGBD2 RABL2B SLC27A5 ZNF672"
571,7,0.6004,12.61,5933,0.002116,0.999299,"C8orf44 CNGB3 DSTN MTFR1 SGK3 TRIM55 UBE2W"
572,5,0.6012,6.012,4271,0.001403,0.996692,"C8orf48 DCUN1D2 F10 F7 ZIC5"
573,4,0.6670,4.002,2808,0.001419,0.992931,"C8orf59 FAM207A NUP50 ZNF277"
574,4,0.6236,3.742,3118,0.001196,0.992931,"C9 IPP ISOC1 PLLP"
575,4,0.6036,3.622,3414,0.001057,0.992931,"C9orf135 CXCL8 ENTPD6 SPINT3"
576,4,0.6103,3.662,3481,0.001048,0.992931,"C9orf50 DOK2 SMIM18 TEX15"
577,7,0.6051,12.71,5464,0.002314,0.999299,"C9orf3 C9orf84 FBP1 FBP2 GOLGA2 PALM2 TXNDC8"
578,9,0.6042,21.75,7570,0.002858,0.999853,"CA1 CA13 CA2 CA3 CNGB3 CYP7A1 FABP4 MCMDC2 PMP2"
579,10,0.6185,27.83,8227,0.003363,0.999933,"C5AR1 C5AR2 CA11 CRX EML2 FLT3LG FUT1 FUT2 SULT2A1 SULT2B1"
580,9,0.6082,21.89,7409,0.002939,0.999853,"CA8 CEBPD CYP7A1 MOS NPBWR1 NSMAF PPDPFL SGK3 SPIDR"
581,8,0.6109,17.10,5681,0.002993,0.999679,"ALG9 DPM1 DPM3 GANAB MOGS PRKCSH SLC35B4 UGGT1"
582,4,0.6004,3.602,3439,0.001044,0.992931,"CABP1 PRPH2 PTCH1 ZNF512"
583,10,0.6028,27.12,7511,0.003589,0.999933,"BBS1 CABP2 CABP4 FOLR2 KRTAP5-9 MRGPRD MRGPRF P2RY6 POLD4 TBX10"
584,4,0.6726,4.035,3367,0.001194,0.992931,"ARRDC1 CACFD1 PGK2 UCK1"
585,4,0.6005,3.603,3330,0.001078,0.992931,"ACO1 CACNA1G HUS1B KRT32"
586,11,0.6218,34.20,8856,0.003838,0.999969,"CACNG1 CACNG4 CACNG5 EPX LPO MKS1 MPO NME1 OR4D1 OR4D2 SEPT4"
587,4,0.6736,4.041,3324,0.001211,0.992931,"CACNG6 FPR2 OTP PKDREJ"
588,10,0.6462,29.08,6874,0.004200,0.999933,"ATP5F1C CDC123 GTPBP4 KIN MCM10 PDSS1 PRPF18 RBM17 RPP38 UPF2"
589,4,0.6017,3.610,3381,0.001064,0.992931,"ACSF2 CACUL1 FMNL1 SOST"
590,7,0.6091,12.79,5739,0.002219,0.999299,"BSND C1orf123 CADM4 CYP4X1 FAAH PCSK9 RAB3B"
591,12,0.6082,40.14,9108,0.004376,0.999986,"ANO1 CCDC36 CTTN FGF19 FGF4 FOLR2 GSTP1 MRGPRD MRGPRF MYEOV P2RY6 POLD4"
592,19,0.6037,103.2,1.461e+04,0.006999,1.00000,"AGR3 CALM1 EGR3 FKBP9 GHRHR LANCL2 NIPSNAP2 NUPR2 PHKG1 POM121L12 PSPH RNASET2 SEPT14 SLC29A4 SUMF2 VWC2 ZNF479 ZNF713 ZNF716"
593,5,0.6244,6.244,3270,0.001900,0.996692,"ASPM CALM2 DYNLRB1 NDE1 PAFAH1B1"
594,6,0.6467,9.700,4920,0.001963,0.998474,"CALML4 GOLGA6B PLEKHO2 SCAMP2 SCAMP5 SLC24A1"
595,12,0.6076,40.10,9510,0.004188,0.999986,"CCM2L CPNE1 DEFB115 DEFB116 DUSP15 FOXS1 HCK MYH7B MYLK2 NOL4L TM9SF4 XKR7"
596,8,0.6083,17.03,5873,0.002884,0.999679,"CALU EDEM3 SAR1A SEC23IP SLC39A9 SURF4 TM9SF3 TMED7"
597,5,0.6014,6.014,4202,0.001426,0.996692,"ABCA9 CALY OR10Z1 PEBP4 TSN"
598,4,0.6538,3.923,3422,0.001142,0.992931,"ATP2B2 CAMK1G CCR2 TOPAZ1"
599,4,0.6210,3.726,3390,0.001095,0.992931,"CAMK2B FAM114A2 MEGF9 TSPAN19"
600,4,0.6261,3.757,3431,0.001091,0.992931,"CAMK2G FHOD3 MCCC2 PRR14"
601,4,0.7006,4.203,3366,0.001244,0.992931,"CAMKK1 LDB2 MDGA1 NEBL"
602,13,0.6130,47.81,8864,0.005349,0.999993,"CCDC12 CCDC130 CLASRP CRIPT CWF19L1 CWF19L2 DHX35 ESS2 FRA10AC1 GPATCH1 LENG1 PPIE WDR83"
603,12,0.6310,41.64,9426,0.004388,0.999986,"ACTR3B GIMAP2 GIMAP4 GIMAP6 OR9A2 PDIA4 ZNF212 ZNF282 ZNF398 ZNF425 ZNF783 ZNF786"
604,4,0.6019,3.611,3363,0.001070,0.992931,"CAP2 CATSPER3 NKIRAS2 SRRM5"
605,4,0.6734,4.040,3320,0.001213,0.992931,"CAPG GNLY STON1 TLX2"
606,14,0.6075,55.29,1.065e+04,0.005149,0.999997,"AQP5 DNAJC14 INHBE KRT1 KRT82 KRT84 KRT85 KRT86 OR10AD1 OR10P1 OR8S1 PPP1R1A RDH5 SLC38A4"
607,6,0.6078,9.117,4826,0.001881,0.998474,"ABCG5 CAPN13 FSHR OXER1 SIX3 STON1"
608,5,0.6018,6.018,3517,0.001703,0.996692,"CAPN15 GATA6 HNF4A TCF7L2 UBE2Z"
609,4,0.6740,4.044,3409,0.001182,0.992931,"CAPN7 CPA1 FMC1 STRA8"
610,5,0.6412,6.412,3201,0.001993,0.996692,"ANKRD17 CAPRIN1 G3BP1 SERBP1 USP10"
611,5,0.6804,6.804,3006,0.002251,0.996692,"CAP1 CAPZB CFL1 CORO1C WDR1"
612,8,0.6080,17.02,5522,0.003065,0.999679,"BCL10 CARD10 CYLD IKBKB MALT1 N4BP1 TNIP1 TRAF2"
613,22,0.6021,139.1,1.708e+04,0.008055,1.00000,"ARPC1B C7orf43 CASTOR3 CYP3A4 CYP3A43 CYP3A5 CYP3A7 DLX6 FBXO24 GJC3 MOGAT3 MUC12 PILRA PILRB PVRIG SLC26A5 TECPR1 WNT2 ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
614,7,0.6225,13.07,4842,0.002685,0.999299,"CARS GGPS1 GUK1 NEDD8 RABGGTA RABGGTB YARS"
615,4,0.6838,4.103,2711,0.001507,0.992931,"CASC1 KRAS LRMP SOX5"
616,10,0.6131,27.59,6804,0.004027,0.999933,"AATF CASC3 CDC6 DHX8 PSMB3 PSMD11 PSMD3 RPL19 RPL23 ZNF830"
617,5,0.6002,6.002,4261,0.001403,0.996692,"CASC4 CDC42EP5 GNB5 PPIB SNX22"
618,13,0.5605,43.72,1.011e+04,0.004296,0.999993,"BICDL2 CASKIN1 CLDN6 CLDN9 CLUAP1 CORO7 HCFC1R1 KREMEN2 MMP25 OR1F1 PAQR4 TNFRSF12A ZNF500"
619,4,0.6731,4.039,2968,0.001356,0.992931,"CASKIN2 DYNC1LI2 NDE1 PAFAH1B2"
620,6,0.6096,9.144,4690,0.001941,0.998474,"C11orf53 CASP1 CASP4 CRYAB KDELC2 TMEM136"
621,4,0.6393,3.836,2817,0.001356,0.992931,"ABL1 CASP9 PTPN1 WT1"
622,4,0.6369,3.821,3108,0.001225,0.992931,"CASTOR1 CEBPB PABPC1L PCIF1"
623,7,0.6050,12.71,4661,0.002711,0.999299,"LDLR LDLRAP1 MYLIP NR1H2 SCD SREBF1 TMEM41A"
624,4,0.6210,3.726,3594,0.001033,0.992931,"CATSPER4 FAM76A IFI6 UBXN1"
625,4,0.6021,3.613,3124,0.001152,0.992931,"CAV1 CHURC1 CMA1 LTB4R"
626,4,0.6324,3.794,3497,0.001081,0.992931,"C20orf173 CAVIN4 CSN3 EFCAB1"
627,4,0.6576,3.946,3033,0.001296,0.992931,"ADIPOR2 CBFA2T3 IRF8 PLCG2"
628,8,0.6160,17.25,5242,0.003270,0.999679,"CBL LZTR1 NF1 RASA2 SHOC2 SOS1 SPRED1 SPRED2"
629,7,0.6161,12.94,5797,0.002222,0.999299,"BICD1 CBLB ETFBKMT IL17RE KLHL42 TMTC1 TSPAN11"
630,4,0.6707,4.024,3563,0.001125,0.992931,"CBLC CC2D2A FPR3 TTC12"
631,8,0.9254,25.91,5129,0.005011,0.999679,"CBLL1 METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13"
632,4,0.6245,3.747,3153,0.001184,0.992931,"CBLN1 CES3 KCNS3 TPPP3"
633,4,0.7365,4.419,3072,0.001433,0.992931,"CBS GAS2 HOXB13 SAA4"
634,13,0.5501,42.91,9635,0.004422,0.999993,"AQP7 CBWD1 CBWD2 CNN2 CNTNAP3 CNTNAP3B FOXD4 OR2S2 PGM5 SLC6A7 SPATA31A6 SPATA31A7 ZNF658"
635,12,0.5805,38.31,8716,0.004364,0.999986,"AQP7 CBWD1 CBWD2 CBWD5 CNTNAP3 CNTNAP3B FOXD4L4 FOXD4L5 PGM5 SPATA31A6 SPATA31A7 ZNF658"
636,22,0.4831,111.6,1.682e+04,0.006575,1.00000,"ASL CASTOR3 CLDN3 CLIP2 GNAT3 GUSB PMS2 SPDYE1 TPST1 TRIM40 TRIM50 TYW1 VKORC1L1 ZNF107 ZNF117 ZNF138 ZNF273 ZNF479 ZNF679 ZNF727 ZNF736 ZNF92"
637,4,0.6941,4.165,3212,0.001292,0.992931,"CCBE1 FZD1 NAGK SLC4A10"
638,6,0.6249,9.374,3951,0.002360,0.998474,"CCDC107 PTP4A2 SLC3A2 SLC7A1 SLC7A5 TRPM7"
639,10,0.6302,28.36,7096,0.003970,0.999933,"CDT1 CFDP1 CIAPIN1 GINS2 GINS3 KARS NUP93 ORC6 RPL13 ZC3H18"
640,4,0.6054,3.632,3291,0.001100,0.992931,"ATOH7 CCDC114 DUPD1 DUSP13"
641,4,0.6957,4.174,3381,0.001230,0.992931,"CCDC117 FGA NT5DC3 SMTNL2"
642,4,0.6152,3.691,3038,0.001210,0.992931,"CCDC121 EDDM3B OR4E2 PLPPR5"
643,9,0.6075,21.87,6197,0.003507,0.999853,"C1D DIS3 EXOSC1 EXOSC10 EXOSC7 EXOSC8 MPHOSPH6 TENT4B ZCCHC7"
644,7,0.6178,12.97,5656,0.002283,0.999299,"ASTL C2orf49 CCDC138 CNNM4 IL1F10 LYG1 MGAT4A"
645,9,0.6067,21.84,6010,0.003610,0.999853,"CENPJ GTF3A MRPS31 MZT1 NUP58 POMP SKA3 USPL1 ZC3H13"
646,7,0.6072,12.75,5531,0.002294,0.999299,"C1QTNF3 CCDC152 CDH6 FBXO4 RANBP3L UGT3A1 UGT3A2"
647,6,0.6333,9.499,4596,0.002057,0.998474,"ADAMTS15 CCDC153 OR10G9 OR4D5 OR6M1 TMEM136"
648,4,0.6492,3.895,3357,0.001156,0.992931,"CCDC159 EGF FAT4 HOGA1"
649,4,0.6436,3.862,3324,0.001158,0.992931,"CALM3 CCDC166 CLDN24 MYO9A"
650,13,0.6092,47.52,1.001e+04,0.004714,0.999993,"ABHD11 ASL CASTOR3 CLDN3 CYP3A5 GNAT3 NSUN5 SEMA3E TBL2 TRIM50 TYW1 ZNF736 ZNF92"
651,9,0.7105,25.58,6243,0.004069,0.999853,"CCDC174 CHCHD4 LSM3 RPL32 SEC13 SGO1 TAMM41 TRNT1 TSEN2"
652,15,0.6152,64.60,9555,0.006694,0.999999,"AP3B1 EIPR1 HTT RAB14 RAB6A RGP1 RIC1 SYS1 VIPAS39 VPS33B VPS50 VPS51 VPS52 VPS53 VPS54"
653,4,0.6334,3.800,3335,0.001136,0.992931,"ANKRD29 CCDC182 NUDT16L1 OR2A14"
654,9,0.6114,22.01,7046,0.003106,0.999853,"CCDC25 CCNB1IP1 CTDSP1 KIF26B LYRM1 MAP3K7CL NIPSNAP3B SDR39U1 SLC25A36"
655,7,0.6387,13.41,4743,0.002812,0.999299,"AHCYL1 FAM13B MAPK6 MAPKAPK5 SLC20A1 SLC4A2 SLC4A7"
656,6,0.6156,9.233,4576,0.002008,0.998474,"CCDC28B PRAMEF11 PRAMEF12 PRAMEF14 PRAMEF18 PRAMEF20"
657,4,0.6374,3.824,3282,0.001161,0.992931,"CCDC3 HOXD10 HOXD11 HOXD9"
658,20,0.6050,114.9,1.586e+04,0.007179,1.00000,"ARPC1B C7orf43 CYP3A43 CYP3A5 CYP3A7 DLX6 GRM3 MOGAT3 PILRA PILRB PON1 PON3 RNF148 SEMA3E TRIM50 WNT2 ZKSCAN1 ZNF804B ZSCAN21 ZSCAN25"
659,4,0.6230,3.738,3345,0.001114,0.992931,"CCDC42 PAFAH2 TRIM59 TSPYL1"
660,12,0.6484,42.80,7878,0.005387,0.999986,"CCDC115 CCDC47 EMC1 EMC2 EMC3 EMC4 EMC6 EMC7 EMC8 NCLN RAB5IF TMEM147"
661,21,0.6012,126.2,1.445e+04,0.008637,1.00000,"CCDC77 CCP110 CENPJ CEP120 CEP135 CEP152 CEP295 CEP41 CEP44 MIIP PCM1 PPP1R35 RTTN SASS6 SPICE1 TBC1D31 TEDC1 TEDC2 TUBD1 TUBE1 WRAP73"
662,4,0.6677,4.006,2814,0.001417,0.992931,"CCDC51 KLHL12 SLC25A46 STARD7"
663,11,0.6040,33.22,8931,0.003697,0.999969,"CCDC54 INSL6 MPL PDCD1LG2 PUM3 RLN1 RLN2 SAXO1 SPATA6L TPD52L3 TYRP1"
664,8,0.6144,17.20,4850,0.003523,0.999679,"CCDC6 FBXO42 LCMT1 PPME1 PPP2CA PPP2CB PPP2R1A PPP2R2A"
665,38,0.4888,343.6,2.701e+04,0.01253,1.00000,"ACAD9 ATPAF2 CARS2 COA7 COQ7 DARS2 DDX28 FOXRED1 GFM2 GRSF1 GTPBP10 GTPBP8 MCAT METTL17 MRM2 MRM3 MRPL58 MRPS33 MRRF MTERF4 MTFMT MTG1 MTIF2 MTIF3 MTO1 NDUFAF1 NDUFAF3 NDUFAF7 NOA1 NSUN4 NUBPL OXSM POLG SSBP1 TBRG4 TFB1M TRIT1 YBEY"
666,7,0.6045,12.69,4897,0.002578,0.999299,"ANAPC10 HSPA13 NAF1 NOP10 SPCS3 TMA16 TRAPPC11"
667,4,0.6185,3.711,3308,0.001118,0.992931,"CCDC70 DHRS12 NLK SPRY4"
668,4,0.7129,4.278,2838,0.001501,0.992931,"CCDC71L LRIF1 MKLN1 SMCHD1"
669,4,0.6369,3.822,3123,0.001219,0.992931,"CCDC74A CCDC74B CLSPN TMPRSS5"
670,17,0.4953,67.36,1.253e+04,0.005333,1.00000,"ARL13B CD200R1 CDV3 IMPG2 MTRNR2L8 NXPE3 OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5H6 OR5K1 OR5K3 OR5K4 PROS1 STX19"
671,7,0.6403,13.45,5345,0.002503,0.999299,"CLDN25 FXYD6 HTR3A HTR3B NXPE4 POU2F3 TMEM136"
672,5,0.6584,6.584,3500,0.001872,0.996692,"CCDC86 INTS5 NXF1 OSBP TMEM258"
673,4,0.6423,3.854,3346,0.001147,0.992931,"ANKRD31 CCDC88C CPT1B ZNF646"
674,6,0.6125,9.188,4669,0.001959,0.998474,"CCDC89 CREBZF P2RY2 P2RY6 PLEKHB1 UCP3"
675,11,0.5706,31.39,9164,0.003405,0.999969,"C5AR1 CCDC9 CRX DKKL1 EML2 FLT3LG FUT1 SPACA4 SULT2A1 SULT2B1 TPRX1"
676,4,0.6261,3.756,3441,0.001088,0.992931,"CCDC90B MFSD6 PRSS38 RIMS3"
677,5,0.6165,6.165,3706,0.001656,0.996692,"ARHGAP11B CCDC9B CHRFAM7A CHRNA7 GOLGA8M"
678,22,0.5425,125.3,1.766e+04,0.007029,1.00000,"APTX AQP7 BAG1 CCL21 CREB3 DNAI1 DNAJB5 FAM205A FAM219A FRMPD1 GALT GBA2 IL11RA KIF24 NPR2 OR13J1 OR2S2 SIGMAR1 SPAG8 TESK1 TOMM5 UBAP2"
679,13,0.6062,47.28,1.043e+04,0.004504,0.999993,"CCL1 EPX HOXB9 LPO MKS1 MPO NME1 OR4D1 OR4D2 RSAD1 SEPT4 SGCA TBKBP1"
680,18,0.5150,78.79,1.410e+04,0.005543,1.00000,"ALDOC C17orf50 C17orf75 CCL11 CCL13 CCL2 CCL7 DHRS11 EVI2A GAS2L2 LYRM9 NOS2 RDM1 SLC13A2 SLFN12 SLFN13 SPAG5 UNC119"
681,14,0.6180,56.24,1.117e+04,0.004996,0.999997,"C17orf50 C17orf75 CCL13 CCL14 CCL2 CCL7 DHRS11 EVI2A GAS2L2 KRTAP4-8 LYRM9 RDM1 SLFN12 SLFN12L"
682,4,0.6073,3.644,3573,0.001016,0.992931,"CCL17 DYTN KCTD6 NME3"
683,7,0.6460,13.57,5852,0.002307,0.999299,"CPB1 GPR171 P2RY12 P2RY13 SCHIP1 SERPINI1 SERPINI2"
684,6,0.6009,9.013,4876,0.001840,0.998474,"CCL24 FAM185A SEMA3E TBL2 TRIM50 TYW1"
685,19,0.5582,95.46,1.427e+04,0.006629,1.00000,"CTSK EFNA1 GBA HRNR LCE1A LCE1B LCE1E LCE2A LCE3A LCE3D LCE3E LCE5A OR10J5 S100A12 S100A2 S100A9 SPRR1A SPRR2F SPRR2G"
686,15,0.5779,60.68,1.180e+04,0.005103,0.999999,"C17orf50 C17orf75 CCL13 CCL2 CCL5 CCL7 DHRS11 EVI2A GAS2L2 GSDMB KRTAP4-8 LYRM9 RDM1 SLFN12 TAF15"
687,4,0.6038,3.623,3170,0.001139,0.992931,"CCNA1 PIK3C2A WASL WIPF2"
688,7,0.6624,13.91,4706,0.002938,0.999299,"CCNA2 CCNB1 CDC25B FBXO5 FOXM1 LIN37 LIN54"
689,6,0.6551,9.826,3598,0.002715,0.998474,"CCNE2 CDK4 CKS1B E2F3 SKP2 UBE2Q1"
690,13,0.6205,48.40,1.008e+04,0.004766,0.999993,"BICDL2 CLDN6 CLDN9 CLUAP1 CORO7 HAGH HCFC1R1 KREMEN2 OR1F1 PAQR4 TNFRSF12A ZNF213 ZNF500"
691,8,0.6132,17.17,5638,0.003028,0.999679,"ATXN2L CCNI G3BP2 LARP1 LARP4 LARP4B LSM12 NUFIP2"
692,8,0.6622,18.54,5624,0.003277,0.999679,"LARP7 LSM3 LSM5 LSM6 LSM8 TMCO6 USB1 ZNF511"
693,11,0.6459,35.52,7507,0.004696,0.999969,"CCNK CINP DDX24 DICER1 DYNC1H1 EIF2S1 EIF5 NRDE2 PSMC1 WARS WDR25"
694,4,0.6116,3.670,3237,0.001130,0.992931,"CCNY CDK17 CREM FZD8"
