Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
228,4,1.000,6.000,2377,0.002509,0.995529,"CNOT1 CNOT10 CNOT11 GGNBP2"
229,5,0.9563,9.563,3578,0.002659,0.996692,"COA4 COX19 COX4I1 PET117 SCO1"
230,9,0.9712,34.96,5582,0.006204,0.999853,"COG1 COG2 COG3 COG4 COG5 COG6 COG7 PTAR1 UNC50"
231,9,0.9824,35.37,5780,0.006063,0.999853,"COG1 COG2 COG3 COG4 COG5 COG6 COG7 COG8 UNC50"
232,4,0.9597,5.758,3152,0.001819,0.992931,"COL6A2 KRTAP10-11 KRTAP10-9 KRTAP12-3"
233,4,0.9796,5.877,2995,0.001953,0.992931,"COMT DGCR6 SEPT5 USP18"
234,4,1.000,6.000,2359,0.002529,0.995529,"COP1 DET1 STK40 TRIB1"
235,6,0.9686,14.53,4163,0.003468,0.998474,"CAND1 COPS2 COPS3 COPS4 COPS8 GPS1"
236,5,0.9567,9.567,3476,0.002737,0.996692,"CAND1 COPS2 COPS4 COPS7A COPS8"
237,4,0.9834,5.900,2631,0.002231,0.992931,"COQ2 COQ4 CYC1 NDUFB10"
238,4,0.9883,5.930,2863,0.002061,0.992931,"COQ2 COQ4 COQ5 PDSS2"
239,4,0.9551,5.731,3147,0.001813,0.992931,"C16orf45 CORO7 SEPT12 ZNF500"
240,10,0.9637,43.37,6725,0.006388,0.999933,"BCS1L COX10 COX4I1 COX7C CYC1 UQCR10 UQCRB UQCRC1 UQCRC2 UQCRFS1"
241,6,0.9605,14.41,4079,0.003509,0.998474,"COA7 COX11 COX4I1 CYC1 CYCS PET117"
242,4,0.9744,5.846,2768,0.002102,0.992931,"COA6 COX16 COX17 COX7C"
243,5,0.9589,9.589,3560,0.002679,0.996692,"CARS2 COA6 COA7 COX20 DARS2"
244,11,0.9505,52.28,7462,0.006937,0.999969,"BCS1L COA6 COA7 COX16 COX4I1 COX5B COX6C CYC1 UQCRB UQCRC1 UQCRC2"
245,10,0.9611,43.25,6749,0.006348,0.999933,"BCS1L COA6 COA7 COX16 COX4I1 COX6B1 COX6C CYC1 UQCRC1 UQCRC2"
246,6,0.9612,14.42,3781,0.003787,0.998474,"CNPY2 CPD FURIN IGF1R IRS2 KBTBD2"
247,7,0.9560,20.08,4868,0.004095,0.999299,"ALAD ALAS1 CPOX FECH HMBS PPOX UROS"
248,5,0.9568,9.568,3826,0.002488,0.996692,"CPT1A FGF19 IGHMBP2 MRGPRD MRGPRF"
249,5,0.9817,9.817,3648,0.002677,0.996692,"ANKFY1 PPP1R21 RAB5C TBCK VPS8"
250,5,0.9987,9.987,3480,0.002854,0.996774,"CRAMP1 HIST1H1B HIST1H1C HIST1H1D HIST1H1E"
251,4,0.9901,5.941,2710,0.002181,0.992931,"CRB3 PARD3 PARD6B PRKCI"
252,5,0.9705,9.705,3997,0.002416,0.996692,"CREB3 OR2S2 SIGMAR1 SPAG8 TESK1"
253,5,0.9588,9.588,3712,0.002569,0.996692,"CRYBA4 DGCR6 GSTT2B SEPT5 USP18"
254,8,0.9504,26.61,6137,0.004306,0.999679,"CRYZL1 KRTAP13-3 KRTAP19-1 KRTAP19-4 KRTAP19-6 KRTAP19-7 KRTAP6-1 TMEM50B"
255,7,0.9826,20.64,4574,0.004477,0.999299,"CS DLAT MDH2 MPC1 MPC2 PDHB SLC25A1"
256,5,0.9728,9.728,3648,0.002653,0.996692,"OR4A47 OR4C13 OR4C3 OR4S1 OR4X1"
257,8,0.9593,26.86,6137,0.004346,0.999679,"APMAP CST1 CST2 CST3 CST4 CST5 CST8 CST9"
258,8,0.9600,26.88,6166,0.004329,0.999679,"APMAP CST1 CST11 CST2 CST3 CST5 CST8 CST9"
259,7,0.9530,20.01,5430,0.003662,0.999299,"APMAP CST1 CST2 CST5 CST7 CST9 ZNF337"
260,8,0.9504,26.61,6157,0.004293,0.999679,"APMAP CST1 CST2 CST3 CST5 CST8 CST9 CST9L"
261,6,0.9507,14.26,4669,0.003037,0.998474,"CST11 CST2 CST8 CST9 CST9L CSTL1"
262,4,0.9997,5.998,2131,0.002796,0.992931,"DEPDC5 NPRL2 TSC1 TSC2"
263,4,0.9601,5.761,3247,0.001767,0.992931,"CHST5 CTRB1 CTRB2 ZNF23"
264,4,0.9603,5.762,3007,0.001907,0.992931,"BCL2L2 CMA1 CTSG TM9SF1"
265,4,0.9745,5.847,2967,0.001962,0.992931,"CTSK HIST2H2AB HIST2H2BE S100A2"
266,4,0.9803,5.882,3263,0.001795,0.992931,"CTSZ FAM209A FAM209B STX16"
267,6,0.9668,14.50,3953,0.003644,0.998474,"CCDC130 CWF19L1 DHX35 FRA10AC1 GPATCH1 WDR83"
268,4,0.9598,5.759,2727,0.002101,0.992931,"CWF19L1 CWF19L2 DHX35 GPATCH1"
269,4,0.9730,5.838,3145,0.001848,0.992931,"CWH43 GABRA2 GABRB1 GABRG1"
270,4,0.9577,5.746,3185,0.001796,0.992931,"CXCL2 CXCL5 PF4 UGT2A3"
271,4,0.9660,5.796,2796,0.002063,0.992931,"CYB561A3 EBF1 MEF2B POU2AF1"
272,5,0.9631,9.631,2640,0.003621,0.996692,"CYB5B MBTPS1 SCAP SCD SREBF1"
273,6,0.9532,14.30,3541,0.004008,0.998474,"CYB5R4 LCMT1 PPP6C PPP6R3 PTPA TIPRL"
274,5,0.9626,9.626,3738,0.002562,0.996692,"CYP2A7 PSG2 PSG3 PSG5 PSG8"
275,5,0.9749,9.749,3811,0.002545,0.996692,"CYP2A13 CYP2S1 PSG6 PSG8 ZNF284"
276,4,0.9598,5.759,3302,0.001737,0.992931,"CYP3A4 CYP3A7 ZKSCAN1 ZSCAN25"
277,4,0.9570,5.742,3053,0.001872,0.992931,"CYP3A5 CYP3A7 GJC3 PILRB"
278,5,0.9529,9.529,3618,0.002620,0.996692,"OR4A47 OR4C12 OR4C13 OR4C3 OR4X1"
279,6,0.9519,14.28,4941,0.002875,0.998474,"APOL1 CYTH4 FOXRED2 RFPL3 SEC14L6 SLC5A4"
280,4,0.9515,5.709,2973,0.001911,0.992931,"DAND5 ZNF490 ZNF625 ZNF69"
281,11,0.9559,52.58,8087,0.006442,0.999969,"DAP3 EARS2 LARS2 MRPL20 MRPS14 MRPS6 QRSL1 SARS2 SLC25A26 SSBP1 VARS2"
282,4,0.9857,5.914,2668,0.002205,0.992931,"DCP2 DDX6 EDC4 XRN1"
283,5,0.9780,9.780,3634,0.002677,0.996692,"DDC FDX1 KCNK13 NAT8L RPH3A"
284,4,0.9518,5.711,3257,0.001746,0.992931,"ADAM2 ADAM32 DDHD2 RNF170"
285,4,0.9818,5.891,2590,0.002263,0.992931,"DDI2 INAFM1 NFE2L1 NGLY1"
286,4,1.000,6.000,2686,0.002222,0.992931,"NSMCE1 NSMCE3 NSMCE4A SMC6"
287,4,0.9532,5.719,2686,0.002118,0.992931,"COG3 COG4 PTAR1 YKT6"
288,4,0.9956,5.974,2415,0.002460,0.992931,"CCDC115 EMC7 TMEM199 WDR7"
289,8,0.9580,26.82,5875,0.004533,0.999679,"DDX28 GTPBP10 GTPBP8 MRM2 MRM3 MTG1 MTIF2 NSUN4"
290,5,0.9645,9.645,3964,0.002421,0.996692,"DDX56 MRPL32 NUDCD3 POLD2 PSMA2"
291,5,0.9509,9.509,3758,0.002518,0.996692,"DGCR6 DGCR6L MPPE1 SEPT5 USP18"
292,5,0.9549,9.549,3377,0.002811,0.996692,"AGO2 DGCR8 DICER1 DROSHA XPO5"
293,4,0.9950,5.970,2340,0.002536,0.992931,"DHFR DHFR2 FPGS TYMS"
294,4,0.9754,5.852,2562,0.002272,0.992931,"DHX9 HAUS2 HAUS4 HAUS6"
295,4,0.9700,5.820,2698,0.002146,0.992931,"DIAPH1 FLII PFN1 TMOD3"
296,4,0.9855,5.913,2610,0.002254,0.992931,"DLGAP5 GTSE1 KIF15 TACC3"
297,5,1.000,10.00,3227,0.003080,0.997090,"DNAJC24 DPH1 DPH2 DPH5 DPH6"
298,6,0.9585,14.38,3848,0.003711,0.998474,"DERL2 DNAJC3 SEL1L SYVN1 UBE2G2 UBE2J1"
299,4,0.9550,5.730,2614,0.002181,0.992931,"ANAPC15 SGO2 SKA1 SKA3"
300,5,0.9745,9.745,3712,0.002611,0.996692,"ALG14 CDC7 DNTTIP2 RPAP2 RPL5"
301,7,0.9568,20.09,5358,0.003727,0.999299,"DOC2A ITGAD ITGAX SULT1A2 ZNF747 ZNF764 ZNF785"
302,4,0.9593,5.756,2912,0.001967,0.992931,"CD19 DOCK2 EBF1 SYK"
303,4,0.9987,5.992,2597,0.002295,0.992931,"DNAJC3 MANF SLC33A1 SYVN1"
304,5,0.9571,9.571,3299,0.002884,0.996692,"DNAJC24 DPH1 DPH2 DPH5 DPH7"
305,6,0.9559,14.34,4867,0.002930,0.998474,"ALDH3A1 CCDC144A CCDC144NL DRC3 GID4 ZNF624"
306,4,0.9725,5.835,3093,0.001878,0.992931,"DRICH1 GSTT2B MPPE1 USP18"
307,4,0.9793,5.876,3142,0.001862,0.992931,"DSC1 DSG1 DSG3 ZNF396"
308,4,0.9912,5.947,3181,0.001861,0.992931,"DSG1 DSG3 DSG4 ZNF397"
309,4,0.9537,5.722,3242,0.001757,0.992931,"DUPD1 DUSP13 SFTPA1 SFTPA2"
310,4,0.9572,5.743,2634,0.002169,0.992931,"DUX4 HSPE1 RPL17 RPL37"
311,4,0.9704,5.822,2773,0.002089,0.992931,"CCNK DYNC1H1 EIF5 NRDE2"
312,4,0.9529,5.717,2764,0.002058,0.992931,"DCP2 EDC3 EDC4 XRN1"
313,4,0.9520,5.712,2910,0.001954,0.992931,"ANG EDDM3A OR10G3 OR11G2"
314,4,0.9798,5.879,2947,0.001986,0.992931,"ANG EDDM3B OR4E2 OR5AU1"
315,8,0.9702,27.17,4915,0.005479,0.999679,"BLOC1S1 RAB7A VPS18 VPS29 VPS33A VPS35 VPS39 VPS41"
316,6,1.000,15.00,3283,0.004532,0.999217,"EEFSEC GPX4 PSTK SECISBP2 SEPHS2 SEPSECS"
317,4,0.9772,5.863,2223,0.002622,0.992931,"EGFR GAB1 GRB2 PTPN11"
318,6,0.9784,14.68,3993,0.003651,0.998474,"EIF2AK2 IFNAR1 IFNAR2 IRF9 STAT2 TYK2"
319,4,0.9808,5.885,2847,0.002057,0.992931,"DDX6 EDC4 EIF4ENIF1 LSM14A"
320,4,0.9901,5.941,2273,0.002597,0.992931,"ELMO2 FERMT2 ITGAV PTK2"
321,6,1.000,15.00,3298,0.004511,0.999217,"EMC1 EMC2 EMC3 EMC4 EMC6 EMC7"
322,5,0.9559,9.559,3778,0.002517,0.996692,"CMTM5 LTB4R OR10G2 OR5AU1 TM9SF1"
323,4,0.9954,5.973,2805,0.002118,0.992931,"ARMH3 COL4A3BP PI4KB SGMS1"
324,4,0.9760,5.856,3246,0.001796,0.992931,"ENTPD2 LCN10 LCN6 LCN8"
325,6,0.9547,14.32,3852,0.003692,0.998474,"ATG101 ATG13 ATG7 ATG9A EPG5 RB1CC1"
326,4,0.9659,5.795,3241,0.001780,0.992931,"EPOP GSDMB HAP1 RDM1"
327,4,0.9979,5.988,2864,0.002080,0.992931,"EPS15L1 ITSN2 MEF2B SH3GL1"
328,5,0.9640,9.640,3936,0.002437,0.996692,"EPX MKS1 OR4D1 OR4D2 SEPT4"
329,5,0.9672,9.672,4089,0.002354,0.996692,"ADAM2 CHRNB3 ERLIN2 RNF170 RNF5"
330,5,0.9615,9.615,3389,0.002821,0.996692,"ESR1 FOXA1 GATA3 SPDEF TRPS1"
331,5,0.9762,9.762,3543,0.002740,0.996692,"CENPS CENPX ETAA1 FAAP24 FANCM"
332,4,0.9912,5.947,2704,0.002188,0.992931,"EXOC1 EXOC2 EXOC5 EXOC8"
333,6,0.9515,14.27,4119,0.003443,0.998474,"BRIX1 CCT5 DROSHA EXOC3 ICE1 NUP155"
334,5,0.9539,9.539,3178,0.002983,0.996692,"EXOC5 EXOC7 EXOC8 RAB10 RABIF"
335,4,0.9511,5.707,2710,0.002095,0.992931,"C1D EXOSC1 EXOSC10 EXOSC8"
336,4,0.9899,5.939,2957,0.001999,0.992931,"EZR PARD6B PRKCI TP53BP2"
337,9,0.9555,34.40,5784,0.005894,0.999853,"ACTR2 ACTR3 ARPC3 ARPC4 COMMD3 COMMD8 WASHC3 WASHC4 WASHC5"
338,6,0.9513,14.27,4256,0.003332,0.998474,"ZNF100 ZNF486 ZNF492 ZNF714 ZNF91 ZNF98"
339,7,0.9587,20.13,5707,0.003507,0.999299,"CD101 FAM19A3 GSTM2 GSTM3 GSTM5 KCNA10 RHOC"
340,4,0.9688,5.813,3106,0.001863,0.992931,"AQP7 FAM205A GALT OR2S2"
341,11,0.9511,52.31,7027,0.007367,0.999969,"B3GALT6 B3GAT3 B4GALT7 EXT1 EXT2 EXTL3 FAM20B FGFR1 FRS2 SLC35B2 XYLT2"
342,4,1.000,6.000,2520,0.002368,0.992931,"FAM98B PYROXD1 RTCB RTRAF"
343,17,0.9547,129.8,1.220e+04,0.01050,1.00000,"AARS2 EARS2 FARS2 HARS2 KIAA0391 LARS2 MARS2 MRPL20 MRPL21 MRPL23 MRPL43 MRPS6 MTG2 QRSL1 SARS2 TARS2 VARS2"
344,4,0.9939,5.963,2685,0.002210,0.992931,"TIMM10 TIMM22 TIMM29 TIMM9"
345,7,0.9664,20.29,5183,0.003890,0.999299,"ATG10 ATG12 ATG16L1 ATG3 ATG5 ATG7 GABARAP"
346,5,0.9721,9.721,3935,0.002458,0.996692,"FBXO9 GSTA1 GSTA4 IL17A IL17F"
347,6,0.9544,14.32,3859,0.003684,0.998474,"FDX1 GCSH LIAS LIPT1 LIPT2 SLC25A19"
348,7,0.9610,20.18,5763,0.003481,0.999299,"CLC FFAR2 FFAR3 LGALS14 ZNF546 ZNF571 ZNF599"
349,4,0.9997,5.998,2392,0.002493,0.992931,"NRAS RAF1 RCE1 SHOC2"
350,5,0.9709,9.709,3315,0.002912,0.996692,"FITM2 RAB18 RAB3GAP1 RAB3GAP2 TBC1D20"
351,9,0.9749,35.10,6856,0.005080,0.999853,"FKBP9 NIPSNAP2 NUPR2 PHKG1 PSPH RNASET2 SEPT14 SUMF2 ZNF713"
352,4,0.9576,5.746,3023,0.001892,0.992931,"CIART CTSK FLG2 HIST2H2AB"
353,9,0.9512,34.24,5308,0.006389,0.999853,"FNIP1 LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 RRAGA VPS33A VPS39 VPS41"
354,4,0.9548,5.729,2972,0.001919,0.992931,"FOLR1 FOLR2 KRTAP5-11 KRTAP5-9"
355,6,0.9556,14.33,4554,0.003129,0.998474,"FOXH1 GLI4 MAPK15 MROH6 NAPRT ZNF696"
356,4,0.9999,6.000,2848,0.002096,0.992931,"ATXN2L G3BP2 LSM12 NUFIP2"
357,5,0.9825,9.825,4003,0.002442,0.996692,"CNGA1 GABRA4 GABRB1 TEC TXK"
358,6,0.9505,14.26,4276,0.003314,0.998474,"GADD45GIP1 MARS2 MRPL17 MRPL4 MRPL57 MRPS11"
359,5,0.9500,9.500,3854,0.002453,0.996692,"CPT1A FGF19 GAL MRGPRD MRGPRF"
360,7,0.9534,20.02,5071,0.003922,0.999299,"EARS2 GATC HARS2 MARS2 MRPL23 MRPS24 QRSL1"
361,17,0.9510,129.3,1.212e+04,0.01053,1.00000,"EARS2 FARS2 GFM1 HARS2 KIAA0391 LARS2 MARS2 MRPL15 MRPL21 MRPL23 MRPL39 MRPL43 MRPS23 MRPS6 MTG2 QRSL1 TARS2"
362,7,0.9650,20.27,4992,0.004032,0.999299,"COA7 DARS2 GFM2 GTPBP8 MTG1 NSUN4 TFB1M"
363,4,0.9721,5.832,2714,0.002138,0.992931,"CLPB GHITM OCIAD1 YME1L1"
364,7,0.9996,20.99,4168,0.004994,0.999333,"GID8 MAEA RANBP9 RMND5A UBE2H WDR26 YPEL5"
365,4,1.000,6.000,2968,0.002012,0.992931,"MT1B MT1F MT1G MT2A"
366,4,0.9755,5.853,2781,0.002094,0.992931,"YWHAE YWHAG YWHAQ YWHAZ"
367,4,0.9542,5.725,3013,0.001891,0.992931,"GADD45GIP1 MRPL20 MRPL34 MRPL54"
368,5,0.9778,9.778,2939,0.003304,0.996692,"DTYMK GMPPB MVD MVK YRDC"
369,5,0.9803,9.803,4010,0.002432,0.996692,"GNAT1 IQCF5 ITIH3 ITIH4 TLR9"
370,4,1.000,6.000,2888,0.002068,0.993495,"CMAS GNE NANS SLC35A1"
371,5,0.9663,9.663,3694,0.002602,0.996692,"AGPS FAR1 GNPAT PEX7 SELENOI"
372,4,0.9892,5.935,2942,0.002008,0.992931,"GNPTAB NPC1 PSAP TMEM251"
373,7,0.9626,20.21,4364,0.004596,0.999299,"CNPY2 FURIN HSP90B1 IGF1R IRS2 KBTBD2 STT3A"
374,7,0.9599,20.16,5642,0.003551,0.999299,"GNAT2 GPR61 GSTM5 HSD3B1 KCNA10 PPM1J RHOC"
375,4,0.9545,5.727,3090,0.001845,0.992931,"GLI4 GSDMD MROH6 ZNF696"
376,6,0.9692,14.54,4089,0.003532,0.998474,"FOXK1 GSK3A GSK3B GSKIP UBALD1 UBALD2"
377,5,0.9873,9.873,3893,0.002523,0.996692,"GSTA1 GSTA3 GSTA4 IL17A IL17F"
378,4,0.9556,5.734,3161,0.001806,0.992931,"GUCA1A IL17A IL17F TFAP2D"
379,5,0.9865,9.865,4155,0.002363,0.996692,"ASL GUSB TRIM50 TYW1 ZNF736"
380,4,0.9787,5.872,3233,0.001808,0.992931,"HAND2 INSM2 ISL1 PHOX2B"
381,6,0.9548,14.32,4741,0.003005,0.998474,"CD101 GNAT2 HAO2 HSD3B1 INKA2 KCNA10"
382,6,0.9626,14.44,3853,0.003722,0.998474,"HAUS1 HAUS2 HAUS3 HAUS4 HAUS6 TACC3"
383,5,0.9541,9.541,3336,0.002844,0.996692,"HAUS1 HAUS2 HAUS3 HAUS6 HAUS8"
384,4,0.9517,5.710,3048,0.001865,0.992931,"DEFB116 FOXS1 HCK MYLK2"
385,5,0.9528,9.528,3298,0.002872,0.996692,"DNAJC3 HERPUD1 MANF SYVN1 UBE2G2"
386,8,0.9712,27.19,5196,0.005190,0.999679,"CLTC HGS PTPN23 TFG UBAP1 USP8 VPS36 VPS37A"
387,6,0.9563,14.34,5188,0.002751,0.998474,"CES3 CES4A CMTM1 LCAT PLA2G15 TMED6"
388,4,0.9697,5.818,3062,0.001892,0.992931,"HIRIP3 ITGAD VKORC1 ZNF747"
389,11,0.9540,52.47,7538,0.006892,0.999969,"HIST1H1A HIST1H2BC HIST1H2BD HIST1H2BG HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H4A"
390,4,0.9679,5.807,2822,0.002048,0.992931,"HIST1H2AA HIST1H2BG HIST1H2BH HIST1H2BN"
391,10,0.9550,42.97,6946,0.006131,0.999933,"HIST1H2AC HIST1H2BC HIST1H2BD HIST1H2BG HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN HIST1H2BO"
392,10,0.9582,43.12,6769,0.006312,0.999933,"H2AFX HIST1H2AD HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BG HIST1H2BI HIST1H2BL HIST1H2BM HIST1H2BN"
393,4,0.9593,5.756,2777,0.002062,0.992931,"HIST1H2AG HIST1H2BD HIST1H2BK HIST1H2BL"
394,5,0.9547,9.547,3357,0.002827,0.996692,"HIST1H2AI HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM"
395,11,0.9126,50.19,7478,0.006648,0.999969,"HIST1H2AJ HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN HIST2H2BF"
396,13,0.9531,74.34,8946,0.008217,0.999993,"HIST1H1D HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN HIST1H3A"
397,7,0.9578,20.11,4780,0.004178,0.999299,"HIST1H2AD HIST1H2BD HIST1H2BG HIST1H2BL HIST1H2BM HIST1H2BN HIST1H3D"
398,5,0.9619,9.619,3535,0.002706,0.996692,"HIST1H2BN HIST1H3F HIST1H3G HIST1H3I HIST1H3J"
399,6,0.9524,14.29,4137,0.003432,0.998474,"HIST1H2BG HIST1H2BI HIST1H2BL HIST1H2BM HIST1H2BN HIST1H4I"
400,5,0.9579,9.579,3462,0.002752,0.996692,"HIST1H1B HIST1H2BG HIST1H2BM HIST1H2BN HIST1H4L"
401,4,0.9799,5.879,2763,0.002118,0.992931,"HIST2H2AC HIST2H2BE HIST2H2BF HIST2H3D"
402,10,0.9565,43.04,8147,0.005242,0.999933,"HKR1 ZFP82 ZNF382 ZNF383 ZNF568 ZNF569 ZNF571 ZNF573 ZNF599 ZNF790"
403,7,0.9642,20.25,4123,0.004871,0.999299,"DTYMK HMGCR HMGCS1 MAT2A MVD MVK YRDC"
404,5,0.9559,9.559,3947,0.002410,0.996692,"ADCYAP1R1 GHRHR HOXA5 HOXA6 HOXA9"
405,5,0.9506,9.506,3875,0.002441,0.996692,"HOXC4 HOXC5 HOXC6 HOXC8 KRT86"
406,4,0.9719,5.831,3181,0.001825,0.992931,"APOL1 FOXRED2 HPS1 VPREB1"
407,5,0.9847,9.847,3282,0.002982,0.996692,"CDCA3 NDC1 NUP37 POM121 POM121C"
408,5,0.9545,9.545,3801,0.002498,0.996692,"HRASLS5 PLA2G16 RASGRP2 SLC22A10 SLC22A9"
409,4,0.9695,5.817,2959,0.001956,0.992931,"KRTAP10-11 KRTAP10-6 KRTAP10-9 KRTAP19-3"
410,4,0.9715,5.829,3217,0.001804,0.992931,"DSG1 DSG3 HRH4 ZNF396"
411,4,0.9602,5.761,3079,0.001863,0.992931,"HS3ST2 ITGAD PYCARD VKORC1"
412,4,0.9907,5.944,3213,0.001842,0.992931,"ALDH3A1 HS3ST3A1 MFAP4 ZNF287"
413,5,0.9521,9.521,3936,0.002407,0.996692,"ZNF282 ZNF398 ZNF425 ZNF783 ZNF786"
414,5,0.9599,9.599,3884,0.002459,0.996692,"GNAT2 HAO2 HSD3B1 HSD3B2 KCNA10"
415,4,0.9773,5.864,3103,0.001882,0.992931,"HSD3B7 ITGAD ITGAL ITGAX"
416,4,0.9584,5.751,3263,0.001755,0.992931,"HSPB9 KRT26 KRT27 KRT28"
417,4,0.9904,5.942,3340,0.001772,0.992931,"CPA1 FAM71F2 HYAL4 RNF148"
418,8,0.9606,26.90,5663,0.004713,0.999679,"ZNF43 ZNF486 ZNF492 ZNF682 ZNF714 ZNF737 ZNF91 ZNF98"
419,4,0.9509,5.706,3038,0.001870,0.992931,"CDC26 IARS NOL8 PRPF4"
420,4,1.000,6.000,2375,0.002511,0.993495,"IER3IP1 SCYL1 TMEM167A YIPF5"
421,11,0.9457,52.02,8411,0.006130,0.999969,"IFNA1 IFNA14 IFNA16 IFNA17 IFNA21 IFNA4 IFNA5 IFNA6 IFNA7 IFNA8 IFNW1"
422,6,0.9778,14.67,4686,0.003113,0.998474,"IFNA10 IFNA16 IFNA2 IFNB1 IFNE IFNW1"
423,7,0.9599,20.16,5813,0.003447,0.999299,"CLC FFAR2 FFAR3 IFNL1 LGALS14 ZNF382 ZNF571"
424,4,0.9610,5.766,3019,0.001901,0.992931,"IGFL1 PSG4 PSG6 PSG9"
425,5,0.9722,9.722,3370,0.002868,0.996692,"IFNAR1 IFNAR2 JAK1 STAT1 TYK2"
426,5,0.9931,9.931,3525,0.002801,0.996692,"IL1R1 IL1RAP MYD88 RELA TRAF6"
427,4,1.000,6.000,2818,0.002118,0.993495,"IL6ST JAK1 LIFR STAT3"
428,9,0.9609,34.59,5090,0.006726,0.999853,"ADSL ATIC GART GMPS IMPDH2 MTHFD1 PAICS PPAT RPIA"
429,4,0.9936,5.962,3208,0.001851,0.992931,"AGR3 GHRHR INMT MTURN"
430,5,0.9588,9.588,4215,0.002264,0.996692,"INSL6 PDCD1LG2 RLN1 SAXO1 TYRP1"
431,5,0.9570,9.570,3218,0.002956,0.996692,"CNPY2 FURIN INSR IRS2 STT3A"
432,7,0.9540,20.03,5482,0.003632,0.999299,"IQCF1 IQCF2 IQCF3 IQCF5 ITIH4 MUSTN1 TLR9"
433,5,0.9583,9.583,3636,0.002622,0.996692,"AFDN F11R IRF6 TJP1 TP53BP2"
434,5,0.9621,9.621,3563,0.002686,0.996692,"ISCA1 ISCA2 NDUFS1 NDUFS7 NFU1"
435,9,0.9555,34.40,5826,0.005852,0.999853,"ADAR IFNAR1 IFNAR2 IRF9 ISG15 JAK1 STAT2 TYK2 USP18"
436,7,0.9540,20.03,5419,0.003674,0.999299,"ITGAD ITGAM ITGAX SEPT1 STX1B VKORC1 ZNF785"
437,4,0.9527,5.716,3235,0.001760,0.992931,"IL10RB ITSN1 KRTAP19-1 TMEM50B"
438,4,0.9623,5.774,2801,0.002052,0.992931,"JOSD1 TM2D1 TM2D2 TM2D3"
439,4,0.9673,5.804,3386,0.001707,0.992931,"ASL KCTD7 TMEM248 TYW1"
440,5,0.9669,9.669,3613,0.002662,0.996692,"GTPBP10 MTG1 PTCD1 SSBP1 TRUB2"
441,4,0.9876,5.925,3207,0.001840,0.992931,"CCNB1IP1 KIF26B MAP3K7CL SDR39U1"
442,4,0.9712,5.827,3025,0.001918,0.992931,"KIR2DL1 KIR2DL3 KIR2DL4 KIR3DL1"
443,4,0.9968,5.981,3097,0.001923,0.992931,"AIFM3 KLHL22 RIMBP3 ZNF74"
444,4,0.9813,5.888,3307,0.001773,0.992931,"KIR2DL1 KLK11 LAIR2 LILRB4"
445,6,0.9574,14.36,3834,0.003720,0.998474,"CDCA3 KPNA2 NUP153 NUP188 NUP37 NUP50"
446,4,0.9758,5.855,2227,0.002613,0.992931,"KRAS NRAS RAF1 SHOC2"
447,5,0.9550,9.550,3965,0.002397,0.996692,"KRT12 KRT20 KRT25 KRT26 KRTAP1-4"
448,5,0.9684,9.684,4152,0.002322,0.996692,"ALDH3A1 CCDC144A KRT16 TBC1D28 TNFSF12"
449,4,0.9955,5.973,3258,0.001826,0.992931,"ALDH3A1 CCDC144A CCDC144NL KRT17"
450,6,0.9512,14.27,4572,0.003103,0.998474,"KRT19 KRTAP1-4 KRTAP4-2 KRTAP4-3 KRTAP4-8 KRTAP9-8"
451,7,0.9527,20.01,5320,0.003737,0.999299,"KRT24 KRT25 KRT26 KRT28 KRTAP4-11 KRTAP4-3 KRTAP4-8"
452,7,0.9702,20.37,5292,0.003825,0.999299,"KRT31 KRTAP1-4 KRTAP4-2 KRTAP4-3 KRTAP4-8 KRTAP9-8 KRTAP9-9"
453,4,0.9600,5.760,3015,0.001902,0.992931,"KRT33A KRTAP4-2 KRTAP4-8 KRTAP9-8"
454,8,0.9548,26.73,5971,0.004445,0.999679,"KRT33B KRTAP1-4 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-8 KRTAP9-8 KRTAP9-9"
455,5,0.9530,9.530,3871,0.002450,0.996692,"KRT31 KRT37 KRTAP1-4 KRTAP9-8 KRTAP9-9"
456,4,0.9665,5.799,3051,0.001892,0.992931,"KRT5 KRT6B KRT79 KRT86"
457,4,0.9502,5.701,3066,0.001852,0.992931,"KRT75 KRT79 KRT82 OR10P1"
458,5,0.9694,9.694,3881,0.002485,0.996692,"KRT5 KRT77 KRT79 KRT83 KRT86"
459,4,0.9550,5.730,3056,0.001866,0.992931,"KRT6B KRT74 KRT84 KRT85"
460,4,0.9512,5.707,3200,0.001776,0.992931,"KRTAP1-1 KRTAP1-4 KRTAP1-5 KRTAP4-9"
