Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
750,4,0.5430,3.258,3104,0.001046,0.992931,"AVPR1A BHLHE23 PRX PTPRO"
751,8,0.6003,16.81,5622,0.002972,0.999679,"IL6R IL6ST JAK1 LIFR SBNO2 SLC39A1 SOCS3 STAT3"
752,17,0.4618,62.80,1.255e+04,0.004966,1.00000,"AQP7 CBWD1 CBWD2 CBWD5 CNN2 CNTNAP3 CNTNAP3B FOXD4 FOXD4L4 FOXD4L5 IL11RA OR2S2 PGM5 SPATA31A6 SPATA31A7 ST3GAL1 ZNF658"
753,4,0.5156,3.094,3158,0.0009761,0.992931,"ARGFX BHMT2 LZTS2 THOC5"
754,19,0.4928,84.27,1.361e+04,0.006137,1.00000,"GMIP MEF2B SSBP4 ZNF100 ZNF101 ZNF124 ZNF14 ZNF195 ZNF253 ZNF43 ZNF443 ZNF486 ZNF492 ZNF682 ZNF714 ZNF737 ZNF91 ZNF98 ZNF99"
755,4,0.5444,3.266,3389,0.0009606,0.992931,"BICDL1 FTCD PLXNA2 TLL2"
756,4,0.5511,3.307,3003,0.001097,0.992931,"BICRA BICRAL RASD2 ZXDC"
757,4,0.5569,3.341,3245,0.001026,0.992931,"BIK RABL2B TEX9 VAV2"
758,4,0.5750,3.450,3206,0.001072,0.992931,"BIN1 MAP3K19 MTRNR2L4 SCYL2"
759,11,0.5305,29.18,7328,0.003954,0.999969,"BIRC6 DNAJA1 DNAJC7 EIF2AK1 EIF2B4 HECTD1 KCMF1 PPP1R15B UBA6 UBR4 USP19"
760,6,0.5249,7.874,4723,0.001660,0.998474,"BIVM COL4A1 COL4A2 F7 KDELC1 PLA2G4A"
761,17,0.4820,65.55,1.302e+04,0.004998,1.00000,"BIRC3 C11orf88 CARD16 CEP126 CFAP300 FAM76B FOLR2 MMP1 MMP10 MMP13 MMP20 MMP27 MMP3 MMP7 MMP8 P2RY6 SYT9"
762,4,0.5288,3.173,3341,0.0009465,0.992931,"BLMH FAM171B HS3ST6 PREX2"
763,5,0.5351,5.351,4206,0.001267,0.996692,"ADAM23 BAG4 BLNK HRH4 IMPACT"
764,4,0.5784,3.470,3170,0.001091,0.992931,"BLOC1S4 CTAGE15 DCLRE1C UNC80"
765,6,0.5226,7.839,4942,0.001580,0.998474,"LAMP3 SCN7A STYXL1 TGFBR3 TMEM222 UBXN11"
766,28,0.5039,190.5,1.783e+04,0.01054,1.00000,"AP3B1 AP3D1 ARL8B BLOC1S1 FNIP1 GDAP2 HTT LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 MIOS MTMR9 RAB7A RRAGA RRAGC SNAPIN SPG21 TBC1D5 VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41 WDR24"
767,5,0.5133,5.133,4250,0.001203,0.996692,"BLVRA GOLGA3 HYAL4 NXN SPAM1"
768,4,0.5690,3.414,3147,0.001081,0.992931,"ACOT1 BLZF1 MMP16 RDH11"
769,4,0.5431,3.259,3344,0.0009711,0.992931,"BMP1 INTU TP53I3 XIRP2"
770,4,0.5196,3.118,3212,0.0009673,0.992931,"BMP10 PLD4 PYCARD SLC12A1"
771,5,0.5071,5.071,4271,0.001183,0.996692,"ADRB3 B3GLCT BMP2 EDNRB TEX15"
772,7,0.5099,10.71,4658,0.002287,0.999299,"ARPC4 ETFRF1 FGFR1OP2 MOB4 RAC1 SLMAP STRIP1"
773,5,0.5076,5.076,4096,0.001235,0.996692,"BMP3 FRZB LRRC66 SEPT10 SNTG1"
774,4,0.5223,3.134,3173,0.0009841,0.992931,"BMP5 DRD2 HS6ST3 PLCH2"
775,5,0.5002,5.002,3954,0.001260,0.996692,"ALDH1L1 BMP6 GPR87 NPHP3 PLSCR2"
776,4,0.5060,3.036,2943,0.001028,0.992931,"BCHE BMP8B OR2T12 REG4"
777,5,0.5380,5.380,4133,0.001297,0.996692,"BMPR1B CASP10 CXCR2 GPBAR1 SPARC"
778,8,0.5023,14.06,5673,0.002466,0.999679,"BMS1 DDX21 HNRNPH1 NOC3L PDCD11 RRP12 SUPV3L1 TIMM23"
779,4,0.5594,3.356,3092,0.001082,0.992931,"BNC2 ECHDC2 GNRH1 HAND1"
780,5,0.5199,5.199,4127,0.001255,0.996692,"ANTXR2 BNIP3L CHRNA6 CYP2E1 FUT4"
781,4,0.5522,3.313,3159,0.001045,0.992931,"BOD1 C6orf201 FAM217A RNF133"
782,4,0.5034,3.020,3021,0.0009962,0.992931,"BOD1L1 CPN2 DDX42 NUB1"
783,4,0.5836,3.502,3125,0.001117,0.992931,"BOD1L2 FARP2 H1FNT TOB1"
784,4,0.5248,3.149,3184,0.0009855,0.992931,"BOK FAM107A SPAG16 TRIM3"
785,4,0.5229,3.138,3208,0.0009747,0.992931,"BOLA1 MINK1 PRM1 SIGIRR"
786,4,0.5656,3.394,3109,0.001088,0.992931,"BOLL C10orf120 HS3ST5 SEMA3C"
787,15,0.5070,53.23,1.039e+04,0.005084,0.999999,"BOP1 COX6C CYC1 EIF3E EIF3H EXOSC4 INTS8 MRPL13 MTBP POP1 PUF60 RPL30 RPL8 UTP23 VPS28"
788,31,0.4529,210.6,2.102e+04,0.009891,1.00000,"AP3B1 AP3D1 ARL8B BLOC1S1 BLOC1S2 BORCS5 BORCS6 BORCS7 BORCS8 DNAJC13 FNIP1 HTT KXD1 LAMTOR3 LAMTOR4 MTMR6 MTMR9 NPC1 RAB7A SNAPIN SPG21 TBC1D5 VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41 WDR91"
789,4,0.5254,3.152,3026,0.001038,0.992931,"AGK BPGM SLC25A13 SLC37A3"
790,4,0.5642,3.385,3164,0.001066,0.992931,"BPHL FOXF2 SLC6A12 WFIKKN1"
791,4,0.5086,3.052,3136,0.0009697,0.992931,"ADAMTS8 BPI EML6 OR8B2"
792,16,0.5008,60.10,1.306e+04,0.004570,0.999999,"BPIFA1 BPIFA2 BPIFB1 CNBD2 DEFB115 DEFB116 FAM83C FOXS1 GGT7 GHRH HCK MAP1LC3A MMP24 MYH7B MYLK2 XKR7"
793,16,0.5060,60.72,1.353e+04,0.004456,0.999999,"BPI BPIFB2 CNBD2 CPNE1 DLGAP4 FAM83C GGT7 GHRH HCK MAP1LC3A MYH7B MYLK2 NNAT SPAG4 VSTM2L ZNF341"
794,19,0.5058,86.49,1.583e+04,0.005421,1.00000,"BPIFB3 BPIFB4 CCM2L CNBD2 CPNE1 DLGAP4 DUSP15 FAM83C FOXS1 GGT7 GHRH HCK MAP1LC3A MYH7B MYLK2 TM9SF4 VSTM2L XKR7 ZNF341"
795,4,0.5616,3.370,3180,0.001056,0.992931,"BPIFB6 CFC1B COPS7B ERRFI1"
796,10,0.5078,22.85,6783,0.003347,0.999933,"BRAT1 BRF2 DCTN6 FNTA INTS9 MAK16 PPP2CA PPP2CB TTI2 WDR73"
797,31,0.4571,212.5,1.973e+04,0.01062,1.00000,"AP3B1 ARL8B BLOC1S1 FNIP1 GDAP2 LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 MIOS MLST8 MTOR NPC1 RAB7A RRAGA RRAGC SEH1L SNAPIN SPG21 SPNS1 TBC1D5 VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41 WDR24 WDR59"
798,5,0.5193,5.193,4226,0.001224,0.996692,"BMP7 BRICD5 GCH1 PCK1 PSMB10"
799,15,0.5055,53.08,1.167e+04,0.004517,0.999999,"ATXN7L3B BRINP2 CARNS1 CCNB1IP1 KIF26B LYRM1 MAP3K7CL NECAP2 NIPSNAP3B PCDHGA9 RNF114 SDR39U1 TXNDC16 ZNF286A ZNF512B"
800,5,0.5517,5.517,4228,0.001300,0.996692,"BRINP3 CRB1 CSMD3 S100A13 SYNE1"
801,19,0.7370,126.0,1.244e+04,0.009999,1.00000,"BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM RFWD3 SLX4 UBE2T XRCC2"
802,15,0.5798,60.88,1.020e+04,0.005915,0.999999,"BRIX1 CCT5 DROSHA EXOC3 ICE1 MRPL36 MRPS30 NUP155 RAD1 RPL37 TARS WDR70 ZFR ZNF131 ZNF622"
803,14,0.4820,43.86,8863,0.004909,0.999997,"DENND4C EXOC1 EXOC2 EXOC3 EXOC4 EXOC5 EXOC7 EXOC8 RAB10 RABIF RALGAPB SNAP23 STX4 STXBP3"
804,5,0.5556,5.556,4172,0.001327,0.996692,"BRMS1L CARMIL3 FBXO34 SYNE2 TTLL5"
805,4,0.5290,3.174,3439,0.0009200,0.992931,"BRSK1 PCK2 PMP22 WNT9A"
806,6,0.5070,7.605,4711,0.001608,0.998474,"BSCL2 CCER1 ISLR2 KIR3DL3 TNFSF8 TOP3B"
807,4,0.5074,3.044,3155,0.0009615,0.992931,"BSN CCDC62 LEPROTL1 MANBAL"
808,4,0.5472,3.283,3187,0.001026,0.992931,"BST1 DYDC1 POLD3 WDR72"
809,4,0.6237,3.742,2706,0.001377,0.992931,"BTAF1 DRAP1 GTF2H5 WRAP53"
810,5,0.5137,5.137,4106,0.001247,0.996692,"BTBD10 EPHA5 FOXA3 LAMB1 PLA2G2D"
811,4,0.5962,3.577,3278,0.001087,0.992931,"BTBD16 FGF5 GCNT1 MAB21L1"
812,4,0.5183,3.110,3233,0.0009586,0.992931,"BTBD17 CARMIL2 DCAF12 OR2M5"
813,5,0.5293,5.293,3837,0.001374,0.996692,"ANKLE2 BTBD18 POLE SFSWAP SNRNP35"
814,5,0.5352,5.352,3921,0.001360,0.996692,"BTBD3 C4orf46 CNN2 TBC1D3B UQCRH"
815,4,0.5036,3.022,3129,0.0009624,0.992931,"BTBD6 FICD LMBR1 TMEM150A"
816,4,0.5241,3.145,3077,0.001018,0.992931,"BTBD7 KLHL20 LRRC14B MAST4"
817,4,0.5282,3.169,3210,0.0009839,0.992931,"BTBD8 FUT4 KIF1B NEUROD6"
818,13,0.5115,39.89,8988,0.004406,0.999993,"AK6 C18orf21 C1D EXOSC1 EXOSC10 HEATR1 NEPRO NOP9 PARN POP4 POP5 RPP38 WDR43"
819,5,0.5226,5.226,4343,0.001199,0.996692,"BTG2 FAM69C MATN2 RASGRF2 SUN2"
820,5,0.5330,5.330,3634,0.001460,0.996692,"BTG3 CNOT2 CNOT6 CNOT6L CNOT7"
821,4,0.5103,3.062,3135,0.0009732,0.992931,"BTN1A1 BTN2A1 DRC1 METTL27"
822,4,0.5635,3.381,3112,0.001083,0.992931,"BTNL3 BTNL8 DCAF17 RALB"
823,10,0.5111,23.00,8176,0.002798,0.999933,"AK8 CERCAM ENTPD2 LCN6 LCN8 NTMT1 OR1J4 PIP5KL1 RALGPS1 TOR1B"
824,11,0.5002,27.51,7024,0.003889,0.999969,"BUB1B BUB3 CLTC DLGAP5 GTSE1 KIF15 KNTC1 MAD2L1BP MAPRE1 TACC3 TRIP13"
825,5,0.5049,5.049,3344,0.001503,0.996692,"C19orf53 C1D CBWD2 METAP1 METAP2"
826,6,0.5596,8.395,4063,0.002056,0.998474,"BYSL PFDN1 PFDN6 RPL7L1 TBCC TUBB4B"
827,4,0.5554,3.332,2957,0.001123,0.992931,"BZW1 KDELR1 KDELR2 WIPF1"
828,22,0.5027,116.1,1.750e+04,0.006577,1.00000,"ABCB5 ADCYAP1R1 AEBP1 AGR2 AGR3 BZW2 GHRHR GSDME HOXA1 HOXA11 HOXA5 HOXA6 HOXA7 HOXA9 INMT KIAA0895 MTURN NME8 NPY PHKG1 WIPF3 ZNF713"
829,6,0.5179,7.768,5080,0.001523,0.998474,"C10orf55 LIPA LIPM METTL9 MYOZ1 NUTM2B"
830,5,0.5169,5.169,4141,0.001244,0.996692,"ACYP2 C10orf62 HOOK2 SERPINE2 USP13"
831,5,0.5713,5.713,4134,0.001377,0.996692,"C10orf67 C4orf51 CLCA2 KCTD19 SIAE"
832,5,0.5160,5.160,4143,0.001241,0.996692,"C10orf82 MATN4 OR51B6 PKIG RBPJL"
833,4,0.5171,3.103,2980,0.001037,0.992931,"C10orf99 CCDC73 CFAP161 ZNF14"
834,5,0.5100,5.100,3923,0.001295,0.996692,"ASTN1 C11orf21 OR9A4 PRR9 SPAM1"
835,4,0.5267,3.160,3187,0.0009883,0.992931,"C11orf24 CBWD6 LONRF1 SERPINB3"
836,44,0.4568,432.2,3.064e+04,0.01387,1.00000,"H2AFX HIST1H1A HIST1H1B HIST1H1C HIST1H1D HIST1H1E HIST1H2AA HIST1H2AC HIST1H2AD HIST1H2AE HIST1H2AG HIST1H2AI HIST1H2AJ HIST1H2BA HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H2BO HIST1H3A HIST1H3B HIST1H3C HIST1H3D HIST1H3F HIST1H3G HIST1H3H HIST1H3I HIST1H3J HIST1H4A HIST1H4E HIST1H4I HIST1H4L HIST2H2AC HIST2H2BE HIST2H2BF"
837,10,0.5046,22.71,6013,0.003750,0.999933,"BRAF DUSP4 ELAVL1 MAP2K1 MAPK1 PEA15 PTPN11 SHOC2 SOX10 SOX9"
838,5,0.5329,5.329,4064,0.001306,0.996692,"C11orf45 OIT3 STEAP1B TMEM161A TMEM211"
839,4,0.5422,3.253,3183,0.001019,0.992931,"APBB3 C11orf49 CYB561 TCERG1L"
840,4,0.5026,3.015,3287,0.0009144,0.992931,"C11orf54 FAM71B LRIT3 PRR35"
841,4,0.5230,3.138,3087,0.001013,0.992931,"C11orf68 CPA6 OR2D3 SLC26A5"
842,4,0.5804,3.482,3244,0.001070,0.992931,"ANTXRL C11orf71 FAM222A SLC30A7"
843,4,0.5690,3.414,3099,0.001098,0.992931,"ARG2 C11orf86 P2RX3 TSPAN13"
844,5,0.5171,5.171,3951,0.001304,0.996692,"C11orf87 EBF2 INPP5J NTM TCF24"
845,4,0.5401,3.240,3171,0.001018,0.992931,"C11orf94 TTC3 UBASH3A ZNF839"
846,4,0.5162,3.097,3111,0.0009922,0.992931,"C12orf10 GABRA5 LRP1B PLEKHB2"
847,4,0.5806,3.484,3218,0.001079,0.992931,"C12orf29 GOLGA3 NKIRAS1 PYCR3"
848,5,0.5431,5.431,4172,0.001297,0.996692,"ABCD2 C12orf40 CPNE8 FOXI1 SLC8B1"
849,4,0.5370,3.222,3160,0.001016,0.992931,"C12orf42 CHFR DPYSL5 SNX31"
850,4,0.5051,3.030,3185,0.0009482,0.992931,"C12orf43 REC114 RGMA UPK2"
851,7,0.5246,11.02,4688,0.002337,0.999299,"AK6 C12orf45 CCDC59 NOP9 PWP1 RBM19 UTP20"
852,4,0.5188,3.113,3228,0.0009611,0.992931,"BTG4 C12orf54 FMNL3 MAB21L2"
853,4,0.5916,3.549,3135,0.001128,0.992931,"C12orf60 KDELC1 TTLL3 ZNF865"
854,10,0.5016,22.57,7768,0.002890,0.999933,"C12orf71 PRB1 PRB2 PRB4 PRH2 RERG TAS2R13 TAS2R19 TAS2R20 TAS2R30"
855,4,0.5097,3.058,3197,0.0009531,0.992931,"ANGPTL6 C12orf74 CCDC169 SYNJ2"
856,4,0.5775,3.465,3266,0.001057,0.992931,"BAG5 C12orf76 MTNR1B SLC16A10"
857,6,0.5026,7.539,5005,0.001500,0.998474,"C14orf119 DNAH14 EXOSC9 IGIP PCDHGB7 ZIK1"
858,4,0.5325,3.195,3191,0.0009977,0.992931,"C14orf177 DRD1 NEURL1B PRKAR1B"
859,4,0.5388,3.233,3102,0.001038,0.992931,"C14orf28 EPO RNASE11 TRIM41"
860,4,0.5269,3.162,3227,0.0009763,0.992931,"C15orf39 GRAMD2A IGHMBP2 TMEM151A"
861,4,0.5651,3.390,3097,0.001091,0.992931,"ANKK1 C15orf40 CARD18 GUCY1A2"
862,7,0.5060,10.63,4283,0.002467,0.999299,"C15orf41 DNAJC9 RNASEH2A RNASEH2B RNASEH2C TIMELESS TIPIN"
863,4,0.5268,3.161,3224,0.0009770,0.992931,"C15orf61 CAV3 CBWD2 FAM200A"
864,4,0.5720,3.432,3390,0.001009,0.992931,"C15orf62 DENND1A LGALS4 SH3TC2"
865,4,0.5403,3.242,3115,0.001037,0.992931,"C16orf58 C9orf85 GFRA4 HERC1"
866,5,0.5162,5.162,3901,0.001318,0.996692,"C16orf70 GRASP KIAA1958 NPFF R3HDM2"
867,7,0.5043,10.59,5698,0.001850,0.999299,"C16orf71 CYP2W1 DIXDC1 GPER1 GPR146 RBAK RNF216"
868,4,0.5382,3.229,3245,0.0009917,0.992931,"C16orf74 GPR84 IGSF21 SLC2A7"
869,5,0.5258,5.258,4182,0.001253,0.996692,"ARSI C16orf87 COLEC12 NKD1 SLCO2A1"
870,4,0.5463,3.278,3100,0.001053,0.992931,"C16orf91 CERCAM ERICH4 SEMA5A"
871,5,0.5233,5.233,4285,0.001217,0.996692,"C16orf95 C17orf97 KIAA0556 MAPK9 RAB2B"
872,27,0.5135,180.3,1.751e+04,0.01016,1.00000,"BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM MCM8 MCM9 RAD51 RAD51B RAD51C RAD51D RFWD3 SFR1 SLX4 UBE2T XRCC2 XRCC3"
873,4,0.5306,3.184,3335,0.0009514,0.992931,"ACAD10 ATP2B4 C17orf80 SMPDL3B"
874,4,0.5609,3.365,3344,0.001003,0.992931,"ANGPTL7 C17orf98 CFAP97D1 LYSMD3"
875,4,0.5474,3.285,3171,0.001032,0.992931,"C17orf99 C8orf34 KCNV1 OPRK1"
876,31,0.4515,209.9,2.455e+04,0.008457,1.00000,"ADCYAP1R1 AEBP1 AGR2 AGR3 CALM1 EGR3 FKBP9 GCK GHRHR KIAA0895 LANCL2 MTURN MYL7 NIPSNAP2 NPC1L1 NUPR2 PHKG1 PKD1L1 POM121L12 PSPH RNASET2 SEPT14 SLC29A4 SUMF2 VWC2 WIPF3 ZNF479 ZNF679 ZNF713 ZNF716 ZNF736"
877,4,0.6141,3.685,3221,0.001140,0.992931,"C18orf54 IGDCC4 MC4R RTP5"
878,5,0.5018,5.018,4077,0.001226,0.996692,"C18orf32 C19orf33 CDH7 FAM69C ORMDL2"
879,4,0.5042,3.025,2977,0.001012,0.992931,"C19orf47 DRG1 DUSP1 MPG"
880,5,0.5006,5.006,3947,0.001263,0.996692,"ALDH1A2 C19orf57 CD1C CTSK EPHA5"
881,4,0.5515,3.309,3413,0.0009664,0.992931,"C19orf67 DSCAM DST LACTB2"
882,16,0.5005,60.05,1.317e+04,0.004530,0.999999,"C19orf73 C5AR1 C5AR2 CABP5 CRX EML2 FFAR3 FLT3LG FUT1 FUT2 GPR32 IGFL1 IGFL2 KPTN SULT2A1 SULT2B1"
883,4,0.5767,3.460,3184,0.001083,0.992931,"C19orf81 NMRAL1 PHKB SFN"
884,4,0.5578,3.347,3010,0.001108,0.992931,"C19orf84 FARP2 GLI1 PCMTD1"
885,12,0.4747,31.33,8473,0.003674,0.999986,"C1GALT1 CMAS GNE MAN1A2 MAN2A1 MGAT1 MGAT2 MGAT5 NANS SLC35A1 SLC39A9 TM9SF1"
886,6,0.5333,7.999,5247,0.001519,0.998474,"C1QB C1QC CTRC NCALD SLC2A5 TAS1R2"
887,4,0.5015,3.009,3190,0.0009400,0.992931,"ACOX2 C1QL2 TTLL1 ZNF300"
888,4,0.5234,3.140,3208,0.0009754,0.992931,"C1QL3 CRYZ GCH1 PIGR"
889,4,0.5369,3.222,3119,0.001029,0.992931,"C1QL4 IQCD OXCT1 SPACA7"
890,4,0.5424,3.254,3177,0.001021,0.992931,"C1QTNF1 CACNA1C MPP6 TINAGL1"
891,4,0.5621,3.373,3161,0.001063,0.992931,"C1QTNF8 FAM173A SSTR5 UBE2Q2"
892,5,0.5419,5.419,4319,0.001250,0.996692,"C1RL C2CD4A ITGBL1 MMP9 PEAK1"
893,4,0.5320,3.192,3233,0.0009839,0.992931,"C1orf100 DUS4L PSEN2 SLC22A15"
894,14,0.5100,46.41,9221,0.004992,0.999997,"BUB3 C1orf109 DAD1 DHX33 DPAGT1 FARSB MYBBP1A OSGEP POP5 RPP21 SPATA5L1 TRMT112 UTP4 WDR18"
895,4,0.5698,3.419,3030,0.001124,0.992931,"C1orf112 FER1L6 FIGNL1 MEGF6"
896,4,0.5699,3.420,3343,0.001019,0.992931,"C1orf115 GRM6 LCT RNLS"
897,4,0.5247,3.148,3233,0.0009705,0.992931,"ARPIN C1orf116 PSKH1 STPG4"
898,4,0.5092,3.055,3143,0.0009688,0.992931,"BCAS3 C1orf127 OR4D2 PGLYRP2"
899,4,0.5106,3.063,3103,0.0009837,0.992931,"C1orf159 DVL3 HRG PLEKHF2"
900,4,0.5070,3.042,3062,0.0009900,0.992931,"C1orf174 FCN2 UCK1 ZBTB6"
901,6,0.5034,7.551,5130,0.001466,0.998474,"C1orf185 CEP57L1 ODF1 REN TMEM81 ZNF76"
902,5,0.5361,5.361,4286,0.001246,0.996692,"C1orf189 IFT172 NCMAP PLA2G2E ZNF683"
903,4,0.5294,3.176,3183,0.0009946,0.992931,"C1orf194 FOXN1 HIST1H4C NT5M"
904,5,0.5263,5.263,3633,0.001442,0.996692,"C1orf21 EVPLL FGFR3 PRDM1 REEP4"
905,5,0.5037,5.037,3977,0.001262,0.996692,"C1orf210 FOXF1 KLHL40 RTP5 ZNF197"
906,4,0.5538,3.323,3289,0.001007,0.992931,"C1orf216 KCNH8 TMEM218 TMTC3"
907,4,0.5054,3.033,2953,0.001023,0.992931,"C1orf226 EMP2 PYHIN1 RPF2"
908,7,0.5153,10.82,4510,0.002386,0.999299,"CDC6 CWC25 NSRP1 PPIL1 SNRNP40 SNRPB2 ZNF830"
909,5,0.5672,5.672,3745,0.001508,0.996692,"C1orf43 C2CD2L KIAA0100 KIAA1109 VAPA"
910,14,0.5088,46.30,1.137e+04,0.004047,0.999997,"AGO1 AGO3 AGO4 C1QA C1QB C1orf123 ERMAP GJB4 LURAP1 MFSD2A ZFP69 ZFP69B ZNF684 ZNF691"
911,4,0.5158,3.095,3162,0.0009754,0.992931,"C1orf56 PPEF2 TAS1R3 UBE2E2"
912,4,0.5374,3.225,2914,0.001102,0.992931,"C1orf61 GOLGA1 MATN3 VPS54"
913,4,0.5036,3.022,3000,0.001004,0.992931,"C1orf68 HES6 NIPSNAP3A RALGAPA1"
914,4,0.5102,3.061,3134,0.0009734,0.992931,"APAF1 C1orf74 PELI1 ST3GAL2"
915,5,0.5258,5.258,4041,0.001296,0.996692,"C1orf87 MYF5 PAX7 RRAS2 SEMA4C"
916,12,0.4684,30.91,7909,0.003882,0.999986,"CEP55 CHMP1B CIT ECT2 IST1 KIF14 KIF1BP PDCD6IP UEVLD VPS4A VPS4B VTA1"
917,4,0.5499,3.300,3176,0.001035,0.992931,"C2 DPEP2 IL17F IL18"
918,4,0.5582,3.349,3264,0.001023,0.992931,"C20orf144 CLN8 ITGB7 MPPED1"
919,4,0.5210,3.126,3331,0.0009353,0.992931,"ADARB1 C20orf27 COL18A1 PITPNM3"
920,5,0.5286,5.286,4204,0.001253,0.996692,"ANKRD55 C20orf85 DDX4 HECW2 SPATA18"
921,12,0.5290,34.91,8170,0.004243,0.999986,"C21orf2 CCP110 CEP135 CEP44 CEP97 CFAP97 CNTROB KATNB1 KIF2A NEK1 PCM1 POC1A"
922,5,0.5229,5.229,4113,0.001267,0.996692,"AVP C21orf58 ITPRIP PRKAR1B TMEM74B"
923,4,0.5406,3.244,3173,0.001019,0.992931,"AUNIP C21orf62 CELA3B KDELR2"
924,8,0.5219,14.61,6490,0.002241,0.999679,"ARHGAP8 C22orf46 CSDC2 MEI1 PNPLA5 SEPT3 SULT4A1 TTC38"
925,4,0.5230,3.138,3007,0.001040,0.992931,"C2CD4C DNAJA3 GFER XAF1"
926,4,0.5398,3.239,3262,0.0009897,0.992931,"C2CD4D MYOM3 TMEM235 TUBB3"
927,7,0.5071,10.65,5046,0.002100,0.999299,"ARL15 C2CD5 CDK5 FIBP PTP4A1 RCE1 TMEM94"
928,4,0.5712,3.427,3318,0.001029,0.992931,"C2orf15 DNAJC27 SFXN5 ZNF583"
929,5,0.5340,5.340,4128,0.001289,0.996692,"ACOX2 C1QL2 C2orf16 HEPACAM USP25"
930,23,0.5018,126.9,1.827e+04,0.006883,1.00000,"ABCB5 ADCYAP1R1 AEBP1 AGR2 AGR3 DBNL GHRHR HOXA5 HOXA6 HOXA7 HOXA9 INMT KIAA0895 MTURN NME8 NPY NUPR2 PDE1C PHKG1 PSPH SUMF2 WIPF3 ZNF713"
931,11,0.5018,27.60,7179,0.003818,0.999969,"ADAT2 ADAT3 CDIPT DOLK FAM98B MRE11 PYROXD1 RTCB RTRAF TRMT6 TRMT61A"
932,4,0.5327,3.196,3088,0.001031,0.992931,"C2orf54 CARD17 CCDC159 YPEL4"
933,7,0.5033,10.57,5692,0.001849,0.999299,"ARHGAP25 C2orf68 REEP1 SFTPB THNSL2 TRABD2A WBP1"
934,7,0.5196,10.91,4755,0.002283,0.999299,"C2orf69 EIF2AK4 GCN1 GLUL QARS SLC1A5 SLC7A11"
935,5,0.5026,5.026,4185,0.001197,0.996692,"C2orf70 CCDC88A TACR1 TGOLN2 TRIM54"
936,13,0.5067,39.52,1.013e+04,0.003877,0.999993,"ADCY10 ATXN7L3B CARNS1 CCNB1IP1 GPRC5D KIF26B MAP3K7CL NECAP2 NIPSNAP3B PCDHGA9 RNF114 SDR39U1 TMEM184C"
937,4,0.5235,3.141,2914,0.001074,0.992931,"C2orf73 MARCH3 MYOG VPS4A"
938,8,0.5166,14.46,5183,0.002775,0.999679,"DDX47 GAPDH NOP2 PHB2 TIMM13 USP5 WBP11 YME1L1"
939,5,0.5542,5.542,4335,0.001274,0.996692,"ATP2B2 AVPI1 C2orf91 CNPY1 GRIK1"
940,4,0.5364,3.218,3238,0.0009904,0.992931,"ADARB1 BST2 C3AR1 PITPNM3"
941,4,0.5043,3.026,2978,0.001012,0.992931,"C3orf14 MLX PGLS TXNIP"
942,9,0.5036,18.13,7416,0.002433,0.999853,"C3orf20 C9orf3 FBP1 FBP2 FOXB2 FRRS1L GNA14 ZNF510 ZNF782"
943,4,0.5697,3.418,3093,0.001101,0.992931,"C3orf22 KCNMB4 PLCL1 POU4F1"
944,5,0.5132,5.132,4095,0.001249,0.996692,"ABHD16B AHSA1 C3orf30 FFAR1 LCN15"
945,5,0.5129,5.129,4107,0.001244,0.996692,"C3orf33 COL6A6 EPDR1 NOL3 SVBP"
946,11,0.5317,29.24,7574,0.003835,0.999969,"CIAO1 CIAO2B CIAPIN1 GLRX3 LYRM4 NDOR1 NUBP1 NUBP2 SOD1 TIMM10 TIMM9"
947,5,0.5139,5.139,3984,0.001285,0.996692,"C3orf62 FAM174B GREB1L TM4SF19 TRIM71"
948,4,0.5085,3.051,3047,0.0009977,0.992931,"C3orf67 PREB TTC27 ZNF80"
949,4,0.5039,3.023,3197,0.0009424,0.992931,"APOB C3orf70 LPAR6 NPHP3"
950,5,0.5193,5.193,4158,0.001244,0.996692,"C3orf80 DGLUCY GHSR GLIPR1L1 PRR23C"
951,5,0.5217,5.217,4451,0.001168,0.996692,"ABCG5 C3orf84 DOK2 MSRA PTCD2"
952,22,0.5010,115.7,1.748e+04,0.006559,1.00000,"ADAP2 ALDOC C17orf50 C17orf75 CCL13 CCL2 CCL7 CRYBA1 DHRS11 EVI2A GAS2L2 LGALS9 LYRM9 PIPOX RDM1 SEBOX SLC13A2 SLFN12 SLFN14 SPAG5 TIAF1 UNC119"
953,7,0.5239,11.00,5721,0.001915,0.999299,"C4orf3 HERC3 HERC5 MYOZ2 TMPRSS11B UGT2B4 USP53"
