Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
233,9,0.9902,35.65,6077,0.005814,0.999853,"HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BH HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN"
234,9,0.9919,35.71,6051,0.005849,0.999853,"HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN"
235,9,0.9906,35.66,6118,0.005778,0.999853,"HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H2BN HIST1H3A"
236,9,0.9906,35.66,6181,0.005720,0.999853,"HIST1H2BC HIST1H2BD HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BL HIST1H2BM HIST1H4A"
237,5,1.000,10.00,3385,0.002937,0.996692,"HIST1H2BC HIST1H2BD HIST1H2BJ HIST1H2BN HIST2H2BE"
238,5,0.9923,9.923,3417,0.002887,0.996692,"HIST1H2BC HIST1H2BD HIST1H2BJ HIST1H2BM HIST2H2BF"
239,7,0.9902,20.79,5694,0.003630,0.999299,"HKR1 ZFP82 ZNF382 ZNF383 ZNF569 ZNF571 ZNF790"
240,6,0.9913,14.87,3574,0.004130,0.998474,"HMGCR HMGCS1 MAT2A MVD MVK YRDC"
241,4,0.9968,5.981,3241,0.001837,0.992931,"ADCYAP1R1 AGR3 GHRHR HOXA9"
242,4,0.9907,5.944,3213,0.001842,0.992931,"ALDH3A1 HS3ST3A1 MFAP4 ZNF287"
243,4,1.000,6.000,2405,0.002481,0.995529,"HUS1 RAD1 RAD17 RAD9A"
244,4,0.9904,5.942,3340,0.001772,0.992931,"CPA1 FAM71F2 HYAL4 RNF148"
245,5,0.9901,9.901,3553,0.002771,0.996692,"ZNF43 ZNF486 ZNF492 ZNF91 ZNF98"
246,4,1.000,6.000,2375,0.002511,0.993495,"IER3IP1 SCYL1 TMEM167A YIPF5"
247,6,0.9918,14.88,4565,0.003240,0.998474,"IFNA1 IFNA16 IFNA17 IFNA6 IFNA7 IFNW1"
248,4,0.9957,5.974,3085,0.001928,0.992931,"IFNA10 IFNA2 IFNB1 IFNW1"
249,8,0.9907,27.74,6146,0.004481,0.999679,"IFNA1 IFNA16 IFNA17 IFNA21 IFNA4 IFNA6 IFNA7 IFNA8"
250,7,0.9943,20.88,5357,0.003873,0.999299,"IFNA1 IFNA21 IFNA4 IFNA5 IFNA6 IFNA7 IFNA8"
251,5,0.9944,9.944,4150,0.002385,0.996692,"CLC FFAR2 IFNL1 LGALS14 ZNF571"
252,4,0.9998,5.999,3062,0.001950,0.992931,"FGF19 IGHMBP2 MRGPRD MRGPRF"
253,4,0.9975,5.985,3137,0.001899,0.992931,"GSTA1 GSTA4 IL17A IL17F"
254,5,0.9931,9.931,3525,0.002801,0.996692,"IL1R1 IL1RAP MYD88 RELA TRAF6"
255,4,1.000,6.000,2818,0.002118,0.993495,"IL6ST JAK1 LIFR STAT3"
256,8,0.9918,27.77,4519,0.006086,0.999679,"ADSL ATIC GART GMPS IMPDH2 PAICS PPAT RPIA"
257,4,0.9936,5.962,3208,0.001851,0.992931,"AGR3 GHRHR INMT MTURN"
258,5,0.9970,9.970,3245,0.003054,0.996692,"ADAR IFNAR2 IRF9 ISG15 USP18"
259,4,0.9972,5.983,2522,0.002360,0.992931,"IST1 VPS4A VPS4B VTA1"
260,5,0.9950,9.950,3880,0.002552,0.996692,"ITGAD ITGAL SEPT1 ZNF771 ZNF785"
261,4,0.9915,5.949,3098,0.001912,0.992931,"IQCF2 ITIH3 ITIH4 MUSTN1"
262,4,0.9999,6.000,2435,0.002449,0.993495,"BIRC6 KCMF1 UBA6 UBR4"
263,4,0.9920,5.952,2923,0.002027,0.992931,"GTPBP10 PTCD1 SSBP1 TRUB2"
264,4,0.9968,5.981,3097,0.001923,0.992931,"AIFM3 KLHL22 RIMBP3 ZNF74"
265,6,0.9921,14.88,3814,0.003874,0.998474,"CLTC HGS PTPN23 UBAP1 USP8 VPS37A"
266,5,0.9959,9.959,3468,0.002855,0.996692,"C12orf66 DEPDC5 ITFG2 KPTN SZT2"
267,4,0.9966,5.980,3335,0.001786,0.992931,"ALDH3A1 CCDC144A KRT16 TBC1D28"
268,4,0.9955,5.973,3258,0.001826,0.992931,"ALDH3A1 CCDC144A CCDC144NL KRT17"
269,5,0.9946,9.946,3853,0.002568,0.996692,"KRT24 KRT25 KRT26 KRT28 KRTAP4-3"
270,5,0.9946,9.946,3837,0.002579,0.996692,"KRT31 KRTAP1-4 KRTAP4-2 KRTAP9-8 KRTAP9-9"
271,6,0.9915,14.87,4516,0.003274,0.998474,"KRT33B KRTAP1-4 KRTAP4-2 KRTAP4-8 KRTAP9-8 KRTAP9-9"
272,6,0.9904,14.86,4575,0.003229,0.998474,"KRTAP1-4 KRTAP1-5 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-8"
273,9,0.9960,35.86,6730,0.005285,0.999853,"KRTAP13-1 KRTAP13-2 KRTAP13-3 KRTAP15-1 KRTAP19-1 KRTAP19-3 KRTAP19-6 KRTAP19-7 KRTAP19-8"
274,7,0.9910,20.81,5377,0.003845,0.999299,"KRTAP13-1 KRTAP13-4 KRTAP19-1 KRTAP19-4 KRTAP19-6 KRTAP19-7 KRTAP19-8"
275,11,0.9901,54.45,8494,0.006354,0.999969,"CLDN8 KRTAP11-1 KRTAP13-3 KRTAP19-1 KRTAP19-2 KRTAP19-3 KRTAP19-4 KRTAP19-5 KRTAP19-7 KRTAP6-1 KRTAP6-2"
276,5,0.9930,9.930,3884,0.002544,0.996692,"KRTAP19-1 KRTAP19-6 KRTAP19-7 KRTAP20-1 KRTAP20-2"
277,8,0.9909,27.75,6096,0.004519,0.999679,"IL10RB KRTAP13-2 KRTAP13-3 KRTAP19-1 KRTAP19-3 KRTAP19-4 KRTAP19-7 KRTAP21-1"
278,6,0.9932,14.90,4524,0.003274,0.998474,"KRTAP13-3 KRTAP19-1 KRTAP19-3 KRTAP19-4 KRTAP21-2 KRTAP6-1"
279,5,0.9900,9.900,3802,0.002591,0.996692,"KRTAP1-4 KRTAP3-1 KRTAP4-11 KRTAP4-3 KRTAP4-8"
280,4,0.9937,5.962,3037,0.001954,0.992931,"KRT25 KRTAP4-3 KRTAP4-4 KRTAP4-8"
281,6,0.9929,14.89,4630,0.003198,0.998474,"KRTAP1-4 KRTAP1-5 KRTAP4-2 KRTAP4-3 KRTAP4-9 KRTAP9-8"
282,4,1.000,6.000,2497,0.002389,0.993495,"AMOTL2 KIRREL1 LATS2 NF2"
283,4,0.9924,5.955,3265,0.001816,0.992931,"ADAM2 CHRNB3 LETM2 RNF5"
284,4,0.9949,5.970,3192,0.001862,0.992931,"CPM FAM49A LFNG LYZ"
285,7,0.9963,20.92,5834,0.003565,0.999299,"LGALS13 LGALS14 ZNF302 ZNF569 ZNF571 ZNF585B ZNF599"
286,4,0.9949,5.970,3235,0.001837,0.992931,"KIR2DL1 LAIR2 LILRB2 LILRB4"
287,4,0.9936,5.961,3356,0.001769,0.992931,"LAIR1 LAIR2 LILRB2 LILRB5"
288,5,0.9918,9.918,3999,0.002468,0.996692,"EPX LPO MPO OR4D1 OR4D2"
289,7,0.9960,20.92,4896,0.004242,0.999299,"MARS2 MRPL15 MRPL16 MRPL17 MRPL21 MRPL48 MRPL57"
290,4,0.9986,5.992,2661,0.002240,0.992931,"ARHGAP29 PARD3 PARD6B TJP1"
291,4,0.9962,5.977,2781,0.002138,0.992931,"LSM3 LSM6 LSM8 ZNF511"
292,4,1.000,6.000,2755,0.002167,0.993495,"COA7 COX16 PET117 SCO1"
293,4,0.9961,5.976,2840,0.002094,0.992931,"MYOG PAX3 SOX8 ZBTB18"
294,5,0.9916,9.916,3193,0.003086,0.996692,"MCM9 RAD51B RAD51D SFR1 XRCC2"
295,6,0.9968,14.95,3932,0.003776,0.998474,"CS DLAT MDH2 MPC1 PDHB SLC25A1"
296,7,0.9979,20.96,4472,0.004650,0.999299,"METTL14 METTL3 RBM15 VIRMA WTAP YTHDF2 ZC3H13"
297,4,0.9996,5.998,2747,0.002173,0.992931,"GLRX5 IBA57 ISCA2 METTL17"
298,4,0.9970,5.982,2545,0.002338,0.992931,"CLTC TFG UBAP1 VPS37A"
299,6,0.9997,15.00,3600,0.004134,0.998499,"RAD51 RAD51B RAD51C RAD51D XRCC2 XRCC3"
300,4,0.9977,5.986,3246,0.001836,0.992931,"ALDH3A1 CCDC144A MIEF2 ZNF624"
301,5,0.9924,9.924,3475,0.002839,0.996692,"CEP44 MIIP PCM1 SPICE1 WRAP73"
302,6,0.9977,14.96,3494,0.004250,0.998474,"LAMTOR1 LAMTOR3 LAMTOR4 MIOS RRAGA RRAGC"
303,5,0.9960,9.960,3707,0.002673,0.996692,"GLI4 MAPK15 MROH6 NAPRT ZNF696"
304,4,0.9992,5.995,2911,0.002050,0.992931,"C12orf65 MRM3 MRPL1 MRPL58"
305,8,0.9903,27.73,5555,0.004952,0.999679,"HARS2 MARS2 MRPL10 MRPL17 MRPL21 MRPL57 MRPS11 MRPS23"
306,7,0.9904,20.80,4820,0.004284,0.999299,"HARS2 MARS2 MRPL12 MRPL21 MRPL57 MRPS23 TARS2"
307,4,0.9923,5.954,2823,0.002098,0.992931,"HARS2 LARS2 MRPL14 QRSL1"
308,9,0.9906,35.66,6323,0.005592,0.999853,"EARS2 KIAA0391 LARS2 MARS2 MRPL20 MRPL21 MRPL23 MRPS14 TARS2"
309,5,0.9931,9.931,3672,0.002690,0.996692,"MRPL10 MRPL12 MRPL15 MRPL21 MRPL28"
310,5,0.9930,9.930,3663,0.002696,0.996692,"MRPL13 MRPL15 MRPL20 MRPL21 MRPL30"
311,6,0.9908,14.86,4292,0.003441,0.998474,"MRPL10 MRPL15 MRPL17 MRPL38 MRPL57 MRPS23"
312,7,0.9904,20.80,5094,0.004055,0.999299,"EARS2 FARS2 KIAA0391 LARS2 MARS2 MRPL39 MTG2"
313,6,0.9902,14.85,4227,0.003492,0.998474,"MARS2 MRPL17 MRPL21 MRPL4 MRPL57 MRPS11"
314,9,0.9903,35.65,6442,0.005488,0.999853,"HARS2 MARS2 MRPL17 MRPL21 MRPL40 MRPL46 MRPL57 MRPS23 MRPS24"
315,4,0.9980,5.988,2932,0.002033,0.992931,"MRPL13 MRPL15 MRPL30 MRPL44"
316,6,0.9901,14.85,4178,0.003532,0.998474,"EARS2 KIAA0391 LARS2 MRPL23 MRPL47 QRSL1"
317,5,0.9903,9.903,3583,0.002749,0.996692,"MRPL10 MRPL15 MRPL17 MRPL21 MRPL49"
318,5,0.9931,9.931,3503,0.002819,0.996692,"MARS2 MRPL21 MRPL33 MRPL53 MRPL57"
319,6,0.9930,14.89,4252,0.003481,0.998474,"MARS2 MRPL12 MRPL21 MRPL55 MRPS23 TARS2"
320,8,0.9927,27.80,5865,0.004704,0.999679,"EARS2 HARS2 LARS2 MARS2 MRPS12 MRPS23 MRPS24 QRSL1"
321,8,0.9920,27.77,5848,0.004714,0.999679,"MARS2 MRPL17 MRPL33 MRPS11 MRPS18B MRPS23 MRPS24 MRPS6"
322,8,0.9953,27.87,5884,0.004701,0.999679,"MARS2 MRPL33 MRPS11 MRPS18B MRPS18C MRPS22 MRPS23 MRPS24"
323,11,0.9901,54.45,8172,0.006602,0.999969,"DAP3 EARS2 GFM1 LARS2 MRPL20 MRPS14 MRPS2 MRPS6 QRSL1 TFB2M VARS2"
324,8,0.9905,27.73,5894,0.004671,0.999679,"DAP3 EARS2 GFM1 LARS2 MRPL43 MRPS14 MRPS25 TWNK"
325,4,0.9918,5.951,3018,0.001962,0.992931,"COX6C MRPS28 MTERF3 UQCRB"
326,4,0.9917,5.950,2889,0.002050,0.992931,"MRPL16 MRPS18C MRPS23 MRPS5"
327,4,0.9938,5.963,2894,0.002051,0.992931,"OR5H14 OR5H15 OR5K1 OR5K3"
328,4,0.9973,5.984,3014,0.001976,0.992931,"MT1A MT1B MT1G MT2A"
329,4,1.000,6.000,2998,0.001992,0.992931,"MT1B MT1F MT1X MT2A"
330,4,0.9984,5.990,3132,0.001904,0.992931,"MTHFD1L MTHFD2 SHMT2 SLC25A32"
331,6,0.9942,14.91,4445,0.003335,0.998474,"DDX28 GTPBP10 GTPBP8 MRM3 MTG1 MTIF2"
332,6,0.9951,14.93,4402,0.003371,0.998474,"GTPBP10 MRM2 MRM3 MTFMT MTG1 MTIF3"
333,7,0.9937,20.87,4793,0.004322,0.999299,"EARS2 KIAA0391 LARS2 MARS2 MRPL21 MTPAP TARS2"
334,8,0.9911,27.75,4792,0.005739,0.999679,"ATIC FPGS GART MTHFD1 MTR PAICS PFAS PPAT"
335,6,0.9908,14.86,4224,0.003496,0.998474,"ACAD9 FOXRED1 MTRF1L NDUFAF4 NDUFAF7 NDUFC1"
336,4,0.9999,5.999,3352,0.001782,0.992931,"C8orf76 MTSS1 RNF139 TRMT12"
337,4,0.9935,5.961,3389,0.001751,0.992931,"ALDH3A1 CCDC144A MYO15A TRPV2"
338,4,0.9983,5.990,2567,0.002321,0.992931,"CEP192 FAM210A NDC80 THOC1"
339,4,0.9929,5.957,2407,0.002461,0.992931,"DNAJC11 ROMO1 TIMM13 YME1L1"
340,10,0.9921,44.65,6394,0.006913,0.999934,"B3GALT6 B3GAT3 B4GALT7 EXT1 EXT2 EXTL3 FGFR1 GLCE NDST1 SLC35B2"
341,10,0.9905,44.57,6811,0.006483,0.999933,"NDUFA2 NDUFA3 NDUFB2 NDUFB3 NDUFB4 NDUFB6 NDUFB8 NDUFS1 NDUFS2 NDUFV2"
342,11,0.9901,54.46,7441,0.007244,0.999969,"NDUFA10 NDUFA2 NDUFA5 NDUFB10 NDUFB2 NDUFB3 NDUFB6 NDUFB7 NDUFB9 NDUFC1 NDUFS2"
343,21,0.9901,207.9,1.390e+04,0.01470,1.00000,"NDUFA10 NDUFA11 NDUFA2 NDUFA8 NDUFA9 NDUFAF3 NDUFAF4 NDUFB10 NDUFB2 NDUFB3 NDUFB4 NDUFB6 NDUFB8 NDUFB9 NDUFC1 NDUFC2 NDUFS1 NDUFS2 NDUFS5 NDUFS8 NDUFV2"
344,4,0.9998,5.999,2878,0.002074,0.992931,"BOLA3 GLRX5 NDUFAF6 NFU1"
345,10,0.9918,44.63,6937,0.006375,0.999933,"FOXRED1 NDUFA10 NDUFAF3 NDUFAF4 NDUFAF7 NDUFAF8 NDUFB4 NDUFB8 NDUFC2 NDUFS2"
346,21,0.9907,208.0,1.393e+04,0.01467,1.00000,"NDUFA11 NDUFA2 NDUFA6 NDUFA8 NDUFAF1 NDUFAF3 NDUFB10 NDUFB2 NDUFB3 NDUFB6 NDUFB8 NDUFB9 NDUFC1 NDUFC2 NDUFS1 NDUFS2 NDUFS3 NDUFS5 NDUFS8 NDUFV2 TIMMDC1"
347,4,0.9911,5.946,2857,0.002071,0.992931,"IPO8 LRIG3 NEO1 RGMB"
348,4,0.9925,5.955,2779,0.002132,0.992931,"NEPRO POP4 POP5 RPP40"
349,4,0.9972,5.983,2724,0.002185,0.992931,"NFATC2IP NSMCE1 NSMCE3 NSMCE4A"
350,4,0.9927,5.956,2693,0.002200,0.992931,"CYLD N4BP1 NFKBIA TRAF3"
351,7,0.9901,20.79,5680,0.003638,0.999299,"ADAM2 AP3M2 CHRNA6 CHRNB3 DKK4 NKX6-3 RNF5"
352,4,0.9936,5.961,3210,0.001849,0.992931,"ABCC12 CES1 CES5A NLRC5"
353,4,0.9998,5.999,2878,0.002074,0.992931,"ACCSL OR4B1 OR4C13 OR4X1"
354,19,0.9902,169.3,1.294e+04,0.01288,1.00000,"ECSIT FOXRED1 NDUFA10 NDUFA6 NDUFA8 NDUFAF1 NDUFAF3 NDUFAF4 NDUFAF7 NDUFB3 NDUFB8 NDUFB9 NDUFC1 NDUFC2 NDUFS1 NDUFS2 NDUFS5 NDUFS8 NUBPL"
355,4,0.9983,5.990,3126,0.001907,0.992931,"NUTM2A NUTM2B PTPN20 SFTPA2"
356,5,0.9913,9.913,3581,0.002753,0.996692,"OR4K1 OR4K2 OR4K5 OR4M2 OR4N4"
357,5,0.9944,9.944,3890,0.002543,0.996692,"IL10RB KRTAP13-1 KRTAP19-1 KRTAP19-7 OLIG1"
358,4,0.9932,5.959,2882,0.002058,0.992931,"OR4K1 OR4K2 OR4M1 OR4N4"
359,4,0.9986,5.992,2345,0.002540,0.992931,"CYB5B SCD SREBF1 TMEM41A"
360,4,0.9921,5.953,2899,0.002044,0.992931,"OR5AC2 OR5H2 OR5K1 OR5K3"
361,4,0.9965,5.979,2865,0.002077,0.992931,"OR5H1 OR5H15 OR5K1 OR5K3"
362,5,0.9950,9.950,3127,0.003162,0.996692,"HSP90B1 IGF1R OST4 OSTC STT3A"
363,4,0.9939,5.963,3271,0.001816,0.992931,"PCDHA6 PCDHA7 PCDHA8 PCDHA9"
364,4,0.9936,5.961,3229,0.001838,0.992931,"PCDHB11 PCDHGA10 PCDHGA5 PCDHGB4"
365,4,0.9929,5.957,3254,0.001823,0.992931,"PCDHA6 PCDHB11 PCDHGB1 PCDHGB3"
366,4,0.9907,5.944,2693,0.002196,0.992931,"PDCD5 PFDN1 PFDN4 TXNDC9"
367,5,0.9993,9.993,3331,0.002983,0.996692,"DLAT MPC1 MPC2 PDHB PDHX"
368,5,0.9961,9.961,3449,0.002872,0.996692,"GSS PDXK PPCDC PPCS TPK1"
369,4,0.9961,5.976,2768,0.002148,0.992931,"BCS1L COA7 COX16 PET100"
370,4,0.9952,5.971,2455,0.002418,0.992931,"AP2B1 AP2M1 AP2S1 PICALM"
371,5,0.9951,9.951,3756,0.002636,0.996692,"CASP2 CNTROB CRADD FOPNL PIDD1"
372,11,0.9918,54.55,7960,0.006787,0.999969,"PGAP2 PIGC PIGK PIGM PIGO PIGP PIGQ PIGT PIGU PIGV PIGW"
373,11,0.9918,54.55,7903,0.006836,0.999969,"GPAA1 PGAP2 PIGK PIGM PIGO PIGP PIGT PIGU PIGV PIGW PIGY"
374,4,0.9927,5.956,2404,0.002463,0.992931,"MAPKAP1 MLST8 PIK3CB RICTOR"
375,6,0.9913,14.87,4157,0.003554,0.998474,"AARS2 KIAA0391 MARS2 POLG POLG2 TWNK"
376,9,0.9952,35.83,6583,0.005398,0.999853,"EARS2 FARS2 GFM1 LARS2 POLRMT QRSL1 TARS2 TFB2M VARS2"
377,4,0.9960,5.976,3112,0.001912,0.992931,"KRT82 KRT84 KRT86 POU6F1"
378,4,0.9916,5.949,2806,0.002110,0.992931,"ESS2 PI4KA PPIL2 UFD1"
379,4,1.000,6.000,2401,0.002484,0.993495,"CYB5R4 PPP6C PPP6R3 PTPA"
380,4,1.000,6.000,2687,0.002221,0.993495,"APH1A NCSTN PSEN1 PSENEN"
381,5,0.9985,9.985,3709,0.002678,0.996692,"PSG1 PSG4 PSG6 PSG8 PSG9"
382,6,0.9927,14.89,4465,0.003315,0.998474,"CYP2A13 PSG11 PSG3 PSG4 PSG6 PSG8"
383,5,0.9951,9.951,3713,0.002665,0.996692,"PSG11 PSG2 PSG3 PSG5 PSG8"
384,4,0.9997,5.998,2298,0.002595,0.992931,"PSMG1 PSMG2 PSMG3 PSMG4"
385,6,0.9918,14.88,3740,0.003949,0.998499,"COG1 COG4 COG5 COG6 COG7 PTAR1"
386,4,0.9918,5.951,2490,0.002376,0.992931,"CRLS1 PGS1 PTPMT1 TAMM41"
387,4,0.9944,5.966,2861,0.002075,0.992931,"NDUFA6 NDUFAF7 PYURF TIMMDC1"
388,4,0.9944,5.967,2468,0.002404,0.992931,"EXOC5 EXOC8 RAB10 RABIF"
389,4,1.000,6.000,2647,0.002254,0.995529,"RAB18 RAB3GAP1 RAB3GAP2 TBC1D20"
390,5,0.9914,9.914,2776,0.003546,0.996692,"RAB6A RGP1 RIC1 VPS51 VPS54"
391,8,0.9945,27.84,5677,0.004867,0.999679,"HARS2 MARS2 MRPL17 MRPL21 MRPL33 MRPL57 MRPS24 RARS2"
392,4,0.9966,5.980,2822,0.002108,0.992931,"PARD3 PRKCI RASSF8 TP53BP2"
393,5,0.9950,9.950,3486,0.002838,0.996692,"KIN MCM10 PRPF18 RBM17 UPF2"
394,4,0.9999,5.999,2588,0.002306,0.992931,"HAUS6 RCL1 RPS6 SNAPC3"
395,4,0.9996,5.998,2363,0.002523,0.992931,"BCAR1 CRKL ILK PTK2"
396,5,0.9971,9.971,3003,0.003298,0.996692,"DHODH NAMPT PFAS PPCDC RFK"
397,5,0.9970,9.970,3974,0.002496,0.996692,"APOBEC3D APOBEC3G RFPL2 RFPL3 SEC14L6"
398,7,0.9992,20.98,4449,0.004680,0.999308,"BRIP1 FANCD2 FANCG FANCI FANCL RFWD3 UBE2T"
399,4,0.9985,5.991,3076,0.001939,0.992931,"CD19 CD79A RHOH SYK"
400,5,0.9915,9.915,3677,0.002682,0.996692,"GLI4 MAPK15 NAPRT RHPN1 ZNF696"
401,6,0.9925,14.89,4547,0.003255,0.998474,"NIPSNAP2 PHKG1 RNASET2 SEPT14 SUMF2 ZNF713"
402,5,0.9976,9.976,3192,0.003105,0.996692,"DERL2 SEL1L SYVN1 UBE2G2 UBE2J1"
403,5,0.9964,9.964,4019,0.002467,0.996692,"ADAM2 ADAM32 CHRNA6 CHRNB3 RNF170"
404,4,0.9919,5.952,2728,0.002170,0.992931,"POP4 POP5 RPP14 RPP40"
405,5,0.9904,9.904,3427,0.002874,0.996692,"ARCN1 BUD13 HYOU1 RPS25 TRAPPC4"
406,7,0.9915,20.82,4814,0.004294,0.999299,"FOXRED1 GRSF1 NDUFAF1 NDUFAF3 NDUFAF4 NDUFC1 RTN4IP1"
407,4,0.9965,5.979,2659,0.002237,0.992931,"SAR1A SEC23IP SEC31A TRAPPC13"
408,7,0.9915,20.82,4855,0.004258,0.999299,"EARS2 KIAA0391 LARS2 MARS2 MRPL21 MTPAP SARS2"
409,4,0.9950,5.970,3093,0.001922,0.992931,"ITGAD ITGAX SBK1 ZNF785"
410,4,0.9988,5.993,2404,0.002479,0.992931,"C19orf25 NBAS SCFD1 ZW10"
411,4,1.000,6.000,2498,0.002389,0.995529,"SDHA SDHB SDHC SDHD"
412,4,0.9985,5.991,2836,0.002102,0.992931,"FAR1 SEC14L1 SELENOI TMEM189"
413,7,0.9980,20.96,4467,0.004655,0.999299,"ALG3 ALG6 ALG8 ALG9 DPM2 MPDU1 SEC63"
414,5,0.9943,9.943,3020,0.003271,0.996692,"LAMTOR3 MIOS SEH1L WDR24 WDR59"
415,4,0.9983,5.990,3290,0.001813,0.992931,"AIFM3 SERPIND1 SLC7A4 ZNF74"
416,6,0.9994,14.99,4307,0.003459,0.998499,"C12orf66 DEPDC5 NPRL2 SESN2 SZT2 TBC1D7"
417,6,0.9911,14.87,4147,0.003562,0.998474,"COMMD2 COMMD3 COMMD7 COMMD8 SNX17 VPS26C"
418,5,0.9915,9.915,3965,0.002488,0.996692,"AP3M2 CHRNA6 CHRNB3 DKK4 SLC20A2"
419,4,1.000,6.000,2684,0.002224,0.992931,"FANCD2 FANCI SLX4 UBE2T"
420,4,0.9976,5.985,2934,0.002030,0.992931,"BMPR1A IPO8 RGMB SMAD1"
421,4,1.000,6.000,2708,0.002204,0.992931,"SNAPC1 SNAPC2 SNAPC3 SNAPC5"
422,4,0.9998,5.999,2582,0.002311,0.992931,"TRAPPC1 TRAPPC11 TRAPPC13 TRAPPC4"
423,4,0.9920,5.952,2670,0.002218,0.992931,"ARCN1 BUD13 HYOU1 SRPRA"
424,5,0.9913,9.913,3679,0.002680,0.996692,"PSG11 PSG4 PSG6 PSG8 PSG9"
425,4,0.9987,5.992,2523,0.002362,0.992931,"C19orf25 NBAS SCFD1 STX18"
426,6,0.9940,14.91,4647,0.003190,0.998474,"ITGAD ITGAX SEPT1 STX1B VKORC1 ZNF785"
427,5,0.9998,9.998,2798,0.003548,0.996692,"RGP1 RIC1 SYS1 VPS51 VPS54"
428,5,0.9995,9.995,3594,0.002766,0.996692,"CCDC77 MIIP SPICE1 TBC1D31 WRAP73"
429,4,0.9946,5.968,2969,0.002001,0.992931,"ARL8B GDAP2 SPG21 TBC1D5"
430,11,0.9904,54.47,7805,0.006912,0.999969,"FOXRED1 NDUFA10 NDUFAF3 NDUFAF4 NDUFAF7 NDUFAF8 NDUFB8 NDUFC2 NDUFS2 NDUFS7 NUBPL"
431,4,1.000,6.000,2373,0.002514,0.992931,"CYB5R4 LCMT1 PTPA TIPRL"
432,4,0.9992,5.995,2721,0.002192,0.993495,"CCM2 KRIT1 PDCD10 TLNRD1"
433,4,0.9988,5.993,3170,0.001882,0.992931,"IQCF2 ITIH4 MUSTN1 TLR9"
434,4,1.000,6.000,2753,0.002168,0.995529,"AUP1 TM2D1 TM2D2 TM2D3"
435,4,0.9993,5.996,3053,0.001955,0.992931,"KRTAP19-1 KRTAP19-6 KRTAP19-8 TMPRSS2"
436,4,0.9969,5.981,3027,0.001967,0.992931,"DDC KCNK13 NAT8L TNFRSF19"
437,11,0.9947,54.71,7207,0.007511,0.999969,"COMMD2 COMMD3 COMMD7 COMMD8 RAB21 RAB7A VPS29 VPS35L WASHC3 WASHC4 WASHC5"
438,4,0.9968,5.981,2912,0.002044,0.992931,"ACCSL OR4B1 OR4X1 TP53I11"
439,8,0.9999,28.00,5268,0.005271,0.999734,"IFNAR1 IFNAR2 IRF9 ISG15 JAK1 STAT2 TYK2 USP18"
440,8,0.9922,27.78,5186,0.005312,0.999679,"B3GALT6 B4GALT7 EXT1 EXT2 EXTL3 SLC35B2 UGDH XYLT2"
441,6,0.9949,14.92,4105,0.003612,0.998474,"ATG101 ATG13 ATG3 ATG7 RB1CC1 ULK1"
442,4,0.9947,5.968,2809,0.002114,0.992931,"COX7C CYC1 NDUFV2 UQCRQ"
443,5,0.9944,9.944,3112,0.003175,0.996692,"BNIP1 C19orf25 NBAS RINT1 USE1"
444,4,0.9974,5.984,3250,0.001833,0.992931,"TMEM256 TNFSF12 TNFSF13 VAMP2"
445,6,0.9993,14.99,3584,0.004151,0.998474,"VPS16 VPS18 VPS29 VPS33A VPS39 VPS41"
446,7,0.9958,20.91,4175,0.004967,0.999299,"RAB7A VPS18 VPS29 VPS33A VPS35 VPS39 VPS41"
447,4,0.9999,5.999,2521,0.002366,0.992931,"PTPN23 STAMBP USP8 VPS36"
448,4,0.9933,5.960,2383,0.002486,0.992931,"RBSN VPS33A VPS45 VPS8"
449,5,0.9999,9.999,3260,0.003048,0.996774,"ABI1 ARPC4 BRK1 NCKAP1 WASF2"
450,6,0.9986,14.98,3938,0.003777,0.998474,"ACTR2 ACTR3 ARPC2 ARPC3 ARPC4 WASL"
451,4,0.9959,5.976,3095,0.001922,0.992931,"DGCR6 DGCR6L SEPT5 ZDHHC8"
452,4,0.9952,5.971,3201,0.001857,0.992931,"ZFP14 ZNF566 ZNF567 ZNF569"
453,4,0.9958,5.975,3015,0.001973,0.992931,"GLI4 MROH6 ZFP41 ZNF696"
454,5,0.9950,9.950,4217,0.002348,0.996692,"ZNF181 ZNF302 ZNF571 ZNF585B ZNF599"
455,5,0.9947,9.947,3572,0.002769,0.996692,"ZNF195 ZNF486 ZNF737 ZNF91 ZNF98"
456,5,0.9987,9.987,3805,0.002611,0.996692,"CYP2A13 PSG6 ZNF155 ZNF222 ZNF284"
457,4,0.9939,5.963,3358,0.001768,0.992931,"CLEC18B MTSS1L TMED6 ZNF23"
458,4,0.9948,5.969,3013,0.001972,0.992931,"PSG11 PSG4 PSG6 ZNF230"
459,5,0.9949,9.949,3837,0.002579,0.996692,"CYP2A13 ZNF155 ZNF222 ZNF233 ZNF284"
