Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
168,4,0.7522,4.513,3265,0.001377,0.992931,"AP3B2 CELF6 GOLGA6B SCAMP2"
169,10,0.7604,34.22,6721,0.005050,0.999933,"AP3B1 AP3D1 EIPR1 HTT RAB14 VPS26A VPS50 VPS51 VPS52 VPS53"
170,8,0.7671,21.48,6457,0.003307,0.999679,"AP5S1 AVP CDC25B HSPA12B OXT SIRPB1 SPEF1 TGM3"
171,43,0.7259,655.5,3.026e+04,0.02114,1.00000,"EARS2 FARS2 GFM1 HARS2 KIAA0391 LARS2 MARS2 MRPL10 MRPL12 MRPL13 MRPL14 MRPL15 MRPL16 MRPL17 MRPL18 MRPL20 MRPL21 MRPL23 MRPL30 MRPL33 MRPL37 MRPL38 MRPL39 MRPL4 MRPL40 MRPL41 MRPL43 MRPL44 MRPL46 MRPL47 MRPL48 MRPL55 MRPL57 MRPS11 MRPS14 MRPS23 MRPS24 MRPS6 MTG2 QRSL1 RARS2 TARS2 TWNK"
172,4,0.7923,4.754,3321,0.001426,0.992931,"APBA1 FOXB2 PIP5K1B PRKACG"
173,6,0.7593,11.39,4623,0.002451,0.998474,"APBA2 C15orf53 CHRNA7 NIPA2 PLA2G4D PLA2G4E"
174,11,0.7590,41.74,9068,0.004571,0.999969,"APBB2 CHRNA9 CNGA1 CWH43 GABRA4 GABRB1 GABRG1 TEC TLR10 TXK ZAR1"
175,5,0.7577,7.577,3329,0.002264,0.996692,"APC AXIN1 CSNK1A1 CTNNBIP1 ZNRF3"
176,7,0.7758,16.29,4568,0.003543,0.999299,"APH1A LEMD3 NCSTN PSEN1 PSENEN TGFBR1 TGFBR2"
177,4,0.7891,4.735,2735,0.001723,0.992931,"API5 CHTOP SARNP THOC6"
178,17,0.7552,102.7,1.388e+04,0.007327,1.00000,"APLP1 CATSPERG EID2 FFAR2 FFAR3 IGFLR1 LGALS13 LGALS14 UPK1A ZNF302 ZNF461 ZNF569 ZNF571 ZNF585B ZNF599 ZNF780B ZNF792"
179,7,0.7568,15.89,5310,0.002976,0.999299,"APOA2 CD1E FCRL3 FMO2 ITLN1 OR6N1 SLAMF7"
180,15,0.7516,78.92,1.160e+04,0.006739,0.999999,"APOBEC3A APOBEC3B APOBEC3D APOBEC3G APOL1 CRYBA4 FOXRED2 GSTT2B MPPE1 RFPL2 RFPL3 SEC14L6 SEPT5 SLC5A1 VPREB1"
181,16,0.7514,90.17,1.245e+04,0.007174,0.999999,"APOBEC3A APOBEC3C APOBEC3D APOBEC3G APOL1 APOL5 FOXRED2 MIF RFPL2 RFPL3 SEC14L3 SEC14L4 SEC14L6 SLC5A1 SLC5A4 VPREB1"
182,15,0.7602,79.82,1.175e+04,0.006732,0.999999,"APOBEC3A APOBEC3C APOBEC3D APOBEC3F APOBEC3G APOL1 APOL2 APOL5 FOXRED2 RFPL2 RFPL3 SEC14L6 SLC5A1 SLC5A4 VPREB1"
183,6,0.7596,11.39,4059,0.002791,0.998474,"AFDN CDH1 CDH2 CTNNA1 CTNND1 PAK4"
184,5,0.7508,7.508,4042,0.001849,0.996692,"APOC2 APOC4 CCDC61 CEACAM19 IGFL3"
185,22,0.6480,149.7,1.714e+04,0.008633,1.00000,"APOBEC3A APOBEC3D APOBEC3G APOL1 APOL2 C22orf23 CACNA1I CRYBA4 FOXRED2 GAL3ST1 GSTT2B MPPE1 RFPL2 RFPL3 SEC14L3 SEC14L4 SEC14L6 SEPT5 SLC5A1 SLC5A4 VPREB1 ZNF74"
186,4,0.7720,4.632,2942,0.001568,0.992931,"APTX DNAJA1 OR13J1 SPINK4"
187,7,0.7754,16.28,5215,0.003105,0.999299,"AQP10 FCGR2B FCRL3 GBA S100A12 SLAMF7 YY1AP1"
188,10,0.7728,34.77,7693,0.004488,0.999933,"ACVRL1 AQP5 AQP6 KRT1 KRT79 KRT82 KRT84 KRT86 OR10P1 OR2AP1"
189,8,0.7840,21.95,5766,0.003782,0.999679,"AQP7 CBWD1 CNTNAP3 CNTNAP3B PGM5 SPATA31A6 SPATA31A7 ZNF658"
190,4,0.7682,4.609,3186,0.001441,0.992931,"AQP9 BNIP2 PIGH PPIB"
191,11,0.7648,42.07,7038,0.005923,0.999969,"CHMP5 CLTC HGS PTPN23 SNF8 STAMBP TFG UBAP1 USP8 VPS36 VPS37A"
192,7,0.7519,15.79,5298,0.002964,0.999299,"ARC FOXH1 GLI4 GSDMC MAPK15 NAPRT ZNF696"
193,5,0.7718,7.718,3383,0.002269,0.996692,"ARCN1 COPB1 COPB2 COPZ1 SCYL1"
194,7,0.7524,15.80,5355,0.002934,0.999299,"ACVRL1 AQP2 AQP5 ARF3 ASIC1 KRT86 OR10P1"
195,7,0.7552,15.86,5454,0.002892,0.999299,"ARF5 CPA1 EPHB6 PRSS37 RNF148 TAS2R60 TRPV6"
196,14,0.6917,62.94,8409,0.007405,0.999997,"ARFRP1 ARL1 COG7 EIPR1 GPR107 RAB6A RGP1 RIC1 SYS1 UNC50 VPS51 VPS52 VPS53 VPS54"
197,7,0.7502,15.75,4902,0.003194,0.999299,"ARGLU1 BORA CDC16 DIS3 MZT1 PCID2 TUBGCP3"
198,5,0.7766,7.766,3551,0.002176,0.996692,"ARHGAP11A ARHGAP11B CHRFAM7A GOLGA8R WHAMM"
199,12,0.7274,48.01,7799,0.006099,0.999986,"ALG12 ALG9 AUP1 DERL2 DNAJC3 FAF2 HERPUD1 MANF SEL1L SYVN1 UBE2G2 UBE2J1"
200,4,0.8030,4.818,3073,0.001561,0.992931,"ARHGAP9 GLI1 INHBC INHBE"
201,8,0.8063,22.58,5497,0.004078,0.999679,"ARHGEF12 BTBD9 GNA13 LPAR2 MYO9A MYO9B RHOA RIC8A"
202,4,0.7529,4.517,3018,0.001491,0.992931,"ALOX12B ALOXE3 ARHGEF15 DNAH2"
203,7,0.7518,15.79,5149,0.003049,0.999299,"ARHGEF26 EZR MYRF PARD3 PARD6B PRKCI TP53BP2"
204,5,0.8185,8.185,3602,0.002261,0.996692,"ARHGEF35 ARHGEF5 CTAGE15 CTAGE9 OR2A7"
205,7,0.7650,16.07,4778,0.003341,0.999299,"CASP8 CFLAR NCOA5 RNF31 TNFRSF10A TNFRSF10B ZNF638"
206,4,0.7900,4.740,2502,0.001885,0.992931,"ARHGEF7 CD151 ITGA3 ITGB1"
207,7,0.8113,17.04,4557,0.003713,0.999299,"ARIH2 CUL5 RNF7 SENP8 SOCS6 UBE2F UBE2R2"
208,7,0.8223,17.27,4679,0.003666,0.999299,"ARIH2 ARIH2OS CUL5 RNF7 SENP8 UBE2F UBE2R2"
209,6,0.7644,11.47,4511,0.002529,0.998474,"ALDOC ARL10 GML OR5AU1 PM20D1 WFDC11"
210,7,0.7615,15.99,5225,0.003043,0.999299,"ARL11 LCE3A LCE3B LCE3C LCE3D LCE3E LCE5A"
211,7,0.7791,16.36,5141,0.003164,0.999299,"ARL13B OR5AC2 OR5H14 OR5K1 OR5K3 PROS1 STX19"
212,4,0.8472,5.083,2905,0.001742,0.992931,"ARL2 TBCC TBCD TBCE"
213,7,0.7609,15.98,5508,0.002885,0.999299,"ARL9 SULT1B1 TMPRSS11B UGT2A1 UGT2B11 UGT2B4 UGT2B7"
214,15,0.7347,77.14,1.185e+04,0.006450,0.999999,"ARPC1B C7orf43 CLDN15 CYP3A43 CYP3A5 CYP3A7 FBXO24 MOGAT3 MUC12 PILRA PILRB ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
215,4,0.7705,4.623,2344,0.001962,0.992931,"ARMC5 EAF1 ICE2 USPL1"
216,7,0.7673,16.11,4607,0.003475,0.999299,"ARMC7 CCDC84 DDX59 DHX9 PPIH RBM48 SCNM1"
217,7,0.7911,16.61,4703,0.003509,0.999299,"ARMH3 COL4A3BP PI4KB SPTLC1 SPTLC2 SPTSSA TM9SF2"
218,12,0.7512,49.58,9362,0.005255,0.999986,"ARPC1A ARPC1B C7orf43 CYP3A5 CYP3A7 MUC12 PILRA PILRB ZKSCAN1 ZNF394 ZSCAN21 ZSCAN25"
219,4,0.8216,4.929,2595,0.001890,0.992931,"ATXN2L LARP1 LSM12 PUM1"
220,6,0.7750,11.62,4398,0.002629,0.998474,"ARRDC4 CYS1 DNAL4 IER5 ITPKA TMEM82"
221,15,0.6937,72.84,1.199e+04,0.006024,0.999999,"ALDH3A1 ALOX12B ALOX15 ALOXE3 ASGR1 CCDC144A DNAH9 MFSD6L MYH2 MYH4 RCVRN TMEM256 TNFSF12 TNFSF13 VAMP2"
222,5,0.8423,8.423,3084,0.002715,0.996692,"ASNA1 CAMLG GET4 VPS45 WRB"
223,5,0.7678,7.678,4080,0.001874,0.996692,"ASTL CNNM4 IL1F10 LYG1 SLC9A2"
224,4,0.8028,4.817,3105,0.001545,0.992931,"ATAT1 C6orf48 MSH5 TNXB"
225,13,0.6667,52.00,9969,0.005176,0.999993,"ATF1 KRT1 KRT2 KRT4 KRT5 KRT6B KRT74 KRT77 KRT79 KRT82 KRT84 KRT86 POU6F1"
226,13,0.7651,59.68,1.006e+04,0.005881,0.999993,"ACVRL1 KRT1 KRT5 KRT6B KRT74 KRT77 KRT78 KRT79 KRT82 KRT83 KRT84 KRT86 POU6F1"
227,17,0.6851,93.17,1.197e+04,0.007703,1.00000,"ATG10 ATG101 ATG12 ATG13 ATG14 ATG16L1 ATG3 ATG4B ATG5 ATG7 ATG9A BECN1 EPG5 GABARAP RB1CC1 ULK1 WIPI2"
228,4,0.7697,4.618,3320,0.001386,0.992931,"ATG4C BSND C1orf123 PCSK9"
229,4,0.7894,4.736,2692,0.001751,0.992931,"ECT2 KIF23 PRC1 RACGAP1"
230,9,0.7699,27.72,5835,0.004713,0.999853,"ATL2 FITM2 INPP5K NBAS RAB18 RAB3GAP1 RAB3GAP2 SCFD2 TBC1D20"
231,13,0.7893,61.57,1.051e+04,0.005808,0.999993,"ATOH1 C7orf33 CHRM2 CTLA4 IL33 KIAA0319 KIAA0586 LLCFC1 MLF2 MMP27 PRR9 SLC44A5 TBC1D1"
232,4,0.7601,4.561,3321,0.001368,0.992931,"ATOH7 DUPD1 DUSP13 SFTPA1"
233,4,0.7839,4.703,2675,0.001750,0.992931,"ATOX1 SLC39A10 SLC39A6 UBE3D"
234,16,0.7124,85.49,1.284e+04,0.006597,0.999999,"PCDHA13 PCDHA6 PCDHA7 PCDHB11 PCDHB15 PCDHB6 PCDHGA10 PCDHGA2 PCDHGA4 PCDHGA5 PCDHGA6 PCDHGA8 PCDHGB1 PCDHGB2 PCDHGB3 PCDHGB4"
235,5,0.7617,7.617,4079,0.001859,0.996692,"ATP12A C1QTNF9 GJB2 RNF6 SIAH3"
236,6,0.7837,11.76,3917,0.002983,0.998474,"ATP13A1 BCL2L2 MARCH5 MCL1 THAP3 WSB2"
237,5,0.8174,8.174,3430,0.002370,0.996692,"JUN MAP2K4 MAP2K7 MAP3K1 PPP2R3C"
238,4,0.9019,5.411,2440,0.002205,0.992931,"ATP1A1 ATP1B3 TMEM161B TMX2"
239,4,0.7644,4.586,3112,0.001468,0.992931,"ATP1A2 FMO3 FMO4 MYOC"
240,16,0.7612,91.34,1.308e+04,0.006920,0.999999,"ATP1A3 CLC FFAR2 FFAR3 LGALS13 LGALS14 RYR1 ZNF302 ZNF382 ZNF461 ZNF546 ZNF569 ZNF571 ZNF585B ZNF599 ZNF780B"
241,5,0.7785,7.785,3685,0.002103,0.996692,"ATP23 INHBE MARCH9 OS9 TSPAN31"
242,5,0.8050,8.050,3514,0.002279,0.996692,"ATP2A2 MYOG PAX3 SOX8 ZBTB18"
243,13,0.7297,56.92,8515,0.006620,0.999993,"CCDC134 CNPY2 CPD FURIN HSP90B1 IGF1R INSR IRS1 IRS2 KBTBD2 OST4 OSTC STT3A"
244,14,0.8961,81.54,9259,0.008704,0.999997,"ATP5F1A ATP5F1B ATP5F1C ATP5F1D ATP5F1E ATP5ME ATP5MF ATP5MG ATP5MPL ATP5PB ATP5PD ATP5PF ATP5PO TMEM242"
245,12,0.7004,46.23,7665,0.005976,0.999986,"AAGAB AGFG1 AP2A1 AP2B1 AP2M1 AP2S1 CCDC32 DNM2 FCHO2 PICALM SLC11A2 TFRC"
246,13,0.7496,58.47,8264,0.007003,0.999993,"ATP6V0B ATP6V0C ATP6V1A ATP6V1B2 ATP6V1C1 ATP6V1D ATP6V1E1 ATP6V1F ATP6V1G1 ATP6V1H CCDC115 TMEM199 WDR7"
247,10,0.7632,34.34,6281,0.005421,0.999933,"ATP6V0B ATP6V0C ATP6V0D1 ATP6V1A ATP6V1B2 ATP6V1F CCDC115 EMC7 TMEM199 WDR7"
248,6,0.7976,11.96,4717,0.002523,0.998474,"C1QTNF3 FBXO4 NIM1K PLCXD3 UGT3A1 UGT3A2"
249,12,0.6796,44.85,9480,0.004697,0.999986,"CNGA1 CWH43 GABRA2 GABRA4 GABRB1 GABRG1 SLC10A4 TEC TLR1 TLR10 TXK ZAR1"
250,6,0.7668,11.50,4834,0.002368,0.998474,"ATP9A CTSZ FAM209A FAM209B OPRL1 STX16"
251,5,0.8444,8.444,3545,0.002370,0.996692,"ATR COPB2 ISY1 SRPRB U2SURP"
252,7,0.7864,16.51,4550,0.003606,0.999299,"ATR ATRIP HUS1 RAD1 RAD17 RAD9A RFC5"
253,4,0.8321,4.993,2706,0.001836,0.992931,"ATXN2 ATXN2L LSM12 PUM1"
254,5,0.7552,7.552,3876,0.001940,0.996692,"ATXN7L3B CCNB1IP1 KIF26B LRRN1 PCDHB12"
255,4,0.7550,4.530,2505,0.001800,0.992931,"AURKA PPP6C PPP6R3 TPX2"
256,7,0.8653,18.17,4680,0.003856,0.999299,"AVEN DIS3L FOCAD HBS1L PELO SKIV2L TTC37"
257,7,0.7590,15.94,5355,0.002960,0.999299,"AVIL HOXC4 HOXC5 HOXC6 HOXC8 INHBE KRT86"
258,4,0.7620,4.572,3268,0.001394,0.992931,"AXL CYP2A13 LGALS14 RAB4B"
259,4,0.7520,4.512,3119,0.001441,0.992931,"AZGP1 PON1 PON2 PON3"
260,4,0.7652,4.591,2455,0.001860,0.992931,"AZIN1 IPPK NAMPT PPCDC"
261,20,0.7068,134.3,1.282e+04,0.01033,1.00000,"B3GALT6 B3GAT3 B4GALT7 C3orf58 EXT1 EXT2 EXTL3 FAM20B FGFR1 FRS2 GLCE GRB2 HS2ST1 NDST1 PTPN11 SLC35B2 SLC39A9 TMEM165 UGDH XYLT2"
262,7,0.8235,17.29,5109,0.003365,0.999299,"B3GNT2 B3GNT5 B4GALT3 SLC35A3 TM9SF2 TMEM165 UGCG"
263,7,0.7986,16.77,5129,0.003250,0.999299,"B3GNT2 B3GNT5 B4GALT5 SLC35A3 TM9SF2 TMEM165 UGCG"
264,9,0.7614,27.41,7290,0.003737,0.999853,"B4GALT6 CTIF DSG1 DSG3 DSG4 KIAA1328 SERPINB7 ZNF396 ZNF397"
265,6,0.7572,11.36,4604,0.002454,0.998474,"APTX BAG1 DNAJA1 IFNA16 IFNK IFNW1"
266,8,0.7984,22.36,5350,0.004149,0.999679,"BAMBI FKBP1A IPO8 LEMD3 MIB1 NEO1 RGMB SMAD7"
267,5,0.7667,7.667,4191,0.001821,0.996692,"BANF2 BFSP1 CST2 CST9 TGM3"
268,5,0.8174,8.174,3395,0.002395,0.996692,"BATF3 IKZF1 IRF4 RORC STAT3"
269,4,0.8115,4.869,3051,0.001589,0.992931,"BAX BBC3 BCL2L2 PMAIP1"
270,7,0.7891,16.57,5360,0.003074,0.999299,"BBS1 FGF19 FOLR2 MRGPRD MRGPRF MYEOV POLD4"
271,6,0.8044,12.07,3751,0.003197,0.998474,"CAB39 FRYL PDCD10 RALGAPB STK24 TAOK1"
272,5,0.7584,7.584,3996,0.001889,0.996692,"BBS5 CRYGA CRYGB CRYGC CRYGD"
273,9,0.7820,28.15,6526,0.004284,0.999853,"ARL13B OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5K1 OR5K3 PROS1"
274,8,0.7668,21.47,5049,0.004221,0.999679,"BCAR1 BCAR3 CRKL ILK PTK2 PXN RAC1 SRC"
275,4,0.8410,5.046,2574,0.001950,0.992931,"BCAS2 CTNNBL1 PPP1R8 PRPF19"
276,14,0.7550,68.71,1.069e+04,0.006368,0.999997,"CEACAM7 CYP2A13 CYP2B6 PSG11 PSG2 PSG4 PSG6 PSG8 ZNF155 ZNF222 ZNF230 ZNF284 ZNF45 ZNF780B"
277,7,0.7601,15.96,4614,0.003437,0.999299,"BCL10 CYLD N4BP1 NFKB2 NFKBIA TRAF2 TRAF3"
278,14,0.7620,69.34,1.079e+04,0.006370,0.999997,"APOL1 BCL2L13 CRYBA4 DGCR6 DGCR6L GSTT2B MPPE1 RFPL3 SEC14L6 SEPT5 SLC5A1 USP18 VPREB1 YPEL1"
279,7,0.7661,16.09,5351,0.002989,0.999299,"BCL2L15 DDC FDX1 KCNK13 NAT8L RPH3A TNFRSF19"
280,5,0.7584,7.584,3390,0.002226,0.996692,"BCL6 ITSN2 MBNL1 MEF2B SH3GL1"
281,11,0.7240,39.82,7961,0.004963,0.999969,"ACCSL CHRM4 OR4A47 OR4A5 OR4B1 OR4C12 OR4C13 OR4C3 OR4C46 OR4S1 OR4X1"
282,6,0.7657,11.49,4869,0.002347,0.998474,"AGO1 AGO3 AGO4 BEST4 LURAP1 ZNF684"
283,13,0.7709,60.13,8839,0.006738,0.999993,"BET1 BUD31 COPS6 CPSF4 MCM7 MEPCE PMPCB POP7 PSMC2 RINT1 SEM1 SRRT ZNHIT1"
284,8,0.7695,21.55,6295,0.003402,0.999679,"BICDL2 CLDN6 CLUAP1 CORO7 HCFC1R1 KREMEN2 PAQR4 TNFRSF12A"
285,9,0.7549,27.18,7648,0.003533,0.999853,"BIN3 C8orf58 PEBP4 SARAF SORBS3 TNFRSF10A TNFRSF10B TNFRSF10C TNFRSF10D"
286,8,0.7795,21.83,5375,0.004033,0.999679,"CYLD N4BP1 NFKB2 NFKBIA NFKBIB TNFAIP3 TRAF2 TRAF3"
287,7,0.7667,16.10,4470,0.003578,0.999299,"BIRC6 HECTD1 KCMF1 PPP1R15B UBA6 UBR4 USP19"
288,6,0.7603,11.40,4078,0.002781,0.998474,"BLM CENPS CENPX FANCM RMI1 RMI2"
289,14,0.7518,68.42,9114,0.007429,0.999997,"AP3B1 ARL8B BLOC1S1 MTMR9 RAB7A SNAPIN VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41"
290,7,0.7733,16.24,5469,0.002953,0.999299,"BMF C15orf53 CHRNA7 EPB42 PLA2G4D PLA2G4E TGM5"
291,4,0.8045,4.827,3386,0.001420,0.992931,"BMP7 FAM209A KCNB1 PCK1"
292,9,0.7559,27.21,6485,0.004168,0.999853,"ACVR1 BMPR1A BMPR2 IPO8 LRIG3 RGMB SMAD1 SMAD7 UBAC1"
293,4,0.7776,4.666,2834,0.001639,0.992931,"BMS1 DDX21 HNRNPH1 TIMM23"
294,10,0.7505,33.77,6993,0.004793,0.999933,"BMT2 C12orf66 DEPDC5 ITFG2 KPTN NPRL2 SESN2 SZT2 TBC1D7 TSC1"
295,11,0.7509,41.30,7039,0.005815,0.999969,"BNIP1 C19orf25 NBAS RAB18 RAB3GAP2 RINT1 SCFD1 STX18 TBC1D20 USE1 ZW10"
296,5,0.7697,7.697,3722,0.002058,0.996692,"BNIP3 DHRS2 OR5AU1 REC8 SLC7A8"
297,9,0.7720,27.79,6131,0.004499,0.999853,"BOLA3 FDX1 GLRX5 IBA57 ISCA1 ISCA2 LIAS METTL17 NFU1"
298,7,0.7606,15.97,5060,0.003138,0.999299,"BOP1 CYC1 EXOSC4 FOXH1 PUF60 RPL8 VPS28"
299,12,0.7210,47.59,8781,0.005376,0.999986,"ARL8B BLOC1S1 BLOC1S2 BORCS5 BORCS6 BORCS7 BORCS8 KXD1 MTMR9 SNAPIN VPS18 VPS39"
300,4,0.8220,4.932,3306,0.001486,0.992931,"BPIFA1 BPIFA2 BPIFB1 MMP24"
301,4,0.7980,4.788,3463,0.001377,0.992931,"BPI BPIFB2 GHRH NNAT"
302,6,0.7614,11.42,4672,0.002432,0.998474,"BPIFB4 FOXS1 HCK MYLK2 NECAB3 TM9SF4"
303,8,0.7691,21.53,6128,0.003493,0.999679,"ALDOC BPNT1 CCDC102A GML OR5AU1 PM20D1 PSD4 WFDC11"
304,5,0.7854,7.854,3053,0.002558,0.996692,"BRAT1 INTS9 PPP2CA TTI2 WDR73"
305,4,0.7848,4.709,2742,0.001709,0.992931,"BRF2 FNTA MAK16 TTI2"
306,15,0.7424,77.95,9003,0.008555,0.999999,"FNIP1 LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 MIOS RRAGA RRAGC TBC1D5 VPS18 VPS33A VPS39 VPS41 WDR24 WDR59"
307,5,0.7520,7.520,4017,0.001864,0.996692,"BRI3BP ENTPD2 LCN10 LCN6 LCN8"
308,5,0.8006,8.006,3980,0.002003,0.996692,"BRINP2 CCNB1IP1 KIF26B MAP3K7CL SDR39U1"
309,18,0.7755,118.6,1.172e+04,0.009988,1.00000,"BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM RFWD3 UBE2T XRCC2"
310,12,0.7361,48.58,8303,0.005801,0.999986,"BRIX1 CCT5 DROSHA EXOC3 ICE1 MRPL36 MRPS30 NUP155 TARS WDR70 ZFR ZNF622"
311,7,0.7589,15.94,4354,0.003635,0.999299,"ALDOA BSG GPI PGAM1 PGD PKM TPI1"
312,7,0.8012,16.82,4780,0.003497,0.999299,"IKZF3 IRF4 NFKB1 POU2AF1 PRDM1 SMAD7 TCF3"
313,4,0.7950,4.770,2591,0.001832,0.992931,"ANKRD17 BTG1 CNOT2 CNOT3"
314,6,0.7616,11.42,4569,0.002488,0.998474,"FCHSD2 KCTD21 P2RY2 P2RY6 PLEKHB1 UCP3"
315,5,0.8096,8.096,3773,0.002136,0.996692,"BTN2A1 BTN2A2 OR14J1 OR2J2 OR2J3"
316,5,0.7954,7.954,3170,0.002495,0.996692,"BUB3 C1orf109 DPAGT1 FARSB HSPE1"
317,13,0.7164,55.88,8820,0.006277,0.999993,"ARCN1 BUD13 CWF19L2 DDX10 DPAGT1 HYOU1 NKAPD1 RPS25 SRFBP1 SRPRA TRAPPC4 ZPR1 ZW10"
318,4,0.7665,4.599,2914,0.001572,0.992931,"BYSL PFDN6 RPL7L1 TBCC"
319,4,0.7689,4.613,3285,0.001399,0.992931,"ABCB5 AGR3 BZW2 HOXA11"
320,17,0.7860,106.9,1.141e+04,0.009255,1.00000,"CCP110 CENPJ CEP120 CEP135 CEP152 CEP295 CEP44 PCNT PLK4 PPP1R35 RTTN SASS6 STIL TEDC1 TEDC2 TUBD1 TUBE1"
321,28,0.6751,255.2,1.952e+04,0.01287,1.00000,"H2AFX HIST1H1A HIST1H1B HIST1H1C HIST1H1D HIST1H1E HIST1H2AC HIST1H2AD HIST1H2BA HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H2BO HIST1H3A HIST1H3D HIST1H4A HIST1H4I HIST1H4L"
322,5,0.7604,7.604,3854,0.001964,0.996692,"C11orf53 IDE POU2F3 SOX4 STAM2"
323,5,0.7510,7.510,3828,0.001953,0.996692,"C11orf88 MMP10 MMP7 MMP8 SYT9"
324,8,0.7672,21.48,5861,0.003641,0.999679,"ANKFY1 C12orf4 PPP1R21 RAB5C RABGEF1 TBCK TGFBRAP1 VPS8"
325,17,0.7535,102.5,1.240e+04,0.008175,1.00000,"C12orf65 DDX28 GRSF1 GTPBP10 GTPBP8 MALSU1 MRM2 MRM3 MRPL1 MRPL58 MTERF4 MTFMT MTG1 MTIF2 NGRN NSUN4 RPUSD3"
326,4,0.7585,4.551,3058,0.001482,0.992931,"C12orf71 PRB1 PRB2 PRB4"
327,13,0.7519,58.65,1.083e+04,0.005375,0.999993,"C16orf86 CES2 CES3 CHST5 CLEC18A CLEC18B CMTM1 HSD11B2 LCAT PARD6A PDP2 TMED6 ZNF23"
328,4,0.7809,4.685,3136,0.001488,0.992931,"C16orf89 CORO7 SEPT12 ZNF500"
329,6,0.7593,11.39,4759,0.002381,0.998474,"C16orf90 CLUAP1 CORO7 OR1F1 SEPT12 ZNF213"
330,6,0.7783,11.67,4696,0.002474,0.998474,"C16orf45 C16orf96 CA5A CORO7 SEPT12 ZNF500"
331,9,0.7539,27.14,7536,0.003580,0.999853,"AIPL1 C17orf107 CLEC10A MINK1 MYH4 SLC2A4 TMEM256 TNFSF12 TNFSF13"
332,9,0.7818,28.14,7201,0.003884,0.999853,"C17orf47 EPX LPO MKS1 MPO NME1 OR4D1 OR4D2 SEPT4"
333,9,0.7619,27.43,7121,0.003828,0.999853,"ALDH3A1 C17orf51 CCDC144A CCDC144NL FOXO3 GID4 MIEF2 TBC1D28 ZNF624"
334,11,0.7387,40.63,7120,0.005657,0.999969,"C17orf53 MCM8 MCM9 RAD51 RAD51B RAD51C RAD51D RFWD3 SFR1 XRCC2 XRCC3"
335,6,0.7542,11.31,4745,0.002372,0.998474,"C17orf67 EPX OR4D1 OR4D2 SCPEP1 SEPT4"
336,6,0.7959,11.94,4109,0.002888,0.998474,"AK6 C18orf21 C1D EXOSC1 PARN POP4"
337,4,0.7637,4.582,3086,0.001479,0.992931,"C19orf54 CYP2A13 LGALS14 ZNF792"
338,6,0.7764,11.65,4376,0.002647,0.998474,"C19orf66 ZNF441 ZNF490 ZNF625 ZNF627 ZNF69"
339,4,0.8279,4.967,2689,0.001838,0.992931,"C19orf70 CHCHD3 IMMT MINOS1"
340,4,0.7810,4.686,2754,0.001694,0.992931,"C1GALT1 CMAS SLC35A1 SLC39A9"
341,7,0.7550,15.86,5103,0.003089,0.999299,"ACCSL C1QTNF4 CHRM4 ELF5 OR4B1 OR4X1 TP53I11"
342,5,0.8489,8.489,3920,0.002156,0.996692,"C1QTNF9 C1QTNF9B GJB2 GJB6 SPATA13"
343,6,0.7858,11.79,4515,0.002597,0.998474,"C1orf131 EPRS NUP133 SDE2 SRP9 URB2"
344,16,0.6385,76.62,1.073e+04,0.007072,0.999999,"CHCHD3 CLPB CLUH DNAJC11 FAM136A HAX1 HTRA2 IMMP2L IMMT MTCH2 MTX1 MTX2 SAMM50 TIMM13 TMEM11 YME1L1"
345,4,0.9184,5.510,2675,0.002050,0.992931,"CWC25 NSRP1 PPIL1 SNRNP40"
346,5,0.7678,7.678,4046,0.001889,0.996692,"C1orf50 MFSD2A ZFP69B ZNF684 ZNF691"
347,6,0.7584,11.38,4667,0.002426,0.998474,"AVP C20orf202 PLCB4 PRND SIRPG TGM3"
348,7,0.8528,17.91,4705,0.003781,0.999299,"C21orf2 CCP110 CEP97 CFAP97 KATNB1 KIF2A NEK1"
349,38,0.6068,426.6,2.910e+04,0.01441,1.00000,"CBR1 CBR3 CHODL CLDN14 CLDN17 CLDN8 CRYZL1 DNAJC28 IFNAR2 IL10RB KCNJ6 KRTAP11-1 KRTAP13-1 KRTAP13-2 KRTAP13-3 KRTAP13-4 KRTAP15-1 KRTAP19-1 KRTAP19-2 KRTAP19-3 KRTAP19-4 KRTAP19-5 KRTAP19-6 KRTAP19-7 KRTAP19-8 KRTAP20-1 KRTAP20-2 KRTAP21-1 KRTAP21-2 KRTAP22-1 KRTAP6-1 KRTAP6-2 KRTAP8-1 OLIG1 TCP10L TMEM50B TMPRSS2 TMPRSS3"
350,10,0.7555,34.00,7972,0.004236,0.999933,"C22orf15 CRYBB1 CRYBB3 LRRC75B MIF RFPL3 RGL4 SEC14L6 SUSD2 VPREB1"
